"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business_investor_class_18.nlogo"
"get-probabilities"
"10/21/2025 22:01:06:012 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","stochastic?","failure-max","p-high-profit-high-risk","turtle-coloring-mode","p-low-profit-low-risk","failure-min","p-low-profit-high-risk","max-ticks","p-high-profit-low-risk","color-patches-by","num-investors","[step]","p-hplr","p-hphr","p-lplr","p-lphr","p-same"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.8823529411764706","0.375","0.017241379310344827","0","0.6666666666666666"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.85","0.15053763440860216","0.02242152466367713","0","0.88"
"77","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8181818181818182","0.1056338028169014","0.020833333333333332","0","0.9111111111111111"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.7","0.5882352941176471","0.04225352112676056","0","0.7714285714285715"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.9047619047619048","0.12","0.04597701149425287","0","0.8773333333333333"
"76","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.7894736842105263","0.25757575757575757","0.029900332225913623","0","0.8906666666666667"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.8636363636363636","0.1891891891891892","0.0374331550802139","0","0.84"
"70","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.5789473684210527","0.16981132075471697","0.024390243902439025","0","0.9177777777777778"
"78","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.9166666666666666","0.07758620689655173","0.017006802721088437","0","0.9152941176470588"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.8823529411764706","0.3","0.012987012987012988","0","0.75"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.8947368421052632","0.3","0.020202020202020204","0","0.8"
"77","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8181818181818182","0.10666666666666667","0.01977401129943503","0","0.9136842105263158"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.9047619047619048","0.1111111111111111","0.046762589928057555","0","0.8825"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.7","0.5128205128205128","0.04878048780487805","0","0.79"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.85","0.14","0.02066115702479339","0","0.8892307692307693"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.6923076923076923","0.3023255813953488","0.04","0","0.8457142857142858"
"86","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"87","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"76","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7894736842105263","0.2535211267605634","0.03115264797507788","0","0.8925"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.8823529411764706","0.25","0.010416666666666666","0","0.8"
"78","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.9166666666666666","0.07258064516129033","0.016129032258064516","0","0.92"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.7","0.45652173913043476","0.05434782608695652","0","0.8"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.8947368421052632","0.25","0.025423728813559324","0","0.8266666666666667"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.9047619047619048","0.1095890410958904","0.04406779661016949","0","0.8870588235294118"
"70","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.5789473684210527","0.1592920353982301","0.02608695652173913","0","0.92"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8636363636363636","0.175","0.04854368932038835","0","0.8436363636363636"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.85","0.1308411214953271","0.019157088122605363","0","0.8971428571428571"
"77","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8181818181818182","0.10191082802547771","0.01876675603217158","0","0.918"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.75","0.2727272727272727","0.0136986301369863","0","0.75"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.6923076923076923","0.2653061224489796","0.03496503496503497","0","0.865"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.7857142857142857","0.5333333333333333","0","0","0.24"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.8823529411764706","0.20930232558139536","0.02608695652173913","0","0.82"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.9047619047619048","0.10256410256410256","0.041666666666666664","0","0.8933333333333333"
"77","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8181818181818182","0.10365853658536585","0.02295918367346939","0","0.9161904761904762"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.8947368421052632","0.20689655172413793","0.029197080291970802","0","0.8457142857142858"
"76","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8","0.23684210526315788","0.03235294117647059","0","0.8941176470588236"
"78","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.9166666666666666","0.06818181818181818","0.018404907975460124","0","0.9221052631578948"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.7","0.40384615384615385","0.05853658536585366","0","0.812"
"70","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.5789473684210527","0.1487603305785124","0.027700831024930747","0","0.922"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.75","0.23684210526315788","0.021739130434782608","0","0.792"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8636363636363636","0.15730337078651685","0.049107142857142856","0","0.8533333333333334"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.85","0.12173913043478261","0.02142857142857143","0","0.9013333333333333"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.9047619047619048","0.0963855421686747","0.03951367781155015","0","0.8989473684210526"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.6923076923076923","0.23636363636363636","0.037267080745341616","0","0.8755555555555555"
"77","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8181818181818182","0.09941520467836257","0.02689486552567237","0","0.9163636363636364"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.7857142857142857","0.5789473684210527","0","0","0.56"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.8823529411764706","0.19230769230769232","0.022556390977443608","0","0.84"
"78","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.9166666666666666","0.06428571428571428","0.017595307917888565","0","0.926"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.7","0.36666666666666664","0.05752212389380531","0","0.8218181818181818"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.9","0.17142857142857143","0.038461538461538464","0","0.85"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.9047619047619048","0.09090909090909091","0.03757225433526012","0","0.904"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8636363636363636","0.1414141414141414","0.045454545454545456","0","0.8646153846153846"
"70","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.5789473684210527","0.13846153846153847","0.026595744680851064","0","0.9257142857142857"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.85","0.11290322580645161","0.020134228187919462","0","0.9075"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.75","0.20454545454545456","0.01818181818181818","0","0.8266666666666667"
"78","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.9166666666666666","0.060810810810810814","0.016853932584269662","0","0.9295238095238095"
"77","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8181818181818182","0.09550561797752809","0.02823529411764706","0","0.9182608695652174"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.8","0.5454545454545454","0.038461538461538464","0","0.6533333333333333"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.6923076923076923","0.22580645161290322","0.03932584269662921","0","0.88"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.8571428571428571","0.16666666666666666","0.040229885057471264","0","0.8577777777777778"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.8823529411764706","0.18032786885245902","0.026490066225165563","0","0.85"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.7","0.3283582089552239","0.06097560975609756","0","0.83"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.9047619047619048","0.08602150537634409","0.03581267217630854","0","0.9085714285714286"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8636363636363636","0.12844036697247707","0.04230769230769231","0","0.8742857142857143"
"78","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.9166666666666666","0.057692307692307696","0.016172506738544475","0","0.9327272727272727"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.8","0.46153846153846156","0.02857142857142857","0","0.74"
"77","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.8181818181818182","0.0913978494623656","0.02947845804988662","0","0.92"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.85","0.10526315789473684","0.022151898734177215","0","0.9105882352941177"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.75","0.18","0.0234375","0","0.8457142857142858"
"70","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.5789473684210527","0.12949640287769784","0.02557544757033248","0","0.9290909090909091"
"87","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.65","0.5789473684210527","0","0","0.04"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.6923076923076923","0.2028985507246377","0.035897435897435895","0","0.8909090909090909"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.8571428571428571","0.14285714285714285","0.041666666666666664","0","0.868"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.7","0.2894736842105263","0.06037735849056604","0","0.84"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.9047619047619048","0.08163265306122448","0.03684210526315789","0","0.9109090909090909"
"86","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.7692307692307693","0.8","0.05555555555555555","0","0.24"
"78","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.9166666666666666","0.054878048780487805","0.015544041450777202","0","0.9356521739130435"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8636363636363636","0.11764705882352941","0.039568345323741004","0","0.8826666666666667"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.8","0.4","0.045454545454545456","0","0.776"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.8823529411764706","0.15714285714285714","0.023809523809523808","0","0.8666666666666667"
"70","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.5789473684210527","0.12162162162162163","0.027093596059113302","0","0.9304347826086956"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.75","0.15789473684210525","0.020689655172413793","0","0.865"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.6923076923076923","0.18421052631578946","0.04245283018867924","0","0.8933333333333333"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"87","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.7307692307692307","0.5238095238095238","0.02631578947368421","0","0.38"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.9047619047619048","0.07729468599033816","0.03787878787878788","0","0.9130434782608695"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8636363636363636","0.125","0.03827751196172249","0","0.8763636363636363"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.8823529411764706","0.1518987341772152","0.02702702702702703","0","0.872"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.7","0.26136363636363635","0.06007067137809187","0","0.8457142857142858"
"78","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.9166666666666666","0.05232558139534884","0.014962593516209476","0","0.9383333333333334"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.8","0.3611111111111111","0.038461538461538464","0","0.8066666666666666"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8636363636363636","0.10852713178294573","0.04054054054054054","0","0.8875"
"86","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.8","0.7857142857142857","0.10526315789473684","0","0.46"
"70","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.5789473684210527","0.11464968152866242","0.028503562945368172","0","0.9316666666666666"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.7058823529411765","0.55","0","0","0.08"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.85","0.09859154929577464","0.021021021021021023","0","0.9155555555555556"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.75","0.140625","0.018518518518518517","0","0.88"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.6923076923076923","0.16470588235294117","0.039473684210526314","0","0.9015384615384615"
"81","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.9047619047619048","0.0730593607305936","0.0364963503649635","0","0.9166666666666666"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.7142857142857143","0.23","0.056666666666666664","0","0.8533333333333334"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.8","0.3170731707317073","0.04132231404958678","0","0.8285714285714286"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8823529411764706","0.14772727272727273","0.029850746268656716","0","0.8763636363636363"
"87","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.7307692307692307","0.44","0.017543859649122806","0","0.5866666666666667"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.7368421052631579","0.5","0.029411764705882353","0","0.44"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8636363636363636","0.11290322580645161","0.035398230088495575","0","0.8866666666666667"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8695652173913043","0.11428571428571428","0.038338658146964855","0","0.8870588235294118"
"86","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.8","0.7222222222222222","0.08620689655172414","0","0.6"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.7368421052631579","0.43333333333333335","0.019230769230769232","0","0.6266666666666667"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8823529411764706","0.1326530612244898","0.027522935779816515","0","0.8866666666666667"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.8125","0.2765957446808511","0.043478260869565216","0","0.84"
"90","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.6923076923076923","0.1595744680851064","0.036885245901639344","0","0.9057142857142857"
"91","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8636363636363636","0.10294117647058823","0.037037037037037035","0","0.8923076923076924"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.7368421052631579","0.38235294117647056","0.02857142857142857","0","0.71"
"87","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.7307692307692307","0.41379310344827586","0.02631578947368421","0","0.67"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7142857142857143","0.23214285714285715","0.05345911949685535","0","0.855"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.75","0.1267605633802817","0.01675977653631285","0","0.892"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.85","0.09271523178807947","0.02","0","0.92"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8695652173913043","0.10596026490066225","0.03625377643504532","0","0.8933333333333333"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8823529411764706","0.12037037037037036","0.03404255319148936","0","0.8892307692307693"
"90","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.9375","0.26666666666666666","0.058823529411764705","0","0.2"
"92","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"86","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.8","0.65","0.07692307692307693","0","0.69"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.7647058823529411","0.2641509433962264","0.03896103896103896","0","0.8533333333333334"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.7368421052631579","0.375","0.034482758620689655","0","0.744"
"91","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6666666666666666","0.5333333333333333","0","0","0.28"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.7142857142857143","0.21487603305785125","0.05325443786982249","0","0.8611764705882353"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8823529411764706","0.11666666666666667","0.03571428571428571","0","0.8914285714285715"
"90","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.9375","0.35","0.05555555555555555","0","0.52"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6923076923076923","0.14705882352941177","0.038314176245210725","0","0.9093333333333333"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8636363636363636","0.09333333333333334","0.04230769230769231","0","0.8942857142857142"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.75","0.11538461538461539","0.02040816326530612","0","0.8981818181818182"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8695652173913043","0.11042944785276074","0.04011461318051576","0","0.8905263157894737"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.7368421052631579","0.35555555555555557","0.0380952380952381","0","0.7733333333333333"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.7142857142857143","0.20610687022900764","0.05042016806722689","0","0.8666666666666667"
"91","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.7058823529411765","0.6","0.030303030303030304","0","0.5"
"90","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.9375","0.30434782608695654","0.07272727272727272","0","0.6533333333333333"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8823529411764706","0.11450381679389313","0.03731343283582089","0","0.8933333333333333"
"87","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.7407407407407407","0.36363636363636365","0.05263157894736842","0","0.704"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.7647058823529411","0.2542372881355932","0.05263157894736842","0","0.852"
"91","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.7222222222222222","0.5416666666666666","0.03773584905660377","0","0.6266666666666667"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8695652173913043","0.10404624277456648","0.04087193460490463","0","0.894"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.7142857142857143","0.20714285714285716","0.050397877984084884","0","0.8673684210526316"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.7368421052631579","0.34","0.03278688524590164","0","0.8"
"90","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.9375","0.25","0.05555555555555555","0","0.74"
"86","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.8","0.5652173913043478","0.061224489795918366","0","0.752"
"92","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.7647058823529411","0.6111111111111112","0","0","0.04"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7142857142857143","0.13513513513513514","0.036101083032490974","0","0.9125"
"91","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.7222222222222222","0.4827586206896552","0.0410958904109589","0","0.7"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.85","0.0875","0.02452316076294278","0","0.92"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8823529411764706","0.10638297872340426","0.03508771929824561","0","0.9"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7142857142857143","0.20134228187919462","0.05037783375314862","0","0.87"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.7368421052631579","0.3090909090909091","0.04285714285714286","0","0.815"
"87","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.7407407407407407","0.358974358974359","0.061946902654867256","0","0.7266666666666667"
"91","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.7222222222222222","0.4117647058823529","0.053763440860215055","0","0.744"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.75","0.10465116279069768","0.02358490566037736","0","0.9033333333333333"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.7647058823529411","0.23880597014925373","0.04838709677419355","0","0.8618181818181818"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8695652173913043","0.09836065573770492","0.041666666666666664","0","0.8971428571428571"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.7142857142857143","0.189873417721519","0.04807692307692308","0","0.8761904761904762"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.7368421052631579","0.2786885245901639","0.03821656050955414","0","0.8355555555555556"
"86","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.8","0.5","0.05084745762711865","0","0.7933333333333333"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.7142857142857143","0.12605042016806722","0.034129692832764506","0","0.9176470588235294"
"92","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.8181818181818182","0.5652173913043478","0","0","0.38"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.85","0.08139534883720931","0.02356020942408377","0","0.9238095238095239"
"90","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.9375","0.21212121212121213","0.0449438202247191","0","0.792"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8695652173913043","0.09230769230769231","0.0399002493765586","0","0.9018181818181819"
"91","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.7222222222222222","0.35","0.04504504504504504","0","0.7866666666666666"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8823529411764706","0.09933774834437085","0.03642384105960265","0","0.9035294117647059"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.7142857142857143","0.17964071856287425","0.04597701149425287","0","0.8818181818181818"
"89","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.7368421052631579","0.2537313432835821","0.034482758620689655","0","0.852"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.7647058823529411","0.21333333333333335","0.04950495049504951","0","0.87"
"82","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8636363636363636","0.0975609756097561","0.03985507246376811","0","0.8986666666666666"
"86","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.8","0.4482758620689655","0.043478260869565216","0","0.8228571428571428"
"83","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.75","0.09473684210526316","0.021929824561403508","0","0.9107692307692308"
"87","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.75","0.3111111111111111","0.05384615384615385","0","0.76"
"92","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.782608695652174","0.5384615384615384","0","0","0.5733333333333334"
"79","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.7142857142857143","0.11811023622047244","0.032362459546925564","0","0.9222222222222223"
"91","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.7222222222222222","0.30434782608695654","0.046511627906976744","0","0.8114285714285714"
"85","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8823529411764706","0.10493827160493827","0.034482758620689655","0","0.9044444444444445"
"88","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.7647058823529411","0.20238095238095238","0.04608294930875576","0","0.8769230769230769"
"90","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.9375","0.18421052631578946","0.03773584905660377","0","0.8266666666666667"
"84","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.7142857142857143","0.17613636363636365","0.046255506607929514","0","0.8834782608695653"
"80","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8695652173913043","0.09223300970873786","0.0430622009569378","0","0.9008695652173913"
"75","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.85","0.07567567567567568","0.027707808564231738","0","0.9236363636363636"
