"BehaviorSpace results (NetLogo 5.3.1)"
"wood_hoopoe_strategies.nlogo"
"optimize"
"04/06/2017 00:11:07:861 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","0","0"
"[run number]","x2","x1","p-vacant","strategy","[step]","age-diff","foray-timing","group-dist-1","group-dist-2","group-dist-3","performance"
"18641","0.38","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"18642","0.38","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"18644","0.38","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"18646","0.38","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"18649","0.38","0","0.15","""expected reproduction""","264","1","0","1","0","0","1.5"
"18648","0.38","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"18647","0.38","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"18645","0.38","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"18650","0.38","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"18653","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18652","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18651","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18655","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18654","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18656","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18657","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18658","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18660","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18659","0.38","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"18662","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18661","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18663","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18665","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18666","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18664","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18667","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18668","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18671","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18670","0.38","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"18669","0.38","0","0.17","""expected reproduction""","264","1","0","1","0","0","1.5"
"18672","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18674","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18673","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18676","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18679","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18675","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18678","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18677","0.38","0","0.18","""expected reproduction""","264","1","0","1","1","0","1.6"
"18681","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18680","0.38","0","0.18","""expected reproduction""","264","1","0","1","0","0","1.5"
"18684","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18685","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18687","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18688","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18686","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18682","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18683","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18689","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18692","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18690","0.38","0","0.19","""expected reproduction""","264","1","0","1","1","0","1.6"
"18691","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18696","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18693","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18694","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18699","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","1","1.7"
"18698","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18695","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18697","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18700","0.38","0","0.2","""expected reproduction""","264","1","0","1","1","0","1.6"
"18701","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18704","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18703","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18702","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18706","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18705","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18709","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18707","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18711","0.38","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"18708","0.38","0","0.21","""expected reproduction""","264","1","0","1","1","0","1.6"
"18713","0.38","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"18712","0.38","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"18710","0.38","0","0.21","""expected reproduction""","264","1","0","1","0","0","1.5"
"18714","0.38","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"18715","0.38","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"18718","0.38","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"18717","0.38","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"18716","0.38","0","0.22","""expected reproduction""","264","1","0","1","1","0","1.6"
"18719","0.38","0","0.22","""expected reproduction""","264","1","0","1","0","0","1.5"
"18720","0.38","0","0.22","""expected reproduction""","264","1","0","1","0","0","1.5"
"18721","0.38","0","0.23","""expected reproduction""","264","1","0","1","0","0","1.5"
"18722","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"18724","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"18726","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","1","1.7"
"18725","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"18723","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"18727","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"18731","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18729","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"18728","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"18730","0.38","0","0.23","""expected reproduction""","264","1","0","1","1","0","1.6"
"18733","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18732","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18734","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18735","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18736","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18738","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18737","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18740","0.38","0","0.24","""expected reproduction""","264","1","0","1","0","0","1.5"
"18739","0.38","0","0.24","""expected reproduction""","264","1","0","1","1","0","1.6"
"18741","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18744","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18742","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18745","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18748","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18746","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18743","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18747","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18749","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18750","0.38","0","0.25","""expected reproduction""","264","1","0","1","1","0","1.6"
"18751","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18753","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18752","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18754","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18756","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18755","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18758","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18757","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18759","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18760","0.38","0","0.26","""expected reproduction""","264","1","0","1","1","0","1.6"
"18761","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","1","1.7"
"18765","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"18762","0.38","0","0.27","""expected reproduction""","264","1","0","1","0","0","1.5"
"18763","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"18764","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"18766","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"18767","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"18768","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"18769","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","1","1.7"
"18770","0.38","0","0.27","""expected reproduction""","264","1","0","1","1","0","1.6"
"18771","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18772","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18773","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18774","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18775","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18776","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18777","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18778","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18779","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18780","0.38","0","0.28","""expected reproduction""","264","1","0","1","1","0","1.6"
"18782","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18781","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18784","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18783","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18785","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18786","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18787","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18788","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18789","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18790","0.38","0","0.29","""expected reproduction""","264","1","0","1","1","0","1.6"
"18791","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"18792","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"18793","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"18794","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"18795","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","1","1.7"
"18797","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"18796","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"18798","0.38","0","0.3","""expected reproduction""","264","1","0","1","0","0","1.5"
"18799","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"18801","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18800","0.38","0","0.3","""expected reproduction""","264","1","0","1","1","0","1.6"
"18802","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18803","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18804","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18806","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18807","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18805","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18808","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18809","0.38","0","0.31","""expected reproduction""","264","1","0","1","0","0","1.5"
"18813","0.38","0","0.32","""expected reproduction""","264","1","0","1","0","0","1.5"
"18810","0.38","0","0.31","""expected reproduction""","264","1","0","1","1","0","1.6"
"18812","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"18811","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"18814","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"18820","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"18816","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","1","1.7"
"18815","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"18818","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"18817","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"18819","0.38","0","0.32","""expected reproduction""","264","1","0","1","1","0","1.6"
"18823","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18824","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18822","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18825","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18826","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18827","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18821","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18828","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18829","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","1","1.7"
"18830","0.38","0","0.33","""expected reproduction""","264","1","0","1","1","0","1.6"
"18835","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18832","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18834","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18836","0.38","0","0.34","""expected reproduction""","264","1","0","1","0","0","1.5"
"18831","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18840","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18833","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18837","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18838","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18839","0.38","0","0.34","""expected reproduction""","264","1","0","1","1","0","1.6"
"18841","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18842","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18844","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18845","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18846","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18843","0.38","0","0.35","""expected reproduction""","264","1","0","1","0","0","1.5"
"18847","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18848","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18849","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18851","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18850","0.38","0","0.35","""expected reproduction""","264","1","0","1","1","0","1.6"
"18853","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18852","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18855","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18854","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18857","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18856","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18858","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18859","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18860","0.38","0","0.36","""expected reproduction""","264","1","0","1","1","0","1.6"
"18861","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"18863","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"18862","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"18864","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"18866","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","1","1.7"
"18865","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"18868","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"18867","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"18870","0.38","0","0.37","""expected reproduction""","264","1","0","1","0","0","1.5"
"18869","0.38","0","0.37","""expected reproduction""","264","1","0","1","1","0","1.6"
"18871","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"18872","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","1","1.7"
"18874","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","1","1.7"
"18873","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"18875","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"18877","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"18876","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"18879","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"18878","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"18880","0.38","0","0.38","""expected reproduction""","264","1","0","1","1","0","1.6"
"18882","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18881","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18883","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18886","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18884","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18885","0.38","0","0.39","""expected reproduction""","264","1","0","1","0","0","1.5"
"18889","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18887","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18888","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18890","0.38","0","0.39","""expected reproduction""","264","1","0","1","1","0","1.6"
"18891","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18892","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18894","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18893","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18896","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18895","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18897","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18898","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18899","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18901","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"18902","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"18903","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"18900","0.38","0","0.4","""expected reproduction""","264","1","0","1","1","0","1.6"
"18907","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"18905","0.38","0","0.41","""expected reproduction""","264","1","0","1","0","0","1.5"
"18904","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"18906","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"18908","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"18909","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","0","1.6"
"18910","0.38","0","0.41","""expected reproduction""","264","1","0","1","1","1","1.7"
"18911","0.38","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"18912","0.38","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"18913","0.38","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"18915","0.38","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"18914","0.38","0","0.42","""expected reproduction""","264","1","0","1","0","0","1.5"
"18916","0.38","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"18920","0.38","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"18918","0.38","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"18919","0.38","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"18921","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18922","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18917","0.38","0","0.42","""expected reproduction""","264","1","0","1","1","0","1.6"
"18924","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18923","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18925","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18926","0.38","0","0.43","""expected reproduction""","264","1","0","1","0","0","1.5"
"18927","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18928","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18929","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18930","0.38","0","0.43","""expected reproduction""","264","1","0","1","1","0","1.6"
"18931","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","1","1.7"
"18933","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18932","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18943","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18934","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18936","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18937","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18940","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18939","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18938","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18935","0.38","0","0.44","""expected reproduction""","264","1","0","1","1","0","1.6"
"18941","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18944","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18945","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18942","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18946","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18948","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18947","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18950","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18949","0.38","0","0.45","""expected reproduction""","264","1","0","1","1","0","1.6"
"18951","0.38","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"18954","0.38","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"18953","0.38","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"18955","0.38","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"18957","0.38","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"18956","0.38","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"18958","0.38","0","0.46","""expected reproduction""","264","1","0","1","0","0","1.5"
"18952","0.38","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"18960","0.38","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"18962","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18959","0.38","0","0.46","""expected reproduction""","264","1","0","1","1","0","1.6"
"18964","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18961","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18966","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18963","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18967","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18965","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","1","1.7"
"18968","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18969","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18972","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18971","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18970","0.38","0","0.47","""expected reproduction""","264","1","0","1","1","0","1.6"
"18974","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18975","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18977","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18973","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18976","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18980","0.38","0","0.48","""expected reproduction""","264","1","0","1","0","0","1.5"
"18979","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18982","0.38","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"18978","0.38","0","0.48","""expected reproduction""","264","1","0","1","1","0","1.6"
"18981","0.38","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"18984","0.38","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"18986","0.38","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"18985","0.38","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"18983","0.38","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
