"BehaviorSpace results (NetLogo 6.1.0)"
"wild_dogs.nlogo"
"vary_meeting_disp_mortality_pe"
"10/29/2019 01:00:55:953 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","p-extinction","time-to-extinction"
"1226","10","3","0.2","0.55","100","60","5","1","0.61","77.76"
"1228","10","3","0.2","0.55","100","60","5","1","0.48","80.93"
"1229","10","3","0.2","0.55","100","60","5","1","0.64","72.06"
"1231","10","3","0.2","0.55","100","60","5","1","0.54","78.42"
"1230","10","3","0.2","0.55","100","60","5","1","0.52","77.51"
"1232","10","3","0.2","0.55","100","60","5","1","0.5","79.68"
"1234","10","3","0.2","0.55","100","60","5","1","0.54","78.64"
"1233","10","3","0.2","0.55","100","60","5","1","0.53","78.86"
"1235","10","3","0.2","0.55","100","60","5","1","0.56","78.46"
"1236","10","3","0.2","0.55","100","60","5","1","0.53","81.48"
"1237","10","3","0.2","0.55","100","60","5","1","0.6","75.65"
"1238","10","3","0.2","0.55","100","60","5","1","0.57","77.54"
"1241","10","3","0.2","0.6","100","60","5","1","0.65","72.83"
"1244","10","3","0.2","0.6","100","60","5","1","0.64","68.76"
"1242","10","3","0.2","0.6","100","60","5","1","0.67","76.63"
"1240","10","3","0.2","0.55","100","60","5","1","0.53","78.31"
"1239","10","3","0.2","0.55","100","60","5","1","0.49","83.18"
"1245","10","3","0.2","0.6","100","60","5","1","0.67","74.56"
"1246","10","3","0.2","0.6","100","60","5","1","0.6","72.95"
"1247","10","3","0.2","0.6","100","60","5","1","0.63","74.69"
"1243","10","3","0.2","0.6","100","60","5","1","0.54","77.27"
"1248","10","3","0.2","0.6","100","60","5","1","0.65","73.57"
"1249","10","3","0.2","0.6","100","60","5","1","0.58","75.22"
"1251","10","3","0.2","0.6","100","60","5","1","0.68","73.95"
"1253","10","3","0.2","0.6","100","60","5","1","0.6","72.67"
"1250","10","3","0.2","0.6","100","60","5","1","0.66","77.3"
"1254","10","3","0.2","0.6","100","60","5","1","0.67","74.18"
"1252","10","3","0.2","0.6","100","60","5","1","0.52","78.84"
"1255","10","3","0.2","0.6","100","60","5","1","0.59","76.86"
"1256","10","3","0.2","0.6","100","60","5","1","0.68","74.57"
"1259","10","3","0.2","0.6","100","60","5","1","0.71","70.38"
"1260","10","3","0.2","0.6","100","60","5","1","0.71","71.66"
"1258","10","3","0.2","0.6","100","60","5","1","0.67","73.27"
"1257","10","3","0.2","0.6","100","60","5","1","0.61","78.33"
"1261","10","3.5","0.2","0.2","100","60","5","1","0.02","99.22"
"1262","10","3.5","0.2","0.2","100","60","5","1","0.05","97.81"
"1264","10","3.5","0.2","0.2","100","60","5","1","0.05","98.11"
"1266","10","3.5","0.2","0.2","100","60","5","1","0.05","98.02"
"1265","10","3.5","0.2","0.2","100","60","5","1","0.06","98.51"
"1263","10","3.5","0.2","0.2","100","60","5","1","0.03","98.56"
"1267","10","3.5","0.2","0.2","100","60","5","1","0.03","98.44"
"1268","10","3.5","0.2","0.2","100","60","5","1","0.05","98.22"
"1269","10","3.5","0.2","0.2","100","60","5","1","0.05","98.48"
"1271","10","3.5","0.2","0.2","100","60","5","1","0.09","96.11"
"1270","10","3.5","0.2","0.2","100","60","5","1","0.05","98.46"
"1273","10","3.5","0.2","0.2","100","60","5","1","0.05","98.55"
"1272","10","3.5","0.2","0.2","100","60","5","1","0.05","98.15"
"1274","10","3.5","0.2","0.2","100","60","5","1","0.06","98.13"
"1275","10","3.5","0.2","0.2","100","60","5","1","0.08","97.72"
"1278","10","3.5","0.2","0.2","100","60","5","1","0.11","97.06"
"1277","10","3.5","0.2","0.2","100","60","5","1","0.1","97.2"
"1276","10","3.5","0.2","0.2","100","60","5","1","0.08","97.36"
"1279","10","3.5","0.2","0.2","100","60","5","1","0.08","96.35"
"1280","10","3.5","0.2","0.2","100","60","5","1","0.08","98.03"
"1282","10","3.5","0.2","0.25","100","60","5","1","0.09","96.84"
"1281","10","3.5","0.2","0.25","100","60","5","1","0.11","97.49"
"1285","10","3.5","0.2","0.25","100","60","5","1","0.11","96.37"
"1284","10","3.5","0.2","0.25","100","60","5","1","0.1","97.01"
"1283","10","3.5","0.2","0.25","100","60","5","1","0.03","99.21"
"1286","10","3.5","0.2","0.25","100","60","5","1","0.05","98.64"
"1287","10","3.5","0.2","0.25","100","60","5","1","0.1","96.54"
"1288","10","3.5","0.2","0.25","100","60","5","1","0.12","95.55"
"1289","10","3.5","0.2","0.25","100","60","5","1","0.13","95.05"
"1290","10","3.5","0.2","0.25","100","60","5","1","0.1","97.38"
"1292","10","3.5","0.2","0.25","100","60","5","1","0.1","96.86"
"1291","10","3.5","0.2","0.25","100","60","5","1","0.07","98.09"
"1293","10","3.5","0.2","0.25","100","60","5","1","0.06","98.28"
"1296","10","3.5","0.2","0.25","100","60","5","1","0.14","94.86"
"1294","10","3.5","0.2","0.25","100","60","5","1","0.06","97.69"
"1295","10","3.5","0.2","0.25","100","60","5","1","0.06","98.3"
"1297","10","3.5","0.2","0.25","100","60","5","1","0.07","97.31"
"1298","10","3.5","0.2","0.25","100","60","5","1","0.13","94.66"
"1299","10","3.5","0.2","0.25","100","60","5","1","0.13","95.61"
"1300","10","3.5","0.2","0.25","100","60","5","1","0.11","95.54"
"1302","10","3.5","0.2","0.3","100","60","5","1","0.16","95.65"
"1301","10","3.5","0.2","0.3","100","60","5","1","0.11","96.19"
"1304","10","3.5","0.2","0.3","100","60","5","1","0.18","95"
"1305","10","3.5","0.2","0.3","100","60","5","1","0.15","92.73"
"1303","10","3.5","0.2","0.3","100","60","5","1","0.08","97.6"
"1306","10","3.5","0.2","0.3","100","60","5","1","0.15","93.41"
"1308","10","3.5","0.2","0.3","100","60","5","1","0.16","93.64"
"1309","10","3.5","0.2","0.3","100","60","5","1","0.21","91.34"
"1307","10","3.5","0.2","0.3","100","60","5","1","0.09","96.37"
"1310","10","3.5","0.2","0.3","100","60","5","1","0.13","95.54"
"1312","10","3.5","0.2","0.3","100","60","5","1","0.16","94.37"
"1314","10","3.5","0.2","0.3","100","60","5","1","0.16","94.59"
"1313","10","3.5","0.2","0.3","100","60","5","1","0.11","97.39"
"1311","10","3.5","0.2","0.3","100","60","5","1","0.06","97.95"
"1316","10","3.5","0.2","0.3","100","60","5","1","0.13","93.35"
"1317","10","3.5","0.2","0.3","100","60","5","1","0.17","94.17"
"1315","10","3.5","0.2","0.3","100","60","5","1","0.11","97.44"
"1319","10","3.5","0.2","0.3","100","60","5","1","0.14","94.42"
"1318","10","3.5","0.2","0.3","100","60","5","1","0.16","93.87"
"1320","10","3.5","0.2","0.3","100","60","5","1","0.18","93.1"
"1321","10","3.5","0.2","0.35","100","60","5","1","0.14","96.22"
"1322","10","3.5","0.2","0.35","100","60","5","1","0.13","94.1"
"1323","10","3.5","0.2","0.35","100","60","5","1","0.21","92.92"
"1327","10","3.5","0.2","0.35","100","60","5","1","0.26","89.8"
"1324","10","3.5","0.2","0.35","100","60","5","1","0.18","94.59"
"1325","10","3.5","0.2","0.35","100","60","5","1","0.19","93.96"
"1326","10","3.5","0.2","0.35","100","60","5","1","0.16","95.09"
"1328","10","3.5","0.2","0.35","100","60","5","1","0.18","91.67"
"1329","10","3.5","0.2","0.35","100","60","5","1","0.18","93.05"
"1330","10","3.5","0.2","0.35","100","60","5","1","0.13","96.53"
"1332","10","3.5","0.2","0.35","100","60","5","1","0.2","91.81"
"1331","10","3.5","0.2","0.35","100","60","5","1","0.22","93.24"
"1335","10","3.5","0.2","0.35","100","60","5","1","0.28","91.25"
"1333","10","3.5","0.2","0.35","100","60","5","1","0.11","95.86"
"1334","10","3.5","0.2","0.35","100","60","5","1","0.19","93.08"
"1336","10","3.5","0.2","0.35","100","60","5","1","0.23","92.44"
"1338","10","3.5","0.2","0.35","100","60","5","1","0.26","90.57"
"1337","10","3.5","0.2","0.35","100","60","5","1","0.17","93.63"
"1339","10","3.5","0.2","0.35","100","60","5","1","0.2","93.24"
"1340","10","3.5","0.2","0.35","100","60","5","1","0.17","95.97"
"1341","10","3.5","0.2","0.4","100","60","5","1","0.34","87.46"
"1342","10","3.5","0.2","0.4","100","60","5","1","0.3","88.21"
"1343","10","3.5","0.2","0.4","100","60","5","1","0.32","89.76"
"1344","10","3.5","0.2","0.4","100","60","5","1","0.26","89.31"
"1346","10","3.5","0.2","0.4","100","60","5","1","0.27","89.61"
"1345","10","3.5","0.2","0.4","100","60","5","1","0.25","90.95"
"1348","10","3.5","0.2","0.4","100","60","5","1","0.27","90.85"
"1347","10","3.5","0.2","0.4","100","60","5","1","0.22","94.56"
"1349","10","3.5","0.2","0.4","100","60","5","1","0.31","90.1"
"1351","10","3.5","0.2","0.4","100","60","5","1","0.29","88.05"
"1350","10","3.5","0.2","0.4","100","60","5","1","0.28","92.66"
"1354","10","3.5","0.2","0.4","100","60","5","1","0.29","89.13"
"1352","10","3.5","0.2","0.4","100","60","5","1","0.23","92"
"1353","10","3.5","0.2","0.4","100","60","5","1","0.3","88.56"
"1356","10","3.5","0.2","0.4","100","60","5","1","0.25","92.32"
"1355","10","3.5","0.2","0.4","100","60","5","1","0.28","91.84"
"1358","10","3.5","0.2","0.4","100","60","5","1","0.27","91.39"
"1357","10","3.5","0.2","0.4","100","60","5","1","0.2","91.8"
"1359","10","3.5","0.2","0.4","100","60","5","1","0.32","90.32"
"1361","10","3.5","0.2","0.45","100","60","5","1","0.38","84.52"
"1360","10","3.5","0.2","0.4","100","60","5","1","0.14","95.93"
"1362","10","3.5","0.2","0.45","100","60","5","1","0.42","84.2"
"1363","10","3.5","0.2","0.45","100","60","5","1","0.4","85.93"
"1364","10","3.5","0.2","0.45","100","60","5","1","0.43","82.93"
"1365","10","3.5","0.2","0.45","100","60","5","1","0.33","88.05"
"1366","10","3.5","0.2","0.45","100","60","5","1","0.3","90.09"
"1368","10","3.5","0.2","0.45","100","60","5","1","0.39","86.48"
"1367","10","3.5","0.2","0.45","100","60","5","1","0.4","85.32"
"1369","10","3.5","0.2","0.45","100","60","5","1","0.39","86.6"
"1370","10","3.5","0.2","0.45","100","60","5","1","0.46","82.62"
"1372","10","3.5","0.2","0.45","100","60","5","1","0.35","85.58"
"1371","10","3.5","0.2","0.45","100","60","5","1","0.3","90.18"
"1376","10","3.5","0.2","0.45","100","60","5","1","0.48","82.58"
"1373","10","3.5","0.2","0.45","100","60","5","1","0.39","88.56"
"1374","10","3.5","0.2","0.45","100","60","5","1","0.35","89.08"
"1375","10","3.5","0.2","0.45","100","60","5","1","0.4","85.8"
"1377","10","3.5","0.2","0.45","100","60","5","1","0.31","86.82"
"1378","10","3.5","0.2","0.45","100","60","5","1","0.4","86.26"
"1379","10","3.5","0.2","0.45","100","60","5","1","0.5","81.63"
"1382","10","3.5","0.2","0.5","100","60","5","1","0.51","79.09"
"1381","10","3.5","0.2","0.5","100","60","5","1","0.47","81.7"
"1383","10","3.5","0.2","0.5","100","60","5","1","0.55","78.49"
"1380","10","3.5","0.2","0.45","100","60","5","1","0.36","88.35"
"1384","10","3.5","0.2","0.5","100","60","5","1","0.47","85.93"
"1385","10","3.5","0.2","0.5","100","60","5","1","0.51","79.99"
"1386","10","3.5","0.2","0.5","100","60","5","1","0.45","83.75"
"1388","10","3.5","0.2","0.5","100","60","5","1","0.54","76.61"
"1387","10","3.5","0.2","0.5","100","60","5","1","0.41","83.84"
"1389","10","3.5","0.2","0.5","100","60","5","1","0.41","84.54"
"1390","10","3.5","0.2","0.5","100","60","5","1","0.43","83.61"
"1391","10","3.5","0.2","0.5","100","60","5","1","0.47","83.86"
"1394","10","3.5","0.2","0.5","100","60","5","1","0.41","81.77"
"1392","10","3.5","0.2","0.5","100","60","5","1","0.36","86.13"
"1395","10","3.5","0.2","0.5","100","60","5","1","0.43","80.94"
"1397","10","3.5","0.2","0.5","100","60","5","1","0.48","79.18"
"1393","10","3.5","0.2","0.5","100","60","5","1","0.42","86.01"
"1396","10","3.5","0.2","0.5","100","60","5","1","0.47","82.89"
"1401","10","3.5","0.2","0.55","100","60","5","1","0.58","76.76"
"1398","10","3.5","0.2","0.5","100","60","5","1","0.48","81.9"
"1402","10","3.5","0.2","0.55","100","60","5","1","0.5","76.94"
"1399","10","3.5","0.2","0.5","100","60","5","1","0.47","82.54"
"1400","10","3.5","0.2","0.5","100","60","5","1","0.44","80.68"
"1404","10","3.5","0.2","0.55","100","60","5","1","0.56","77.66"
"1403","10","3.5","0.2","0.55","100","60","5","1","0.59","78.98"
"1405","10","3.5","0.2","0.55","100","60","5","1","0.57","78.38"
"1407","10","3.5","0.2","0.55","100","60","5","1","0.55","77.33"
"1406","10","3.5","0.2","0.55","100","60","5","1","0.5","82.16"
"1410","10","3.5","0.2","0.55","100","60","5","1","0.6","76.3"
"1408","10","3.5","0.2","0.55","100","60","5","1","0.57","79.21"
"1409","10","3.5","0.2","0.55","100","60","5","1","0.57","79"
"1413","10","3.5","0.2","0.55","100","60","5","1","0.55","78.08"
"1412","10","3.5","0.2","0.55","100","60","5","1","0.54","79.39"
"1411","10","3.5","0.2","0.55","100","60","5","1","0.54","78.58"
"1421","10","3.5","0.2","0.6","100","60","5","1","0.66","72.19"
"1416","10","3.5","0.2","0.55","100","60","5","1","0.53","76.94"
"1422","10","3.5","0.2","0.6","100","60","5","1","0.57","75.28"
"1415","10","3.5","0.2","0.55","100","60","5","1","0.52","81.67"
"1418","10","3.5","0.2","0.55","100","60","5","1","0.54","79.04"
"1414","10","3.5","0.2","0.55","100","60","5","1","0.43","84.11"
"1417","10","3.5","0.2","0.55","100","60","5","1","0.44","82.91"
"1423","10","3.5","0.2","0.6","100","60","5","1","0.66","73.48"
"1420","10","3.5","0.2","0.55","100","60","5","1","0.5","81.98"
"1419","10","3.5","0.2","0.55","100","60","5","1","0.5","81.18"
"1424","10","3.5","0.2","0.6","100","60","5","1","0.62","75"
"1425","10","3.5","0.2","0.6","100","60","5","1","0.62","76.36"
"1426","10","3.5","0.2","0.6","100","60","5","1","0.69","71.59"
"1428","10","3.5","0.2","0.6","100","60","5","1","0.68","69.48"
"1427","10","3.5","0.2","0.6","100","60","5","1","0.69","74.77"
"1429","10","3.5","0.2","0.6","100","60","5","1","0.61","76.35"
"1430","10","3.5","0.2","0.6","100","60","5","1","0.63","72.62"
"1431","10","3.5","0.2","0.6","100","60","5","1","0.61","75.59"
"1433","10","3.5","0.2","0.6","100","60","5","1","0.65","75.06"
"1432","10","3.5","0.2","0.6","100","60","5","1","0.63","76.96"
"1436","10","3.5","0.2","0.6","100","60","5","1","0.64","75.74"
"1435","10","3.5","0.2","0.6","100","60","5","1","0.56","75.65"
"1437","10","3.5","0.2","0.6","100","60","5","1","0.64","74.62"
"1434","10","3.5","0.2","0.6","100","60","5","1","0.63","76.31"
"1440","10","3.5","0.2","0.6","100","60","5","1","0.61","70.9"
"1438","10","3.5","0.2","0.6","100","60","5","1","0.61","71.76"
"1439","10","3.5","0.2","0.6","100","60","5","1","0.57","76.25"
"1442","10","4","0.2","0.2","100","60","5","1","0.09","95.21"
"1441","10","4","0.2","0.2","100","60","5","1","0.06","97.28"
"1444","10","4","0.2","0.2","100","60","5","1","0.05","98.45"
"1443","10","4","0.2","0.2","100","60","5","1","0.03","98.61"
"1445","10","4","0.2","0.2","100","60","5","1","0.06","97.45"
"1446","10","4","0.2","0.2","100","60","5","1","0.04","98.93"
"1447","10","4","0.2","0.2","100","60","5","1","0.03","98.54"
"1448","10","4","0.2","0.2","100","60","5","1","0.02","99.25"
"1449","10","4","0.2","0.2","100","60","5","1","0.1","97.26"
"1450","10","4","0.2","0.2","100","60","5","1","0.06","98.75"
"1451","10","4","0.2","0.2","100","60","5","1","0.03","98.98"
"1452","10","4","0.2","0.2","100","60","5","1","0.03","98.6"
"1455","10","4","0.2","0.2","100","60","5","1","0.05","97.44"
"1454","10","4","0.2","0.2","100","60","5","1","0.04","99.34"
"1453","10","4","0.2","0.2","100","60","5","1","0.07","97.4"
"1458","10","4","0.2","0.2","100","60","5","1","0.06","97.99"
"1456","10","4","0.2","0.2","100","60","5","1","0.04","98.82"
"1457","10","4","0.2","0.2","100","60","5","1","0.06","97.76"
"1460","10","4","0.2","0.2","100","60","5","1","0.11","96.16"
"1459","10","4","0.2","0.2","100","60","5","1","0.02","99.08"
"1461","10","4","0.2","0.25","100","60","5","1","0.1","96.75"
"1462","10","4","0.2","0.25","100","60","5","1","0.08","98.18"
"1465","10","4","0.2","0.25","100","60","5","1","0.09","96.63"
"1463","10","4","0.2","0.25","100","60","5","1","0.06","98.51"
"1464","10","4","0.2","0.25","100","60","5","1","0.07","97.83"
"1466","10","4","0.2","0.25","100","60","5","1","0.14","95.83"
"1467","10","4","0.2","0.25","100","60","5","1","0.08","96.89"
"1469","10","4","0.2","0.25","100","60","5","1","0.06","96.9"
"1468","10","4","0.2","0.25","100","60","5","1","0.06","98.85"
"1470","10","4","0.2","0.25","100","60","5","1","0.09","98.25"
"1471","10","4","0.2","0.25","100","60","5","1","0.05","98.55"
"1472","10","4","0.2","0.25","100","60","5","1","0.07","97.99"
"1477","10","4","0.2","0.25","100","60","5","1","0.11","95.49"
"1474","10","4","0.2","0.25","100","60","5","1","0.03","99.43"
"1476","10","4","0.2","0.25","100","60","5","1","0.09","97.6"
"1475","10","4","0.2","0.25","100","60","5","1","0.08","97.59"
"1473","10","4","0.2","0.25","100","60","5","1","0.06","97.02"
"1479","10","4","0.2","0.25","100","60","5","1","0.12","95.93"
"1478","10","4","0.2","0.25","100","60","5","1","0.06","97.86"
"1480","10","4","0.2","0.25","100","60","5","1","0.04","99.17"
"1481","10","4","0.2","0.3","100","60","5","1","0.16","92.35"
"1482","10","4","0.2","0.3","100","60","5","1","0.18","94.66"
"1484","10","4","0.2","0.3","100","60","5","1","0.17","93.31"
"1483","10","4","0.2","0.3","100","60","5","1","0.14","95.53"
"1485","10","4","0.2","0.3","100","60","5","1","0.12","95.21"
"1486","10","4","0.2","0.3","100","60","5","1","0.18","92.92"
"1487","10","4","0.2","0.3","100","60","5","1","0.08","96.6"
"1488","10","4","0.2","0.3","100","60","5","1","0.13","96.33"
"1489","10","4","0.2","0.3","100","60","5","1","0.08","96.72"
"1490","10","4","0.2","0.3","100","60","5","1","0.15","95.31"
"1493","10","4","0.2","0.3","100","60","5","1","0.16","93.04"
"1492","10","4","0.2","0.3","100","60","5","1","0.13","95.1"
"1491","10","4","0.2","0.3","100","60","5","1","0.11","96.75"
"1494","10","4","0.2","0.3","100","60","5","1","0.09","96.52"
"1495","10","4","0.2","0.3","100","60","5","1","0.13","95.88"
"1496","10","4","0.2","0.3","100","60","5","1","0.12","95.1"
"1497","10","4","0.2","0.3","100","60","5","1","0.11","96.65"
"1499","10","4","0.2","0.3","100","60","5","1","0.11","96.08"
"1498","10","4","0.2","0.3","100","60","5","1","0.06","98.27"
"1500","10","4","0.2","0.3","100","60","5","1","0.14","95.12"
"1501","10","4","0.2","0.35","100","60","5","1","0.27","91.23"
"1502","10","4","0.2","0.35","100","60","5","1","0.18","94.45"
"1503","10","4","0.2","0.35","100","60","5","1","0.22","91.18"
"1504","10","4","0.2","0.35","100","60","5","1","0.22","91.63"
"1507","10","4","0.2","0.35","100","60","5","1","0.21","91.25"
"1505","10","4","0.2","0.35","100","60","5","1","0.18","94.54"
"1506","10","4","0.2","0.35","100","60","5","1","0.2","92.61"
"1508","10","4","0.2","0.35","100","60","5","1","0.18","93.14"
"1509","10","4","0.2","0.35","100","60","5","1","0.22","93.53"
"1510","10","4","0.2","0.35","100","60","5","1","0.16","92.56"
"1511","10","4","0.2","0.35","100","60","5","1","0.24","91.33"
"1515","10","4","0.2","0.35","100","60","5","1","0.27","89.65"
"1512","10","4","0.2","0.35","100","60","5","1","0.19","92.11"
"1513","10","4","0.2","0.35","100","60","5","1","0.2","92.82"
"1514","10","4","0.2","0.35","100","60","5","1","0.14","93.65"
"1517","10","4","0.2","0.35","100","60","5","1","0.21","93.31"
"1516","10","4","0.2","0.35","100","60","5","1","0.16","94.59"
"1518","10","4","0.2","0.35","100","60","5","1","0.24","91.85"
"1519","10","4","0.2","0.35","100","60","5","1","0.17","94.5"
"1520","10","4","0.2","0.35","100","60","5","1","0.17","94.33"
"1521","10","4","0.2","0.4","100","60","5","1","0.18","93.03"
"1522","10","4","0.2","0.4","100","60","5","1","0.27","90.62"
"1523","10","4","0.2","0.4","100","60","5","1","0.27","87.69"
"1524","10","4","0.2","0.4","100","60","5","1","0.26","90.09"
"1527","10","4","0.2","0.4","100","60","5","1","0.35","87.78"
"1525","10","4","0.2","0.4","100","60","5","1","0.25","91.66"
"1526","10","4","0.2","0.4","100","60","5","1","0.25","91.45"
"1528","10","4","0.2","0.4","100","60","5","1","0.29","89.81"
"1529","10","4","0.2","0.4","100","60","5","1","0.32","87.87"
"1530","10","4","0.2","0.4","100","60","5","1","0.3","90.02"
"1531","10","4","0.2","0.4","100","60","5","1","0.36","89.66"
"1532","10","4","0.2","0.4","100","60","5","1","0.27","89.89"
"1534","10","4","0.2","0.4","100","60","5","1","0.35","89.68"
"1533","10","4","0.2","0.4","100","60","5","1","0.31","89.41"
"1535","10","4","0.2","0.4","100","60","5","1","0.22","91.64"
"1536","10","4","0.2","0.4","100","60","5","1","0.26","91.68"
"1538","10","4","0.2","0.4","100","60","5","1","0.29","91.4"
"1541","10","4","0.2","0.45","100","60","5","1","0.43","85.48"
"1537","10","4","0.2","0.4","100","60","5","1","0.3","90.81"
"1542","10","4","0.2","0.45","100","60","5","1","0.35","86.22"
"1544","10","4","0.2","0.45","100","60","5","1","0.43","84.18"
"1540","10","4","0.2","0.4","100","60","5","1","0.29","89.87"
"1539","10","4","0.2","0.4","100","60","5","1","0.21","92.35"
"1543","10","4","0.2","0.45","100","60","5","1","0.27","89.47"
"1545","10","4","0.2","0.45","100","60","5","1","0.4","83.89"
"1547","10","4","0.2","0.45","100","60","5","1","0.34","87.11"
"1546","10","4","0.2","0.45","100","60","5","1","0.29","89.82"
"1549","10","4","0.2","0.45","100","60","5","1","0.41","86.35"
"1548","10","4","0.2","0.45","100","60","5","1","0.23","91.49"
"1551","10","4","0.2","0.45","100","60","5","1","0.43","83.39"
"1550","10","4","0.2","0.45","100","60","5","1","0.33","88.72"
"1554","10","4","0.2","0.45","100","60","5","1","0.39","84.21"
"1552","10","4","0.2","0.45","100","60","5","1","0.31","88.56"
"1553","10","4","0.2","0.45","100","60","5","1","0.31","87.97"
"1555","10","4","0.2","0.45","100","60","5","1","0.34","86.9"
"1558","10","4","0.2","0.45","100","60","5","1","0.34","87.72"
"1556","10","4","0.2","0.45","100","60","5","1","0.34","87.42"
"1557","10","4","0.2","0.45","100","60","5","1","0.33","89.43"
"1561","10","4","0.2","0.5","100","60","5","1","0.4","84.45"
"1563","10","4","0.2","0.5","100","60","5","1","0.5","82.93"
"1562","10","4","0.2","0.5","100","60","5","1","0.44","83.06"
"1560","10","4","0.2","0.45","100","60","5","1","0.4","86.17"
"1559","10","4","0.2","0.45","100","60","5","1","0.31","90.33"
"1564","10","4","0.2","0.5","100","60","5","1","0.45","82.75"
"1565","10","4","0.2","0.5","100","60","5","1","0.41","85.46"
"1566","10","4","0.2","0.5","100","60","5","1","0.45","82.77"
"1567","10","4","0.2","0.5","100","60","5","1","0.38","84.15"
"1568","10","4","0.2","0.5","100","60","5","1","0.47","82.16"
"1569","10","4","0.2","0.5","100","60","5","1","0.45","84.73"
"1571","10","4","0.2","0.5","100","60","5","1","0.5","80.56"
"1570","10","4","0.2","0.5","100","60","5","1","0.41","86.24"
"1575","10","4","0.2","0.5","100","60","5","1","0.54","77.91"
"1572","10","4","0.2","0.5","100","60","5","1","0.44","81.68"
"1574","10","4","0.2","0.5","100","60","5","1","0.44","83.53"
"1573","10","4","0.2","0.5","100","60","5","1","0.42","85.88"
"1582","10","4","0.2","0.55","100","60","5","1","0.62","77.24"
"1581","10","4","0.2","0.55","100","60","5","1","0.56","77.83"
"1577","10","4","0.2","0.5","100","60","5","1","0.43","82.41"
"1584","10","4","0.2","0.55","100","60","5","1","0.54","79.92"
"1583","10","4","0.2","0.55","100","60","5","1","0.54","78.12"
"1579","10","4","0.2","0.5","100","60","5","1","0.4","84.59"
"1576","10","4","0.2","0.5","100","60","5","1","0.37","86.68"
"1580","10","4","0.2","0.5","100","60","5","1","0.39","84.88"
"1578","10","4","0.2","0.5","100","60","5","1","0.42","84.68"
"1585","10","4","0.2","0.55","100","60","5","1","0.55","77.92"
"1586","10","4","0.2","0.55","100","60","5","1","0.53","78.99"
"1587","10","4","0.2","0.55","100","60","5","1","0.5","82.17"
"1589","10","4","0.2","0.55","100","60","5","1","0.52","78.01"
"1588","10","4","0.2","0.55","100","60","5","1","0.51","80.87"
"1590","10","4","0.2","0.55","100","60","5","1","0.5","82.63"
"1591","10","4","0.2","0.55","100","60","5","1","0.55","77.74"
"1592","10","4","0.2","0.55","100","60","5","1","0.57","79.21"
"1594","10","4","0.2","0.55","100","60","5","1","0.6","76.66"
"1593","10","4","0.2","0.55","100","60","5","1","0.59","79.49"
"1602","10","4","0.2","0.6","100","60","5","1","0.67","73.41"
"1595","10","4","0.2","0.55","100","60","5","1","0.45","79.44"
"1597","10","4","0.2","0.55","100","60","5","1","0.59","78.39"
"1596","10","4","0.2","0.55","100","60","5","1","0.51","79.29"
"1599","10","4","0.2","0.55","100","60","5","1","0.55","78.71"
"1601","10","4","0.2","0.6","100","60","5","1","0.58","75"
"1598","10","4","0.2","0.55","100","60","5","1","0.52","78.7"
"1605","10","4","0.2","0.6","100","60","5","1","0.69","71.53"
"1604","10","4","0.2","0.6","100","60","5","1","0.66","75.1"
"1603","10","4","0.2","0.6","100","60","5","1","0.62","74.06"
"1600","10","4","0.2","0.55","100","60","5","1","0.49","80.31"
"1606","10","4","0.2","0.6","100","60","5","1","0.64","77.13"
"1607","10","4","0.2","0.6","100","60","5","1","0.6","79.55"
"1609","10","4","0.2","0.6","100","60","5","1","0.66","73.19"
"1608","10","4","0.2","0.6","100","60","5","1","0.6","74.41"
"1611","10","4","0.2","0.6","100","60","5","1","0.63","74.76"
"1610","10","4","0.2","0.6","100","60","5","1","0.55","78.96"
"1612","10","4","0.2","0.6","100","60","5","1","0.59","75.84"
"1613","10","4","0.2","0.6","100","60","5","1","0.59","76.07"
"1614","10","4","0.2","0.6","100","60","5","1","0.55","77.02"
"1616","10","4","0.2","0.6","100","60","5","1","0.63","74.58"
"1615","10","4","0.2","0.6","100","60","5","1","0.62","77.24"
"1617","10","4","0.2","0.6","100","60","5","1","0.63","74.22"
"1620","10","4","0.2","0.6","100","60","5","1","0.67","76.03"
"1618","10","4","0.2","0.6","100","60","5","1","0.59","77.16"
"1619","10","4","0.2","0.6","100","60","5","1","0.52","78.27"
