"BehaviorSpace results (NetLogo 6.1.0)"
"wild_dogs.nlogo"
"vary_initialization"
"10/29/2019 00:36:56:900 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"1456","6","1","0.2","0.44","100","60","10","58","58","true"
"1444","6","1","0.2","0.44","100","60","10","100","100","false"
"1451","6","1","0.2","0.44","100","60","10","76","76","true"
"1467","6","1","0.2","0.44","100","60","10","23","23","true"
"1450","6","1","0.2","0.44","100","60","10","82","82","true"
"1460","6","1","0.2","0.44","100","60","10","70","70","true"
"1461","6","1","0.2","0.44","100","60","10","51","51","true"
"1453","6","1","0.2","0.44","100","60","10","98","98","true"
"1447","6","1","0.2","0.44","100","60","10","87","87","true"
"1449","6","1","0.2","0.44","100","60","10","100","100","false"
"1468","6","1","0.2","0.44","100","60","10","43","43","true"
"1465","6","1","0.2","0.44","100","60","10","59","59","true"
"1463","6","1","0.2","0.44","100","60","10","85","85","true"
"1462","6","1","0.2","0.44","100","60","10","100","100","false"
"1471","6","1","0.2","0.44","100","60","10","40","40","true"
"1474","6","1","0.2","0.44","100","60","10","40","40","true"
"1454","6","1","0.2","0.44","100","60","10","100","100","false"
"1470","6","1","0.2","0.44","100","60","10","51","51","true"
"1479","6","1","0.2","0.44","100","60","10","37","37","true"
"1457","6","1","0.2","0.44","100","60","10","100","100","false"
"1469","6","1","0.2","0.44","100","60","10","97","97","true"
"1459","6","1","0.2","0.44","100","60","10","100","100","false"
"1481","6","1","0.2","0.44","100","60","10","63","63","true"
"1472","6","1","0.2","0.44","100","60","10","83","83","true"
"1485","6","1","0.2","0.44","100","60","10","61","61","true"
"1466","6","1","0.2","0.44","100","60","10","100","100","false"
"1477","6","1","0.2","0.44","100","60","10","67","67","true"
"1464","6","1","0.2","0.44","100","60","10","100","100","false"
"1484","6","1","0.2","0.44","100","60","10","73","73","true"
"1480","6","1","0.2","0.44","100","60","10","76","76","true"
"1478","6","1","0.2","0.44","100","60","10","100","100","false"
"1473","6","1","0.2","0.44","100","60","10","100","100","false"
"1475","6","1","0.2","0.44","100","60","10","92","92","true"
"1488","6","1","0.2","0.44","100","60","10","76","76","true"
"1495","6","1","0.2","0.44","100","60","10","58","58","true"
"1482","6","1","0.2","0.44","100","60","10","100","100","false"
"1496","6","1","0.2","0.44","100","60","10","54","54","true"
"1499","6","1","0.2","0.44","100","60","10","61","61","true"
"1507","8","1","0.2","0.44","100","60","2","24","24","true"
"1476","6","1","0.2","0.44","100","60","10","100","100","false"
"1494","6","1","0.2","0.44","100","60","10","83","83","true"
"1492","6","1","0.2","0.44","100","60","10","65","65","true"
"1505","8","1","0.2","0.44","100","60","2","28","28","true"
"1510","8","1","0.2","0.44","100","60","2","36","36","true"
"1501","8","1","0.2","0.44","100","60","2","69","69","true"
"1483","6","1","0.2","0.44","100","60","10","100","100","false"
"1503","8","1","0.2","0.44","100","60","2","31","31","true"
"1516","8","1","0.2","0.44","100","60","2","24","24","true"
"1502","8","1","0.2","0.44","100","60","2","71","71","true"
"1497","6","1","0.2","0.44","100","60","10","89","89","true"
"1500","6","1","0.2","0.44","100","60","10","80","80","true"
"1487","6","1","0.2","0.44","100","60","10","100","100","false"
"1493","6","1","0.2","0.44","100","60","10","100","100","false"
"1521","8","1","0.2","0.44","100","60","2","14","14","true"
"1489","6","1","0.2","0.44","100","60","10","100","100","false"
"1515","8","1","0.2","0.44","100","60","2","39","39","true"
"1508","8","1","0.2","0.44","100","60","2","67","67","true"
"1490","6","1","0.2","0.44","100","60","10","100","100","false"
"1504","8","1","0.2","0.44","100","60","2","74","74","true"
"1491","6","1","0.2","0.44","100","60","10","100","100","false"
"1486","6","1","0.2","0.44","100","60","10","100","100","false"
"1512","8","1","0.2","0.44","100","60","2","57","57","true"
"1517","8","1","0.2","0.44","100","60","2","47","47","true"
"1526","8","1","0.2","0.44","100","60","2","32","32","true"
"1530","8","1","0.2","0.44","100","60","2","16","16","true"
"1513","8","1","0.2","0.44","100","60","2","97","97","true"
"1498","6","1","0.2","0.44","100","60","10","100","100","false"
"1528","8","1","0.2","0.44","100","60","2","48","48","true"
"1523","8","1","0.2","0.44","100","60","2","54","54","true"
"1533","8","1","0.2","0.44","100","60","2","28","28","true"
"1511","8","1","0.2","0.44","100","60","2","100","100","false"
"1518","8","1","0.2","0.44","100","60","2","65","65","true"
"1529","8","1","0.2","0.44","100","60","2","64","64","true"
"1536","8","1","0.2","0.44","100","60","2","35","35","true"
"1543","8","1","0.2","0.44","100","60","2","19","19","true"
"1524","8","1","0.2","0.44","100","60","2","69","69","true"
"1520","8","1","0.2","0.44","100","60","2","90","90","true"
"1541","8","1","0.2","0.44","100","60","2","23","23","true"
"1534","8","1","0.2","0.44","100","60","2","44","44","true"
"1525","8","1","0.2","0.44","100","60","2","61","61","true"
"1506","8","1","0.2","0.44","100","60","2","100","100","false"
"1514","8","1","0.2","0.44","100","60","2","100","100","false"
"1540","8","1","0.2","0.44","100","60","2","74","74","true"
"1538","8","1","0.2","0.44","100","60","2","62","62","true"
"1527","8","1","0.2","0.44","100","60","2","85","85","true"
"1552","8","1","0.2","0.44","100","60","2","14","14","true"
"1509","8","1","0.2","0.44","100","60","2","100","100","false"
"1546","8","1","0.2","0.44","100","60","2","47","47","true"
"1548","8","1","0.2","0.44","100","60","2","26","26","true"
"1553","8","1","0.2","0.44","100","60","2","33","33","true"
"1558","8","1","0.2","0.44","100","60","2","13","13","true"
"1545","8","1","0.2","0.44","100","60","2","59","59","true"
"1559","8","1","0.2","0.44","100","60","2","18","18","true"
"1522","8","1","0.2","0.44","100","60","2","100","100","false"
"1519","8","1","0.2","0.44","100","60","2","100","100","false"
"1560","8","1","0.2","0.44","100","60","2","56","56","true"
"1539","8","1","0.2","0.44","100","60","2","100","100","false"
"1551","8","1","0.2","0.44","100","60","2","71","71","true"
"1564","8","1","0.2","0.44","100","60","2","21","21","true"
"1562","8","1","0.2","0.44","100","60","2","60","60","true"
"1565","8","1","0.2","0.44","100","60","2","22","22","true"
"1555","8","1","0.2","0.44","100","60","2","69","69","true"
"1537","8","1","0.2","0.44","100","60","2","100","100","false"
"1547","8","1","0.2","0.44","100","60","2","100","100","false"
"1572","8","1","0.2","0.44","100","60","2","19","19","true"
"1535","8","1","0.2","0.44","100","60","2","100","100","false"
"1574","8","1","0.2","0.44","100","60","2","18","18","true"
"1570","8","1","0.2","0.44","100","60","2","18","18","true"
"1550","8","1","0.2","0.44","100","60","2","98","98","true"
"1569","8","1","0.2","0.44","100","60","2","45","45","true"
"1531","8","1","0.2","0.44","100","60","2","100","100","false"
"1532","8","1","0.2","0.44","100","60","2","100","100","false"
"1542","8","1","0.2","0.44","100","60","2","100","100","false"
"1579","8","1","0.2","0.44","100","60","2","37","37","true"
"1573","8","1","0.2","0.44","100","60","2","67","67","true"
"1549","8","1","0.2","0.44","100","60","2","100","100","false"
"1557","8","1","0.2","0.44","100","60","2","97","97","true"
"1568","8","1","0.2","0.44","100","60","2","100","100","false"
"1567","8","1","0.2","0.44","100","60","2","63","63","true"
"1556","8","1","0.2","0.44","100","60","2","100","100","false"
"1563","8","1","0.2","0.44","100","60","2","93","93","true"
"1544","8","1","0.2","0.44","100","60","2","100","100","false"
"1561","8","1","0.2","0.44","100","60","2","100","100","false"
"1554","8","1","0.2","0.44","100","60","2","96","96","true"
"1575","8","1","0.2","0.44","100","60","2","100","100","false"
"1589","8","1","0.2","0.44","100","60","2","37","37","true"
"1578","8","1","0.2","0.44","100","60","2","95","95","true"
"1582","8","1","0.2","0.44","100","60","2","66","66","true"
"1571","8","1","0.2","0.44","100","60","2","99","99","true"
"1598","8","1","0.2","0.44","100","60","2","18","18","true"
"1587","8","1","0.2","0.44","100","60","2","50","50","true"
"1586","8","1","0.2","0.44","100","60","2","88","88","true"
"1588","8","1","0.2","0.44","100","60","2","46","46","true"
"1566","8","1","0.2","0.44","100","60","2","100","100","false"
"1596","8","1","0.2","0.44","100","60","2","37","37","true"
"1577","8","1","0.2","0.44","100","60","2","100","100","false"
"1576","8","1","0.2","0.44","100","60","2","100","100","false"
"1581","8","1","0.2","0.44","100","60","2","77","77","true"
"1590","8","1","0.2","0.44","100","60","2","57","57","true"
"1594","8","1","0.2","0.44","100","60","2","52","52","true"
"1609","8","1","0.2","0.44","100","60","4","9","9","true"
"1585","8","1","0.2","0.44","100","60","2","100","100","false"
"1608","8","1","0.2","0.44","100","60","4","26","26","true"
"1600","8","1","0.2","0.44","100","60","2","51","51","true"
"1583","8","1","0.2","0.44","100","60","2","100","100","false"
"1593","8","1","0.2","0.44","100","60","2","85","85","true"
"1591","8","1","0.2","0.44","100","60","2","87","87","true"
"1592","8","1","0.2","0.44","100","60","2","88","88","true"
"1580","8","1","0.2","0.44","100","60","2","100","100","false"
"1597","8","1","0.2","0.44","100","60","2","100","100","false"
"1604","8","1","0.2","0.44","100","60","4","100","100","false"
"1605","8","1","0.2","0.44","100","60","4","66","66","true"
"1607","8","1","0.2","0.44","100","60","4","82","82","true"
"1584","8","1","0.2","0.44","100","60","2","100","100","false"
"1611","8","1","0.2","0.44","100","60","4","81","81","true"
"1595","8","1","0.2","0.44","100","60","2","100","100","false"
"1599","8","1","0.2","0.44","100","60","2","100","100","false"
"1601","8","1","0.2","0.44","100","60","4","100","100","false"
"1610","8","1","0.2","0.44","100","60","4","62","62","true"
"1614","8","1","0.2","0.44","100","60","4","100","100","false"
"1602","8","1","0.2","0.44","100","60","4","100","100","false"
"1606","8","1","0.2","0.44","100","60","4","100","100","false"
"1613","8","1","0.2","0.44","100","60","4","100","100","false"
"1619","8","1","0.2","0.44","100","60","4","95","95","true"
"1603","8","1","0.2","0.44","100","60","4","100","100","false"
"1623","8","1","0.2","0.44","100","60","4","100","100","false"
"1626","8","1","0.2","0.44","100","60","4","68","68","true"
"1628","8","1","0.2","0.44","100","60","4","48","48","true"
"1616","8","1","0.2","0.44","100","60","4","100","100","false"
"1621","8","1","0.2","0.44","100","60","4","85","85","true"
"1618","8","1","0.2","0.44","100","60","4","100","100","false"
"1612","8","1","0.2","0.44","100","60","4","100","100","false"
"1617","8","1","0.2","0.44","100","60","4","100","100","false"
"1633","8","1","0.2","0.44","100","60","4","66","66","true"
"1642","8","1","0.2","0.44","100","60","4","13","13","true"
"1624","8","1","0.2","0.44","100","60","4","100","100","false"
"1615","8","1","0.2","0.44","100","60","4","100","100","false"
"1630","8","1","0.2","0.44","100","60","4","71","71","true"
"1629","8","1","0.2","0.44","100","60","4","100","100","false"
"1632","8","1","0.2","0.44","100","60","4","64","64","true"
"1645","8","1","0.2","0.44","100","60","4","26","26","true"
"1622","8","1","0.2","0.44","100","60","4","100","100","false"
"1625","8","1","0.2","0.44","100","60","4","100","100","false"
"1649","8","1","0.2","0.44","100","60","4","26","26","true"
"1634","8","1","0.2","0.44","100","60","4","75","75","true"
"1640","8","1","0.2","0.44","100","60","4","100","100","false"
"1620","8","1","0.2","0.44","100","60","4","100","100","false"
"1652","8","1","0.2","0.44","100","60","4","37","37","true"
"1627","8","1","0.2","0.44","100","60","4","100","100","false"
"1639","8","1","0.2","0.44","100","60","4","100","100","false"
"1644","8","1","0.2","0.44","100","60","4","56","56","true"
"1631","8","1","0.2","0.44","100","60","4","100","100","false"
"1637","8","1","0.2","0.44","100","60","4","90","90","true"
"1650","8","1","0.2","0.44","100","60","4","82","82","true"
"1643","8","1","0.2","0.44","100","60","4","100","100","false"
"1651","8","1","0.2","0.44","100","60","4","74","74","true"
"1638","8","1","0.2","0.44","100","60","4","100","100","false"
"1648","8","1","0.2","0.44","100","60","4","79","79","true"
"1656","8","1","0.2","0.44","100","60","4","50","50","true"
"1636","8","1","0.2","0.44","100","60","4","100","100","false"
"1647","8","1","0.2","0.44","100","60","4","96","96","true"
"1663","8","1","0.2","0.44","100","60","4","39","39","true"
"1658","8","1","0.2","0.44","100","60","4","51","51","true"
"1646","8","1","0.2","0.44","100","60","4","100","100","false"
"1635","8","1","0.2","0.44","100","60","4","100","100","false"
"1662","8","1","0.2","0.44","100","60","4","82","82","true"
"1665","8","1","0.2","0.44","100","60","4","53","53","true"
"1661","8","1","0.2","0.44","100","60","4","66","66","true"
"1641","8","1","0.2","0.44","100","60","4","100","100","false"
"1672","8","1","0.2","0.44","100","60","4","40","40","true"
"1670","8","1","0.2","0.44","100","60","4","50","50","true"
"1654","8","1","0.2","0.44","100","60","4","100","100","false"
"1655","8","1","0.2","0.44","100","60","4","100","100","false"
"1657","8","1","0.2","0.44","100","60","4","70","70","true"
"1673","8","1","0.2","0.44","100","60","4","54","54","true"
"1653","8","1","0.2","0.44","100","60","4","100","100","false"
"1669","8","1","0.2","0.44","100","60","4","71","71","true"
"1660","8","1","0.2","0.44","100","60","4","100","100","false"
"1682","8","1","0.2","0.44","100","60","4","47","47","true"
"1678","8","1","0.2","0.44","100","60","4","50","50","true"
"1677","8","1","0.2","0.44","100","60","4","50","50","true"
"1680","8","1","0.2","0.44","100","60","4","55","55","true"
"1667","8","1","0.2","0.44","100","60","4","100","100","false"
"1674","8","1","0.2","0.44","100","60","4","100","100","false"
"1683","8","1","0.2","0.44","100","60","4","66","66","true"
"1664","8","1","0.2","0.44","100","60","4","100","100","false"
"1685","8","1","0.2","0.44","100","60","4","64","64","true"
"1668","8","1","0.2","0.44","100","60","4","100","100","false"
"1666","8","1","0.2","0.44","100","60","4","100","100","false"
"1659","8","1","0.2","0.44","100","60","4","100","100","false"
"1675","8","1","0.2","0.44","100","60","4","100","100","false"
"1686","8","1","0.2","0.44","100","60","4","59","59","true"
"1671","8","1","0.2","0.44","100","60","4","100","100","false"
"1679","8","1","0.2","0.44","100","60","4","99","99","true"
"1702","8","1","0.2","0.44","100","60","6","20","20","true"
"1681","8","1","0.2","0.44","100","60","4","100","100","false"
"1697","8","1","0.2","0.44","100","60","4","30","30","true"
"1676","8","1","0.2","0.44","100","60","4","100","100","false"
"1698","8","1","0.2","0.44","100","60","4","45","45","true"
"1687","8","1","0.2","0.44","100","60","4","98","98","true"
"1689","8","1","0.2","0.44","100","60","4","100","100","false"
"1703","8","1","0.2","0.44","100","60","6","38","38","true"
"1705","8","1","0.2","0.44","100","60","6","38","38","true"
"1692","8","1","0.2","0.44","100","60","4","94","94","true"
"1696","8","1","0.2","0.44","100","60","4","56","56","true"
"1688","8","1","0.2","0.44","100","60","4","100","100","false"
"1684","8","1","0.2","0.44","100","60","4","100","100","false"
"1691","8","1","0.2","0.44","100","60","4","97","97","true"
"1706","8","1","0.2","0.44","100","60","6","41","41","true"
"1708","8","1","0.2","0.44","100","60","6","25","25","true"
"1694","8","1","0.2","0.44","100","60","4","100","100","false"
"1717","8","1","0.2","0.44","100","60","6","23","23","true"
"1690","8","1","0.2","0.44","100","60","4","100","100","false"
"1711","8","1","0.2","0.44","100","60","6","64","64","true"
"1695","8","1","0.2","0.44","100","60","4","100","100","false"
"1704","8","1","0.2","0.44","100","60","6","95","95","true"
"1715","8","1","0.2","0.44","100","60","6","48","48","true"
"1712","8","1","0.2","0.44","100","60","6","68","68","true"
"1693","8","1","0.2","0.44","100","60","4","100","100","false"
"1721","8","1","0.2","0.44","100","60","6","50","50","true"
"1700","8","1","0.2","0.44","100","60","4","100","100","false"
"1701","8","1","0.2","0.44","100","60","6","100","100","false"
"1699","8","1","0.2","0.44","100","60","4","100","100","false"
"1724","8","1","0.2","0.44","100","60","6","25","25","true"
"1710","8","1","0.2","0.44","100","60","6","84","84","true"
"1707","8","1","0.2","0.44","100","60","6","100","100","false"
"1730","8","1","0.2","0.44","100","60","6","33","33","true"
"1713","8","1","0.2","0.44","100","60","6","100","100","false"
"1719","8","1","0.2","0.44","100","60","6","100","100","false"
"1722","8","1","0.2","0.44","100","60","6","91","91","true"
"1718","8","1","0.2","0.44","100","60","6","98","98","true"
"1709","8","1","0.2","0.44","100","60","6","100","100","false"
"1714","8","1","0.2","0.44","100","60","6","100","100","false"
"1733","8","1","0.2","0.44","100","60","6","59","59","true"
"1736","8","1","0.2","0.44","100","60","6","41","41","true"
"1727","8","1","0.2","0.44","100","60","6","86","86","true"
"1728","8","1","0.2","0.44","100","60","6","79","79","true"
"1726","8","1","0.2","0.44","100","60","6","100","100","false"
"1720","8","1","0.2","0.44","100","60","6","100","100","false"
"1716","8","1","0.2","0.44","100","60","6","100","100","false"
"1723","8","1","0.2","0.44","100","60","6","100","100","false"
"1725","8","1","0.2","0.44","100","60","6","100","100","false"
"1738","8","1","0.2","0.44","100","60","6","63","63","true"
"1740","8","1","0.2","0.44","100","60","6","79","79","true"
"1744","8","1","0.2","0.44","100","60","6","38","38","true"
"1731","8","1","0.2","0.44","100","60","6","100","100","false"
"1751","8","1","0.2","0.44","100","60","6","47","47","true"
"1734","8","1","0.2","0.44","100","60","6","100","100","false"
"1754","8","1","0.2","0.44","100","60","6","38","38","true"
"1746","8","1","0.2","0.44","100","60","6","100","100","false"
"1732","8","1","0.2","0.44","100","60","6","100","100","false"
"1752","8","1","0.2","0.44","100","60","6","68","68","true"
"1742","8","1","0.2","0.44","100","60","6","58","58","true"
"1739","8","1","0.2","0.44","100","60","6","100","100","false"
"1735","8","1","0.2","0.44","100","60","6","100","100","false"
"1729","8","1","0.2","0.44","100","60","6","100","100","false"
"1737","8","1","0.2","0.44","100","60","6","100","100","false"
"1747","8","1","0.2","0.44","100","60","6","87","87","true"
"1755","8","1","0.2","0.44","100","60","6","62","62","true"
"1743","8","1","0.2","0.44","100","60","6","79","79","true"
"1750","8","1","0.2","0.44","100","60","6","100","100","false"
"1762","8","1","0.2","0.44","100","60","6","44","44","true"
"1759","8","1","0.2","0.44","100","60","6","74","74","true"
"1745","8","1","0.2","0.44","100","60","6","100","100","false"
"1741","8","1","0.2","0.44","100","60","6","100","100","false"
"1758","8","1","0.2","0.44","100","60","6","77","77","true"
"1772","8","1","0.2","0.44","100","60","6","25","25","true"
"1748","8","1","0.2","0.44","100","60","6","100","100","false"
"1760","8","1","0.2","0.44","100","60","6","89","89","true"
"1749","8","1","0.2","0.44","100","60","6","78","78","true"
"1756","8","1","0.2","0.44","100","60","6","100","100","false"
"1753","8","1","0.2","0.44","100","60","6","100","100","false"
"1757","8","1","0.2","0.44","100","60","6","96","96","true"
"1774","8","1","0.2","0.44","100","60","6","53","53","true"
"1768","8","1","0.2","0.44","100","60","6","100","100","false"
"1766","8","1","0.2","0.44","100","60","6","100","100","false"
"1761","8","1","0.2","0.44","100","60","6","100","100","false"
"1784","8","1","0.2","0.44","100","60","6","19","19","true"
"1777","8","1","0.2","0.44","100","60","6","68","68","true"
"1778","8","1","0.2","0.44","100","60","6","74","74","true"
"1780","8","1","0.2","0.44","100","60","6","72","72","true"
"1779","8","1","0.2","0.44","100","60","6","84","84","true"
"1764","8","1","0.2","0.44","100","60","6","100","100","false"
"1771","8","1","0.2","0.44","100","60","6","100","100","false"
"1765","8","1","0.2","0.44","100","60","6","100","100","false"
"1763","8","1","0.2","0.44","100","60","6","100","100","false"
"1789","8","1","0.2","0.44","100","60","6","19","19","true"
"1776","8","1","0.2","0.44","100","60","6","87","87","true"
"1769","8","1","0.2","0.44","100","60","6","100","100","false"
"1770","8","1","0.2","0.44","100","60","6","100","100","false"
"1783","8","1","0.2","0.44","100","60","6","70","70","true"
"1767","8","1","0.2","0.44","100","60","6","100","100","false"
"1773","8","1","0.2","0.44","100","60","6","100","100","false"
"1791","8","1","0.2","0.44","100","60","6","21","21","true"
"1775","8","1","0.2","0.44","100","60","6","89","89","true"
"1790","8","1","0.2","0.44","100","60","6","38","38","true"
"1795","8","1","0.2","0.44","100","60","6","46","46","true"
"1786","8","1","0.2","0.44","100","60","6","93","93","true"
"1792","8","1","0.2","0.44","100","60","6","50","50","true"
"1782","8","1","0.2","0.44","100","60","6","100","100","false"
"1799","8","1","0.2","0.44","100","60","6","100","100","false"
"1788","8","1","0.2","0.44","100","60","6","88","88","true"
"1802","8","1","0.2","0.44","100","60","8","75","75","true"
"1793","8","1","0.2","0.44","100","60","6","89","89","true"
"1785","8","1","0.2","0.44","100","60","6","100","100","false"
"1809","8","1","0.2","0.44","100","60","8","36","36","true"
"1808","8","1","0.2","0.44","100","60","8","35","35","true"
"1781","8","1","0.2","0.44","100","60","6","100","100","false"
"1787","8","1","0.2","0.44","100","60","6","100","100","false"
"1801","8","1","0.2","0.44","100","60","8","90","90","true"
"1807","8","1","0.2","0.44","100","60","8","55","55","true"
"1806","8","1","0.2","0.44","100","60","8","80","80","true"
"1816","8","1","0.2","0.44","100","60","8","25","25","true"
"1796","8","1","0.2","0.44","100","60","6","100","100","false"
"1797","8","1","0.2","0.44","100","60","6","100","100","false"
"1798","8","1","0.2","0.44","100","60","6","77","77","true"
"1794","8","1","0.2","0.44","100","60","6","100","100","false"
"1811","8","1","0.2","0.44","100","60","8","100","100","false"
"1813","8","1","0.2","0.44","100","60","8","69","69","true"
"1804","8","1","0.2","0.44","100","60","8","100","100","false"
"1812","8","1","0.2","0.44","100","60","8","100","100","false"
"1800","8","1","0.2","0.44","100","60","6","100","100","false"
"1803","8","1","0.2","0.44","100","60","8","100","100","false"
"1805","8","1","0.2","0.44","100","60","8","100","100","false"
"1815","8","1","0.2","0.44","100","60","8","91","91","true"
"1814","8","1","0.2","0.44","100","60","8","68","68","true"
"1824","8","1","0.2","0.44","100","60","8","64","64","true"
"1828","8","1","0.2","0.44","100","60","8","58","58","true"
"1819","8","1","0.2","0.44","100","60","8","100","100","false"
"1810","8","1","0.2","0.44","100","60","8","100","100","false"
"1826","8","1","0.2","0.44","100","60","8","80","80","true"
"1833","8","1","0.2","0.44","100","60","8","31","31","true"
"1821","8","1","0.2","0.44","100","60","8","69","69","true"
"1817","8","1","0.2","0.44","100","60","8","98","98","true"
"1818","8","1","0.2","0.44","100","60","8","100","100","false"
"1827","8","1","0.2","0.44","100","60","8","90","90","true"
"1837","8","1","0.2","0.44","100","60","8","57","57","true"
"1843","8","1","0.2","0.44","100","60","8","29","29","true"
"1829","8","1","0.2","0.44","100","60","8","100","100","false"
"1842","8","1","0.2","0.44","100","60","8","33","33","true"
"1832","8","1","0.2","0.44","100","60","8","97","97","true"
"1822","8","1","0.2","0.44","100","60","8","100","100","false"
"1830","8","1","0.2","0.44","100","60","8","100","100","false"
"1820","8","1","0.2","0.44","100","60","8","100","100","false"
"1845","8","1","0.2","0.44","100","60","8","49","49","true"
"1823","8","1","0.2","0.44","100","60","8","100","100","false"
"1846","8","1","0.2","0.44","100","60","8","30","30","true"
"1841","8","1","0.2","0.44","100","60","8","65","65","true"
"1825","8","1","0.2","0.44","100","60","8","100","100","false"
"1834","8","1","0.2","0.44","100","60","8","95","95","true"
"1835","8","1","0.2","0.44","100","60","8","95","95","true"
"1848","8","1","0.2","0.44","100","60","8","62","62","true"
"1838","8","1","0.2","0.44","100","60","8","79","79","true"
"1831","8","1","0.2","0.44","100","60","8","100","100","false"
"1844","8","1","0.2","0.44","100","60","8","80","80","true"
"1840","8","1","0.2","0.44","100","60","8","94","94","true"
"1836","8","1","0.2","0.44","100","60","8","100","100","false"
"1855","8","1","0.2","0.44","100","60","8","42","42","true"
"1853","8","1","0.2","0.44","100","60","8","68","68","true"
"1864","8","1","0.2","0.44","100","60","8","41","41","true"
"1847","8","1","0.2","0.44","100","60","8","100","100","false"
"1857","8","1","0.2","0.44","100","60","8","64","64","true"
"1852","8","1","0.2","0.44","100","60","8","83","83","true"
"1854","8","1","0.2","0.44","100","60","8","88","88","true"
"1850","8","1","0.2","0.44","100","60","8","100","100","false"
"1865","8","1","0.2","0.44","100","60","8","48","48","true"
"1851","8","1","0.2","0.44","100","60","8","100","100","false"
"1861","8","1","0.2","0.44","100","60","8","69","69","true"
"1839","8","1","0.2","0.44","100","60","8","100","100","false"
"1858","8","1","0.2","0.44","100","60","8","100","100","false"
"1860","8","1","0.2","0.44","100","60","8","100","100","false"
"1862","8","1","0.2","0.44","100","60","8","100","100","false"
"1871","8","1","0.2","0.44","100","60","8","57","57","true"
"1876","8","1","0.2","0.44","100","60","8","30","30","true"
"1849","8","1","0.2","0.44","100","60","8","100","100","false"
"1863","8","1","0.2","0.44","100","60","8","100","100","false"
"1859","8","1","0.2","0.44","100","60","8","100","100","false"
"1856","8","1","0.2","0.44","100","60","8","100","100","false"
"1868","8","1","0.2","0.44","100","60","8","100","100","false"
"1885","8","1","0.2","0.44","100","60","8","36","36","true"
"1866","8","1","0.2","0.44","100","60","8","100","100","false"
"1877","8","1","0.2","0.44","100","60","8","81","81","true"
"1872","8","1","0.2","0.44","100","60","8","100","100","false"
"1867","8","1","0.2","0.44","100","60","8","100","100","false"
"1869","8","1","0.2","0.44","100","60","8","100","100","false"
"1880","8","1","0.2","0.44","100","60","8","88","88","true"
"1875","8","1","0.2","0.44","100","60","8","100","100","false"
"1887","8","1","0.2","0.44","100","60","8","43","43","true"
"1874","8","1","0.2","0.44","100","60","8","85","85","true"
"1870","8","1","0.2","0.44","100","60","8","100","100","false"
"1892","8","1","0.2","0.44","100","60","8","36","36","true"
"1891","8","1","0.2","0.44","100","60","8","44","44","true"
"1879","8","1","0.2","0.44","100","60","8","100","100","false"
"1878","8","1","0.2","0.44","100","60","8","100","100","false"
"1888","8","1","0.2","0.44","100","60","8","100","100","false"
"1881","8","1","0.2","0.44","100","60","8","100","100","false"
"1894","8","1","0.2","0.44","100","60","8","47","47","true"
"1873","8","1","0.2","0.44","100","60","8","100","100","false"
"1882","8","1","0.2","0.44","100","60","8","100","100","false"
"1902","8","1","0.2","0.44","100","60","10","34","34","true"
"1905","8","1","0.2","0.44","100","60","10","51","51","true"
"1893","8","1","0.2","0.44","100","60","8","90","90","true"
"1883","8","1","0.2","0.44","100","60","8","100","100","false"
"1886","8","1","0.2","0.44","100","60","8","100","100","false"
"1884","8","1","0.2","0.44","100","60","8","100","100","false"
"1906","8","1","0.2","0.44","100","60","10","25","25","true"
"1890","8","1","0.2","0.44","100","60","8","92","92","true"
"1889","8","1","0.2","0.44","100","60","8","100","100","false"
"1895","8","1","0.2","0.44","100","60","8","97","97","true"
"1907","8","1","0.2","0.44","100","60","10","52","52","true"
"1915","8","1","0.2","0.44","100","60","10","39","39","true"
"1908","8","1","0.2","0.44","100","60","10","60","60","true"
"1900","8","1","0.2","0.44","100","60","8","93","93","true"
"1898","8","1","0.2","0.44","100","60","8","78","78","true"
"1897","8","1","0.2","0.44","100","60","8","100","100","false"
"1903","8","1","0.2","0.44","100","60","10","100","100","false"
"1896","8","1","0.2","0.44","100","60","8","100","100","false"
"1922","8","1","0.2","0.44","100","60","10","41","41","true"
"1899","8","1","0.2","0.44","100","60","8","100","100","false"
"1901","8","1","0.2","0.44","100","60","10","100","100","false"
"1916","8","1","0.2","0.44","100","60","10","96","96","true"
"1911","8","1","0.2","0.44","100","60","10","59","59","true"
"1909","8","1","0.2","0.44","100","60","10","83","83","true"
"1904","8","1","0.2","0.44","100","60","10","100","100","false"
"1914","8","1","0.2","0.44","100","60","10","84","84","true"
"1918","8","1","0.2","0.44","100","60","10","85","85","true"
"1913","8","1","0.2","0.44","100","60","10","100","100","false"
"1910","8","1","0.2","0.44","100","60","10","100","100","false"
"1921","8","1","0.2","0.44","100","60","10","95","95","true"
"1924","8","1","0.2","0.44","100","60","10","66","66","true"
"1919","8","1","0.2","0.44","100","60","10","88","88","true"
"1912","8","1","0.2","0.44","100","60","10","100","100","false"
"1928","8","1","0.2","0.44","100","60","10","54","54","true"
"1917","8","1","0.2","0.44","100","60","10","100","100","false"
"1942","8","1","0.2","0.44","100","60","10","16","16","true"
"1940","8","1","0.2","0.44","100","60","10","36","36","true"
