"BehaviorSpace results (NetLogo 6.2.0)"
"wild_dogs.nlogo"
"vary_meeting_disp_mortality"
"11/01/2021 22:21:42:264 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"3839","10","2","0.2","0.3","100","60","5","100","100","false"
"3840","10","2","0.2","0.3","100","60","5","100","100","false"
"3843","10","2","0.2","0.3","100","60","5","100","100","false"
"3845","10","2","0.2","0.3","100","60","5","100","100","false"
"3841","10","2","0.2","0.3","100","60","5","100","100","false"
"3844","10","2","0.2","0.3","100","60","5","100","100","false"
"3842","10","2","0.2","0.3","100","60","5","100","100","false"
"3846","10","2","0.2","0.3","100","60","5","100","100","false"
"3847","10","2","0.2","0.3","100","60","5","100","100","false"
"3848","10","2","0.2","0.3","100","60","5","100","100","false"
"3859","10","2","0.2","0.3","100","60","5","55","55","true"
"3861","10","2","0.2","0.3","100","60","5","59","59","true"
"3852","10","2","0.2","0.3","100","60","5","100","100","false"
"3851","10","2","0.2","0.3","100","60","5","100","100","false"
"3854","10","2","0.2","0.3","100","60","5","100","100","false"
"3858","10","2","0.2","0.3","100","60","5","100","100","false"
"3860","10","2","0.2","0.3","100","60","5","100","100","false"
"3853","10","2","0.2","0.3","100","60","5","100","100","false"
"3855","10","2","0.2","0.3","100","60","5","100","100","false"
"3863","10","2","0.2","0.3","100","60","5","100","100","false"
"3857","10","2","0.2","0.3","100","60","5","100","100","false"
"3866","10","2","0.2","0.3","100","60","5","100","100","false"
"3865","10","2","0.2","0.3","100","60","5","100","100","false"
"3870","10","2","0.2","0.3","100","60","5","77","77","true"
"3862","10","2","0.2","0.3","100","60","5","100","100","false"
"3869","10","2","0.2","0.3","100","60","5","100","100","false"
"3867","10","2","0.2","0.3","100","60","5","100","100","false"
"3864","10","2","0.2","0.3","100","60","5","100","100","false"
"3868","10","2","0.2","0.3","100","60","5","100","100","false"
"3871","10","2","0.2","0.3","100","60","5","100","100","false"
"3872","10","2","0.2","0.3","100","60","5","100","100","false"
"3875","10","2","0.2","0.3","100","60","5","100","100","false"
"3873","10","2","0.2","0.3","100","60","5","100","100","false"
"3877","10","2","0.2","0.3","100","60","5","100","100","false"
"3876","10","2","0.2","0.3","100","60","5","100","100","false"
"3878","10","2","0.2","0.3","100","60","5","100","100","false"
"3874","10","2","0.2","0.3","100","60","5","100","100","false"
"3880","10","2","0.2","0.3","100","60","5","100","100","false"
"3886","10","2","0.2","0.3","100","60","5","100","100","false"
"3887","10","2","0.2","0.3","100","60","5","100","100","false"
"3879","10","2","0.2","0.3","100","60","5","100","100","false"
"3890","10","2","0.2","0.3","100","60","5","100","100","false"
"3882","10","2","0.2","0.3","100","60","5","100","100","false"
"3885","10","2","0.2","0.3","100","60","5","100","100","false"
"3884","10","2","0.2","0.3","100","60","5","100","100","false"
"3883","10","2","0.2","0.3","100","60","5","100","100","false"
"3888","10","2","0.2","0.3","100","60","5","100","100","false"
"3881","10","2","0.2","0.3","100","60","5","100","100","false"
"3889","10","2","0.2","0.3","100","60","5","100","100","false"
"3903","10","2","0.2","0.35","100","60","5","40","40","true"
"3896","10","2","0.2","0.3","100","60","5","56","56","true"
"3894","10","2","0.2","0.3","100","60","5","87","87","true"
"3905","10","2","0.2","0.35","100","60","5","51","51","true"
"3898","10","2","0.2","0.3","100","60","5","74","74","true"
"3892","10","2","0.2","0.3","100","60","5","100","100","false"
"3891","10","2","0.2","0.3","100","60","5","100","100","false"
"3893","10","2","0.2","0.3","100","60","5","100","100","false"
"3897","10","2","0.2","0.3","100","60","5","100","100","false"
"3912","10","2","0.2","0.35","100","60","5","78","78","true"
"3902","10","2","0.2","0.35","100","60","5","100","100","false"
"3904","10","2","0.2","0.35","100","60","5","100","100","false"
"3916","10","2","0.2","0.35","100","60","5","71","71","true"
"3900","10","2","0.2","0.3","100","60","5","100","100","false"
"3895","10","2","0.2","0.3","100","60","5","100","100","false"
"3899","10","2","0.2","0.3","100","60","5","100","100","false"
"3901","10","2","0.2","0.35","100","60","5","100","100","false"
"3913","10","2","0.2","0.35","100","60","5","73","73","true"
"3920","10","2","0.2","0.35","100","60","5","77","77","true"
"3908","10","2","0.2","0.35","100","60","5","100","100","false"
"3907","10","2","0.2","0.35","100","60","5","100","100","false"
"3906","10","2","0.2","0.35","100","60","5","100","100","false"
"3909","10","2","0.2","0.35","100","60","5","100","100","false"
"3911","10","2","0.2","0.35","100","60","5","100","100","false"
"3910","10","2","0.2","0.35","100","60","5","100","100","false"
"3915","10","2","0.2","0.35","100","60","5","100","100","false"
"3914","10","2","0.2","0.35","100","60","5","100","100","false"
"3921","10","2","0.2","0.35","100","60","5","100","100","false"
"3918","10","2","0.2","0.35","100","60","5","100","100","false"
"3926","10","2","0.2","0.35","100","60","5","81","81","true"
"3917","10","2","0.2","0.35","100","60","5","100","100","false"
"3919","10","2","0.2","0.35","100","60","5","100","100","false"
"3922","10","2","0.2","0.35","100","60","5","100","100","false"
"3930","10","2","0.2","0.35","100","60","5","67","67","true"
"3924","10","2","0.2","0.35","100","60","5","100","100","false"
"3923","10","2","0.2","0.35","100","60","5","100","100","false"
"3925","10","2","0.2","0.35","100","60","5","100","100","false"
"3928","10","2","0.2","0.35","100","60","5","100","100","false"
"3931","10","2","0.2","0.35","100","60","5","100","100","false"
"3935","10","2","0.2","0.35","100","60","5","100","100","false"
"3927","10","2","0.2","0.35","100","60","5","100","100","false"
"3929","10","2","0.2","0.35","100","60","5","100","100","false"
"3933","10","2","0.2","0.35","100","60","5","100","100","false"
"3936","10","2","0.2","0.35","100","60","5","100","100","false"
"3934","10","2","0.2","0.35","100","60","5","100","100","false"
"3932","10","2","0.2","0.35","100","60","5","100","100","false"
"3943","10","2","0.2","0.35","100","60","5","68","68","true"
"3940","10","2","0.2","0.35","100","60","5","100","100","false"
"3938","10","2","0.2","0.35","100","60","5","100","100","false"
"3939","10","2","0.2","0.35","100","60","5","100","100","false"
"3937","10","2","0.2","0.35","100","60","5","100","100","false"
"3941","10","2","0.2","0.35","100","60","5","100","100","false"
"3942","10","2","0.2","0.35","100","60","5","100","100","false"
"3946","10","2","0.2","0.35","100","60","5","100","100","false"
"3944","10","2","0.2","0.35","100","60","5","96","96","true"
"3955","10","2","0.2","0.35","100","60","5","55","55","true"
"3954","10","2","0.2","0.35","100","60","5","99","99","true"
"3947","10","2","0.2","0.35","100","60","5","100","100","false"
"3949","10","2","0.2","0.35","100","60","5","100","100","false"
"3945","10","2","0.2","0.35","100","60","5","100","100","false"
"3951","10","2","0.2","0.35","100","60","5","100","100","false"
"3948","10","2","0.2","0.35","100","60","5","100","100","false"
"3970","10","2","0.2","0.35","100","60","5","37","37","true"
"3950","10","2","0.2","0.35","100","60","5","100","100","false"
"3952","10","2","0.2","0.35","100","60","5","100","100","false"
"3953","10","2","0.2","0.35","100","60","5","100","100","false"
"3967","10","2","0.2","0.35","100","60","5","65","65","true"
"3964","10","2","0.2","0.35","100","60","5","100","100","false"
"3958","10","2","0.2","0.35","100","60","5","100","100","false"
"3961","10","2","0.2","0.35","100","60","5","100","100","false"
"3956","10","2","0.2","0.35","100","60","5","100","100","false"
"3962","10","2","0.2","0.35","100","60","5","100","100","false"
"3966","10","2","0.2","0.35","100","60","5","100","100","false"
"3976","10","2","0.2","0.35","100","60","5","51","51","true"
"3974","10","2","0.2","0.35","100","60","5","42","42","true"
"3959","10","2","0.2","0.35","100","60","5","100","100","false"
"3963","10","2","0.2","0.35","100","60","5","100","100","false"
"3965","10","2","0.2","0.35","100","60","5","100","100","false"
"3981","10","2","0.2","0.35","100","60","5","62","62","true"
"3960","10","2","0.2","0.35","100","60","5","100","100","false"
"3957","10","2","0.2","0.35","100","60","5","100","100","false"
"3969","10","2","0.2","0.35","100","60","5","100","100","false"
"3968","10","2","0.2","0.35","100","60","5","100","100","false"
"3971","10","2","0.2","0.35","100","60","5","100","100","false"
"3982","10","2","0.2","0.35","100","60","5","98","98","true"
"3985","10","2","0.2","0.35","100","60","5","100","100","false"
"3987","10","2","0.2","0.35","100","60","5","76","76","true"
"3983","10","2","0.2","0.35","100","60","5","100","100","false"
"3994","10","2","0.2","0.35","100","60","5","46","46","true"
"3984","10","2","0.2","0.35","100","60","5","100","100","false"
"3977","10","2","0.2","0.35","100","60","5","100","100","false"
"3973","10","2","0.2","0.35","100","60","5","100","100","false"
"3975","10","2","0.2","0.35","100","60","5","100","100","false"
"3972","10","2","0.2","0.35","100","60","5","100","100","false"
"3993","10","2","0.2","0.35","100","60","5","46","46","true"
"4000","10","2","0.2","0.35","100","60","5","23","23","true"
"3978","10","2","0.2","0.35","100","60","5","100","100","false"
"3998","10","2","0.2","0.35","100","60","5","100","100","false"
"3979","10","2","0.2","0.35","100","60","5","100","100","false"
"3986","10","2","0.2","0.35","100","60","5","100","100","false"
"3990","10","2","0.2","0.35","100","60","5","100","100","false"
"3980","10","2","0.2","0.35","100","60","5","100","100","false"
"3988","10","2","0.2","0.35","100","60","5","100","100","false"
"4002","10","2","0.2","0.4","100","60","5","100","100","false"
"3999","10","2","0.2","0.35","100","60","5","100","100","false"
"4007","10","2","0.2","0.4","100","60","5","49","49","true"
"3991","10","2","0.2","0.35","100","60","5","100","100","false"
"3989","10","2","0.2","0.35","100","60","5","100","100","false"
"4012","10","2","0.2","0.4","100","60","5","19","19","true"
"3992","10","2","0.2","0.35","100","60","5","100","100","false"
"4010","10","2","0.2","0.4","100","60","5","53","53","true"
"3996","10","2","0.2","0.35","100","60","5","100","100","false"
"4003","10","2","0.2","0.4","100","60","5","84","84","true"
"4008","10","2","0.2","0.4","100","60","5","45","45","true"
"4001","10","2","0.2","0.4","100","60","5","100","100","false"
"3997","10","2","0.2","0.35","100","60","5","100","100","false"
"4014","10","2","0.2","0.4","100","60","5","56","56","true"
"3995","10","2","0.2","0.35","100","60","5","100","100","false"
"4005","10","2","0.2","0.4","100","60","5","100","100","false"
"4004","10","2","0.2","0.4","100","60","5","100","100","false"
"4028","10","2","0.2","0.4","100","60","5","27","27","true"
"4009","10","2","0.2","0.4","100","60","5","100","100","false"
"4011","10","2","0.2","0.4","100","60","5","100","100","false"
"4006","10","2","0.2","0.4","100","60","5","100","100","false"
"4015","10","2","0.2","0.4","100","60","5","100","100","false"
"4016","10","2","0.2","0.4","100","60","5","100","100","false"
"4022","10","2","0.2","0.4","100","60","5","97","97","true"
"4032","10","2","0.2","0.4","100","60","5","56","56","true"
"4021","10","2","0.2","0.4","100","60","5","100","100","false"
"4019","10","2","0.2","0.4","100","60","5","100","100","false"
"4013","10","2","0.2","0.4","100","60","5","100","100","false"
"4020","10","2","0.2","0.4","100","60","5","100","100","false"
"4031","10","2","0.2","0.4","100","60","5","75","75","true"
"4024","10","2","0.2","0.4","100","60","5","92","92","true"
"4023","10","2","0.2","0.4","100","60","5","100","100","false"
"4018","10","2","0.2","0.4","100","60","5","100","100","false"
"4017","10","2","0.2","0.4","100","60","5","100","100","false"
"4040","10","2","0.2","0.4","100","60","5","40","40","true"
"4025","10","2","0.2","0.4","100","60","5","100","100","false"
"4026","10","2","0.2","0.4","100","60","5","100","100","false"
"4042","10","2","0.2","0.4","100","60","5","100","100","false"
"4029","10","2","0.2","0.4","100","60","5","100","100","false"
"4041","10","2","0.2","0.4","100","60","5","63","63","true"
"4044","10","2","0.2","0.4","100","60","5","67","67","true"
"4027","10","2","0.2","0.4","100","60","5","100","100","false"
"4030","10","2","0.2","0.4","100","60","5","100","100","false"
"4050","10","2","0.2","0.4","100","60","5","31","31","true"
"4045","10","2","0.2","0.4","100","60","5","60","60","true"
"4046","10","2","0.2","0.4","100","60","5","70","70","true"
"4048","10","2","0.2","0.4","100","60","5","51","51","true"
"4034","10","2","0.2","0.4","100","60","5","100","100","false"
"4033","10","2","0.2","0.4","100","60","5","100","100","false"
"4038","10","2","0.2","0.4","100","60","5","100","100","false"
"4035","10","2","0.2","0.4","100","60","5","100","100","false"
"4036","10","2","0.2","0.4","100","60","5","100","100","false"
"4037","10","2","0.2","0.4","100","60","5","100","100","false"
"4052","10","2","0.2","0.4","100","60","5","67","67","true"
"4039","10","2","0.2","0.4","100","60","5","100","100","false"
"4043","10","2","0.2","0.4","100","60","5","100","100","false"
"4054","10","2","0.2","0.4","100","60","5","100","100","false"
"4047","10","2","0.2","0.4","100","60","5","100","100","false"
"4053","10","2","0.2","0.4","100","60","5","100","100","false"
"4060","10","2","0.2","0.4","100","60","5","90","90","true"
"4068","10","2","0.2","0.4","100","60","5","50","50","true"
"4049","10","2","0.2","0.4","100","60","5","100","100","false"
"4064","10","2","0.2","0.4","100","60","5","69","69","true"
"4066","10","2","0.2","0.4","100","60","5","100","100","false"
"4071","10","2","0.2","0.4","100","60","5","30","30","true"
"4055","10","2","0.2","0.4","100","60","5","100","100","false"
"4051","10","2","0.2","0.4","100","60","5","100","100","false"
"4056","10","2","0.2","0.4","100","60","5","100","100","false"
"4057","10","2","0.2","0.4","100","60","5","100","100","false"
"4058","10","2","0.2","0.4","100","60","5","100","100","false"
"4073","10","2","0.2","0.4","100","60","5","64","64","true"
"4059","10","2","0.2","0.4","100","60","5","100","100","false"
"4062","10","2","0.2","0.4","100","60","5","100","100","false"
"4065","10","2","0.2","0.4","100","60","5","100","100","false"
"4069","10","2","0.2","0.4","100","60","5","100","100","false"
"4067","10","2","0.2","0.4","100","60","5","100","100","false"
"4063","10","2","0.2","0.4","100","60","5","100","100","false"
"4077","10","2","0.2","0.4","100","60","5","79","79","true"
"4061","10","2","0.2","0.4","100","60","5","100","100","false"
"4074","10","2","0.2","0.4","100","60","5","96","96","true"
"4088","10","2","0.2","0.4","100","60","5","54","54","true"
"4082","10","2","0.2","0.4","100","60","5","74","74","true"
"4070","10","2","0.2","0.4","100","60","5","100","100","false"
"4072","10","2","0.2","0.4","100","60","5","100","100","false"
"4084","10","2","0.2","0.4","100","60","5","65","65","true"
"4081","10","2","0.2","0.4","100","60","5","100","100","false"
"4079","10","2","0.2","0.4","100","60","5","85","85","true"
"4099","10","2","0.2","0.4","100","60","5","14","14","true"
"4080","10","2","0.2","0.4","100","60","5","100","100","false"
"4075","10","2","0.2","0.4","100","60","5","100","100","false"
"4090","10","2","0.2","0.4","100","60","5","58","58","true"
"4078","10","2","0.2","0.4","100","60","5","100","100","false"
"4076","10","2","0.2","0.4","100","60","5","100","100","false"
"4104","10","2","0.2","0.45","100","60","5","37","37","true"
"4093","10","2","0.2","0.4","100","60","5","84","84","true"
"4086","10","2","0.2","0.4","100","60","5","100","100","false"
"4083","10","2","0.2","0.4","100","60","5","100","100","false"
"4091","10","2","0.2","0.4","100","60","5","100","100","false"
"4085","10","2","0.2","0.4","100","60","5","100","100","false"
"4089","10","2","0.2","0.4","100","60","5","100","100","false"
"4087","10","2","0.2","0.4","100","60","5","100","100","false"
"4095","10","2","0.2","0.4","100","60","5","100","100","false"
