Easting	Northing	Elevation
10780	47560	630.422423
10790	47560	619.309527
10800	47560	615.421344
10810	47560	603.463819
10820	47560	599.107018
10830	47560	585.476734
10840	47560	581.417006
10850	47560	569.505308
10860	47560	565.591964
10870	47560	553.758264
10880	47560	549.307938
10890	47560	536.32841
10900	47560	532.108639
10910	47560	524.090934
10920	47560	514.69928
10930	47560	503.858755
10940	47560	488.40487
10950	47560	487.469541
10960	47560	493.594539
10970	47560	497.844944
10980	47560	518.617157
10990	47560	526.135264
11000	47560	548.215851
11010	47560	555.39287
11020	47560	574.811217
11030	47560	581.151824
11040	47560	600.559033
11050	47560	607.274796
11060	47560	617.239009
11070	47560	625.059023
11080	47560	632.325798
11090	47560	640.074311
11100	47560	641.415855
11110	47560	645.107383
11120	47560	646.268241
11130	47560	653.433258
11140	47560	656.3026
11150	47560	666.034633
11160	47560	669.976483
11170	47560	682.772519
11180	47560	686.74165
11190	47560	695.505715
11200	47560	698.971221
11210	47560	705.804948
11220	47560	712.466555
11230	47560	717.748705
11240	47560	726.555508
11250	47560	729.001843
11260	47560	733.041827
11270	47560	733.83767
11280	47560	735.846628
11290	47560	736.445485
11300	47560	738.617117
11310	47560	738.982337
11320	47560	738.697463
11330	47560	738.142327
11340	47560	733.861172
11350	47560	732.29477
11360	47560	729.032812
11370	47560	728.702992
11380	47560	728.346657
11390	47560	727.93778
11400	47560	727.780064
11410	47560	730.656424
11420	47560	732.982174
11430	47560	739.899501
11440	47560	742.178354
11450	47560	749.017457
11460	47560	750.939273
11470	47560	755.402977
11480	47560	756.246202
11490	47560	757.436088
11500	47560	757.460128
11510	47560	756.647933
11520	47560	756.458524
11530	47560	756.718085
11540	47560	762.810811
11550	47560	767.520626
11560	47560	779.716992
11570	47560	783.233154
11580	47560	792.845342
11590	47560	796.153118
11600	47560	805.381769
11610	47560	808.346603
11620	47560	817.423458
11630	47560	820.37643
11640	47560	829.217473
11650	47560	832.15935
11660	47560	840.891876
11670	47560	843.547057
11680	47560	849.135339
11690	47560	860.515086
11700	47560	864.996085
11710	47560	877.085793
11720	47560	880.781012
11730	47560	891.415242
11740	47560	894.745208
11750	47560	903.398644
11760	47560	905.766356
11770	47560	909.618951
11780	47560	909.432213
11790	47560	908.705512
11800	47560	908.843519
11810	47560	917.060553
11820	47560	920.789382
11830	47560	928.577261
11840	47560	933.703344
11850	47560	937.916647
11860	47560	942.700132
11870	47560	943.914359
11880	47560	954.023253
11890	47560	957.622999
11900	47560	967.80217
11910	47560	971.18939
11920	47560	980.750352
11930	47560	984.780208
11940	47560	1004.884747
11950	47560	1012.791264
11960	47560	1034.391948
11970	47560	1041.068155
11980	47560	1051.389167
11990	47560	1061.732925
12000	47560	1071.52228
12010	47560	1082.201915
12020	47560	1085.665682
12030	47560	1095.734654
12040	47560	1099.002394
12050	47560	1107.795817
12060	47560	1110.795406
12070	47560	1120.128644
12080	47560	1123.351214
12090	47560	1134.438465
12100	47560	1138.379308
12110	47560	1150.445814
12120	47560	1154.577588
12130	47560	1162.457177
12140	47560	1169.538292
12150	47560	1175.188654
12160	47560	1180.33
12170	47560	1180.920465
12180	47560	1181.549928
12190	47560	1181.246706
12200	47560	1178.969103
12210	47560	1177.630004
12220	47560	1172.771591
12230	47560	1170.950994
12240	47560	1164.72443
12250	47560	1162.557049
12260	47560	1156.053065
12270	47560	1153.844651
12280	47560	1149.26153
12290	47560	1144.44196
12300	47560	1139.495135
12310	47560	1132.154841
12320	47560	1129.721453
12330	47560	1122.508882
12340	47560	1120.181237
12350	47560	1113.217901
12360	47560	1110.91469
12370	47560	1104.375478
12380	47560	1102.542897
12390	47560	1096.828995
12400	47560	1094.862246
12410	47560	1088.23773
12420	47560	1086.019073
12430	47560	1081.588119
12440	47560	1077.196598
12450	47560	1072.579988
12460	47560	1064.881403
12470	47560	1062.151704
12480	47560	1053.059295
12490	47560	1049.569585
12500	47560	1038.903298
12510	47560	1035.271637
10500	47570	728.064925
10510	47570	723.933926
10520	47570	721.789998
10530	47570	716.482537
10540	47570	714.975631
10550	47570	711.678721
10560	47570	710.620005
10570	47570	706.583541
10580	47570	704.951281
10590	47570	698.961386
10600	47570	697.126703
10610	47570	693.576351
10620	47570	691.077441
10630	47570	688.828863
10640	47570	685.448219
10650	47570	684.271626
10660	47570	678.940506
10670	47570	676.837192
10680	47570	670.792065
10690	47570	668.895997
10700	47570	664.333593
10710	47570	662.887311
10720	47570	657.917835
10730	47570	655.804276
10740	47570	649.003223
10750	47570	646.65283
10760	47570	641.875501
10770	47570	637.230524
10780	47570	631.663046
10790	47570	621.007412
10800	47570	617.271278
10810	47570	605.670218
10820	47570	601.286115
10830	47570	587.192619
10840	47570	583.005249
10850	47570	571.058647
10860	47570	567.18541
10870	47570	555.30866
10880	47570	550.855497
10890	47570	537.476139
10900	47570	533.010643
10910	47570	524.68138
10920	47570	514.901466
10930	47570	503.62115
10940	47570	487.921292
10950	47570	487.101726
10960	47570	493.057454
10970	47570	497.123684
10980	47570	517.879675
10990	47570	525.18155
11000	47570	546.421803
11010	47570	553.244611
11020	47570	571.794749
11030	47570	577.853235
11040	47570	596.441069
11050	47570	602.901154
11060	47570	612.47308
11070	47570	619.916108
11080	47570	626.649898
11090	47570	633.829525
11100	47570	634.934835
11110	47570	638.14564
11120	47570	639.270709
11130	47570	647.439422
11140	47570	650.675369
11150	47570	661.369821
11160	47570	665.617138
11170	47570	679.732844
11180	47570	684.202468
11190	47570	694.361881
11200	47570	698.130675
11210	47570	705.56046
11220	47570	712.799514
11230	47570	718.928147
11240	47570	728.830573
11250	47570	731.564409
11260	47570	736.207544
11270	47570	737.197647
11280	47570	739.623063
11290	47570	740.311398
11300	47570	742.025255
11310	47570	742.207979
11320	47570	741.645997
11330	47570	741.088617
11340	47570	737.062085
11350	47570	735.540634
11360	47570	732.37438
11370	47570	732.060467
11380	47570	731.637124
11390	47570	730.934333
11400	47570	730.641813
11410	47570	733.789022
11420	47570	736.365775
11430	47570	743.958649
11440	47570	746.427881
11450	47570	753.58238
11460	47570	755.603634
11470	47570	760.449855
11480	47570	761.472172
11490	47570	763.242649
11500	47570	763.429389
11510	47570	762.731091
11520	47570	762.315549
11530	47570	761.664013
11540	47570	765.633334
11550	47570	769.762325
11560	47570	781.231903
11570	47570	784.797916
11580	47570	795.107987
11590	47570	798.64212
11600	47570	808.390105
11610	47570	811.507998
11620	47570	821.210183
11630	47570	824.446288
11640	47570	834.03243
11650	47570	837.192703
11660	47570	846.643434
11670	47570	849.400803
11680	47570	855.158395
11690	47570	866.479951
11700	47570	870.964843
11710	47570	883.169668
11720	47570	886.92884
11730	47570	897.908634
11740	47570	901.276691
11750	47570	910.209389
11760	47570	912.733985
11770	47570	917.477913
11780	47570	917.441058
11790	47570	915.975845
11800	47570	915.200047
11810	47570	920.973552
11820	47570	924.519
11830	47570	933.139402
11840	47570	939.41676
11850	47570	944.562761
11860	47570	949.954633
11870	47570	951.19459
11880	47570	960.180306
11890	47570	963.700523
11900	47570	973.953949
11910	47570	976.97983
11920	47570	985.484696
11930	47570	989.169061
11940	47570	1007.968542
11950	47570	1014.962964
11960	47570	1035.376794
11970	47570	1042.040577
11980	47570	1052.330919
11990	47570	1062.521087
12000	47570	1072.127801
12010	47570	1082.883882
12020	47570	1086.35496
12030	47570	1096.67067
12040	47570	1100.055942
12050	47570	1108.573826
12060	47570	1111.495501
12070	47570	1120.750226
12080	47570	1123.998368
12090	47570	1135.183378
12100	47570	1139.129753
12110	47570	1151.381223
12120	47570	1155.66541
12130	47570	1163.625167
12140	47570	1170.736235
12150	47570	1176.527083
12160	47570	1181.933427
12170	47570	1182.554544
12180	47570	1183.133941
12190	47570	1182.750225
12200	47570	1180.065224
12210	47570	1178.617741
12220	47570	1173.523202
12230	47570	1171.656276
12240	47570	1165.354084
12250	47570	1163.165683
12260	47570	1156.574853
12270	47570	1154.33067
12280	47570	1149.700886
12290	47570	1144.87147
12300	47570	1139.984367
12310	47570	1132.664558
12320	47570	1130.221567
12330	47570	1122.955293
12340	47570	1120.612366
12350	47570	1113.617363
12360	47570	1111.300705
12370	47570	1104.640422
12380	47570	1102.769983
12390	47570	1096.994693
12400	47570	1095.022479
12410	47570	1088.490533
12420	47570	1086.35551
12430	47570	1082.143304
12440	47570	1078.289705
12450	47570	1073.941973
12460	47570	1066.141362
12470	47570	1063.285946
12480	47570	1054.177733
12490	47570	1050.705377
12500	47570	1040.124277
12510	47570	1036.53382
10500	47580	724.727366
10510	47580	720.978147
10520	47580	718.977076
10530	47580	714.06637
10540	47580	712.681831
10550	47580	709.56467
10560	47580	708.476307
10570	47580	704.55318
10580	47580	703.026124
10590	47580	697.706884
10600	47580	696.108054
10610	47580	693.005661
10620	47580	690.693241
10630	47580	688.650423
10640	47580	685.503508
10650	47580	684.379645
10660	47580	679.105555
10670	47580	677.012334
10680	47580	671.071271
10690	47580	669.24304
10700	47580	664.875923
10710	47580	663.504299
10720	47580	658.770705
10730	47580	656.735947
10740	47580	649.831335
10750	47580	647.423477
10760	47580	642.596093
10770	47580	638.129844
10780	47580	632.977472
10790	47580	623.339404
10800	47580	619.951348
10810	47580	609.01165
10820	47580	604.583258
10830	47580	589.780921
10840	47580	585.459095
10850	47580	573.450977
10860	47580	569.640333
10870	47580	558.089619
10880	47580	553.341549
10890	47580	539.020939
10900	47580	534.225448
10910	47580	525.486496
10920	47580	514.820534
10930	47580	502.318736
10940	47580	486.275894
10950	47580	486.101361
10960	47580	492.91349
10970	47580	496.998413
10980	47580	516.686479
10990	47580	523.545955
11000	47580	542.385427
11010	47580	547.992854
11020	47580	564.563573
11030	47580	569.757832
11040	47580	584.605385
11050	47580	589.219841
11060	47580	597.297761
11070	47580	603.935187
11080	47580	608.202811
11090	47580	613.033237
11100	47580	614.165906
11110	47580	618.676114
11120	47580	620.801297
11130	47580	633.027454
11140	47580	637.284404
11150	47580	650.261856
11160	47580	655.291757
11170	47580	671.105669
11180	47580	676.18483
11190	47580	689.174046
11200	47580	693.69641
11210	47580	702.348305
11220	47580	710.305189
11230	47580	718.026271
11240	47580	729.358581
11250	47580	732.68663
11260	47580	740.310383
11270	47580	742.348108
11280	47580	747.198772
11290	47580	748.501068
11300	47580	749.823078
11310	47580	749.614693
11320	47580	748.216093
11330	47580	747.492078
11340	47580	744.219905
11350	47580	743.188811
11360	47580	740.80843
11370	47580	740.379425
11380	47580	739.664306
11390	47580	738.505456
11400	47580	738.06731
11410	47580	741.858343
11420	47580	744.484835
11430	47580	752.256642
11440	47580	754.798869
11450	47580	761.689319
11460	47580	763.76654
11470	47580	769.4717
11480	47580	771.134186
11490	47580	774.746983
11500	47580	775.419761
11510	47580	775.536753
11520	47580	775.280491
11530	47580	774.664842
11540	47580	774.836507
11550	47580	775.699157
11560	47580	783.288234
11570	47580	786.864989
11580	47580	798.965944
11590	47580	802.805346
11600	47580	813.813638
11610	47580	817.412766
11620	47580	828.630708
11630	47580	832.573776
11640	47580	843.825533
11650	47580	847.410186
11660	47580	857.766051
11670	47580	860.991163
11680	47580	867.535689
11690	47580	878.350963
11700	47580	882.158524
11710	47580	893.822263
11720	47580	897.769792
11730	47580	908.82194
11740	47580	912.158182
11750	47580	921.879726
11760	47580	925.009196
11770	47580	931.577411
11780	47580	932.516967
11790	47580	933.002886
11800	47580	932.141357
11810	47580	928.957453
11820	47580	930.704083
11830	47580	939.939895
11840	47580	948.891569
11850	47580	956.264175
11860	47580	964.66758
11870	47580	967.424152
11880	47580	974.569487
11890	47580	978.432892
11900	47580	992.335474
11910	47580	996.363666
11920	47580	1005.689895
11930	47580	1008.562783
11940	47580	1018.451227
11950	47580	1021.437953
11960	47580	1035.864139
11970	47580	1042.024678
11980	47580	1051.736735
11990	47580	1061.880454
12000	47580	1071.781754
12010	47580	1083.075142
12020	47580	1087.093476
12030	47580	1098.384039
12040	47580	1101.942792
12050	47580	1110.455151
12060	47580	1113.323448
12070	47580	1122.265359
12080	47580	1125.358335
12090	47580	1136.79232
12100	47580	1140.55992
12110	47580	1152.966924
12120	47580	1157.691802
12130	47580	1166.166832
12140	47580	1173.746651
12150	47580	1180.266625
12160	47580	1186.386541
12170	47580	1186.929411
12180	47580	1187.022836
12190	47580	1186.364258
12200	47580	1182.657154
12210	47580	1180.958177
12220	47580	1175.320546
12230	47580	1173.340251
12240	47580	1166.838628
12250	47580	1164.579563
12260	47580	1157.669833
12270	47580	1155.316553
12280	47580	1150.544803
12290	47580	1145.681135
12300	47580	1140.794601
12310	47580	1133.490204
12320	47580	1131.046928
12330	47580	1123.739699
12340	47580	1121.362917
12350	47580	1114.182368
12360	47580	1111.788191
12370	47580	1104.866192
12380	47580	1102.859192
12390	47580	1096.826028
12400	47580	1094.811478
12410	47580	1088.54371
12420	47580	1086.521075
12430	47580	1082.668371
12440	47580	1080.009586
12450	47580	1076.056381
12460	47580	1067.643058
12470	47580	1064.384477
12480	47580	1055.042419
12490	47580	1051.403
12500	47580	1040.703169
12510	47580	1037.221017
10500	47590	721.693716
10510	47590	717.763499
10520	47590	715.73922
10530	47590	710.58601
10540	47590	709.092126
10550	47590	706.056785
10560	47590	704.974862
10570	47590	701.295751
10580	47590	699.924933
10590	47590	695.32097
10600	47590	693.907623
10610	47590	691.170437
10620	47590	689.239209
10630	47590	687.389535
10640	47590	684.285545
10650	47590	683.140737
10660	47590	677.744108
10670	47590	675.75107
10680	47590	670.128549
10690	47590	668.414584
10700	47590	664.426957
10710	47590	663.144878
10720	47590	658.50254
10730	47590	656.402492
10740	47590	649.333307
10750	47590	646.934269
10760	47590	642.312045
10770	47590	637.916822
10780	47590	632.859287
10790	47590	623.416438
10800	47590	620.053526
10810	47590	609.363844
10820	47590	605.072187
10830	47590	590.684224
10840	47590	586.394702
10850	47590	574.642705
10860	47590	570.960751
10870	47590	559.892618
10880	47590	555.034398
10890	47590	540.387205
10900	47590	535.483965
10910	47590	525.786637
10920	47590	513.923045
10930	47590	500.294102
10940	47590	484.888862
10950	47590	485.333404
10960	47590	492.760446
10970	47590	496.7431
10980	47590	512.978502
10990	47590	519.203507
11000	47590	535.413975
11010	47590	539.864507
11020	47590	554.196753
11030	47590	558.906013
11040	47590	571.369952
11050	47590	574.545986
11060	47590	581.363643
11070	47590	587.623531
11080	47590	591.420636
11090	47590	598.776467
11100	47590	601.951418
11110	47590	611.8076
11120	47590	615.204934
11130	47590	629.959012
11140	47590	634.861813
11150	47590	649.007945
11160	47590	653.904849
11170	47590	670.31935
11180	47590	675.671075
11190	47590	688.852699
11200	47590	693.446455
11210	47590	702.166543
11220	47590	710.059648
11230	47590	718.954179
11240	47590	730.476423
11250	47590	734.107078
11260	47590	744.589482
11270	47590	747.373744
11280	47590	753.982751
11290	47590	755.75035
11300	47590	757.447373
11310	47590	757.148186
11320	47590	755.738077
11330	47590	755.097193
11340	47590	751.823617
11350	47590	751.186756
11360	47590	749.994499
11370	47590	749.9271
11380	47590	749.165071
11390	47590	747.368377
11400	47590	746.700605
11410	47590	749.249643
11420	47590	751.836507
11430	47590	759.535124
11440	47590	762.073485
11450	47590	769.54842
11460	47590	771.835297
11470	47590	778.13749
11480	47590	779.996673
11490	47590	784.202485
11500	47590	785.149771
11510	47590	786.458776
11520	47590	786.610319
11530	47590	786.642578
11540	47590	786.442811
11550	47590	786.573068
11560	47590	790.31323
11570	47590	792.537397
11580	47590	801.898371
11590	47590	805.878788
11600	47590	818.206399
11610	47590	822.394621
11620	47590	835.249394
11630	47590	839.877899
11640	47590	852.260961
11650	47590	855.956908
11660	47590	866.983658
11670	47590	870.439295
11680	47590	877.433257
11690	47590	888.549662
11700	47590	892.015919
11710	47590	902.71587
11720	47590	906.357006
11730	47590	916.998234
11740	47590	920.49735
