"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"vary profit"
"09/28/2025 22:18:16:098 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","number-investors","max-ticks","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles","mean [profit] of patches with [any? turtles-here]","mean [annual-risk] of patches with [any? turtles-here]"
"14","0","0.5","1","neighbors","Optimize","25","50","12","60722.51172727783","36118.91946158744","6501.960592080806","0.04322700888337353"
"12","0","0.5","1","neighbors","Optimize","25","50","20","82172.0101167797","66098.0595897821","5597.071966848265","0.03235465417277143"
"9","0","0.5","1","neighbors","Optimize","25","50","20","89863.83006579636","47226.173007160054","4680.126131719374","0.02492317541933386"
"1","0","0.5","1","neighbors","Optimize","25","50","7","42944.822415194874","22343.86772146505","7536.662632616984","0.037998784082256216"
"13","0","0.5","1","neighbors","Optimize","25","50","9","51112.493087642084","23262.320933491716","6888.8495160055145","0.03728456247102245"
"6","0","0.5","1","neighbors","Optimize","25","50","7","35270.88010836669","16790.39104786746","6404.808108834387","0.03987899733788857"
"10","0","0.5","1","neighbors","Optimize","25","50","11","56248.30785468217","39022.44136025332","6478.517619761609","0.04189015661774799"
"8","0","0.5","1","neighbors","Optimize","25","50","29","125874.57846694071","90521.65014078378","5870.6373555008695","0.03084346878402468"
"5","0","0.5","1","neighbors","Optimize","25","50","16","76969.87029824569","61798.57716975557","6699.846827915885","0.03924892158924935"
"3","0","0.5","1","neighbors","Optimize","25","50","21","98737.78560156949","60799.85756406447","5660.465809051741","0.033884656878483466"
"15","0","0.5","1","neighbors","Optimize","25","50","21","105805.54440243052","46798.7617861206","5522.757447018088","0.029904392595353192"
"11","0","0.5","1","neighbors","Optimize","25","50","8","52552.20432365881","30611.330758578213","7046.615148132801","0.035780863016645584"
"7","0","0.5","1","neighbors","Optimize","25","50","11","53487.1638249406","26148.919336381136","6130.829752235481","0.04220877663327234"
"14","0","0.5","1","neighbors","Optimize","25","50","13","66947.49764418115","37053.05598347863","6224.9859169032825","0.04103880347222236"
"2","0","0.5","1","neighbors","Optimize","25","50","8","45476.84863550003","36061.239552598374","7525.303784888209","0.041972372757093035"
"4","0","0.5","1","neighbors","Optimize","25","50","8","46074.295165451855","30797.67895437072","6422.060759706954","0.0415817486723705"
"8","0","0.5","1","neighbors","Optimize","25","50","30","131745.2158224416","91804.93687257617","5870.637355500869","0.03084346878402468"
"5","0","0.5","1","neighbors","Optimize","25","50","17","76990.0210727527","68570.76935906394","6699.846827915885","0.03924892158924935"
"15","0","0.5","1","neighbors","Optimize","25","50","22","106549.59205908947","52106.01633291642","5406.400309396168","0.02944734769259492"
"9","0","0.5","1","neighbors","Optimize","25","50","21","90124.6324722453","52296.51104822315","4680.126131719374","0.02492317541933386"
"12","0","0.5","1","neighbors","Optimize","25","50","21","87552.80016102317","68247.29630270973","5730.355746815485","0.03326578797397603"
"3","0","0.5","1","neighbors","Optimize","25","50","22","104398.25141062122","62043.815465838474","5660.4658090517405","0.033884656878483466"
"10","0","0.5","1","neighbors","Optimize","25","50","12","62416.08662293288","41238.20458393116","6167.7787682507005","0.03820438747095725"
"14","0","0.5","1","neighbors","Optimize","25","50","14","62072.50095315295","37302.44396202009","6224.9859169032825","0.04103880347222235"
"8","0","0.5","1","neighbors","Optimize","25","50","31","137326.27657380005","93606.11042530107","5870.6373555008695","0.030843468784024684"
"5","0","0.5","1","neighbors","Optimize","25","50","18","83378.59182342976","70728.92264869198","6388.5707506770605","0.03895801835919165"
"7","0","0.5","1","neighbors","Optimize","25","50","12","59617.99357717607","26554.742684753946","6130.829752235481","0.04220877663327233"
"15","0","0.5","1","neighbors","Optimize","25","50","23","112180.58110583274","52596.43657694978","5630.989046743257","0.02940154688609379"
"3","0","0.5","1","neighbors","Optimize","25","50","23","109862.19225847736","62953.170681275486","5463.940847856125","0.03183917894818332"
"9","0","0.5","1","neighbors","Optimize","25","50","22","86211.5915953084","50881.0461291239","4635.868500701741","0.025170698682342188"
"1","0","0.5","1","neighbors","Optimize","25","50","8","47193.296981068386","27791.617342900154","7536.662632616983","0.03799878408225621"
"13","0","0.5","1","neighbors","Optimize","25","50","10","57723.80418511393","25265.282288597537","6890.030103552474","0.03608923140744675"
"12","0","0.5","1","neighbors","Optimize","25","50","22","88801.68863368055","72186.5804906949","5669.145979989656","0.031841179583234666"
"6","0","0.5","1","neighbors","Optimize","25","50","8","38229.994566423535","20069.680518478435","6315.900028047588","0.038283850049159636"
"8","0","0.5","1","neighbors","Optimize","25","50","32","137338.0590063966","100882.32031237026","5248.500741511945","0.027157707080670158"
"5","0","0.5","1","neighbors","Optimize","25","50","19","87421.43437476129","75226.3714584197","6358.059138207606","0.037999665286457665"
"15","0","0.5","1","neighbors","Optimize","25","50","24","117811.57015257601","53164.386218659674","5630.989046743257","0.029401546886093786"
"10","0","0.5","1","neighbors","Optimize","25","50","13","59540.26470531928","34610.78659861495","5963.830491545046","0.03581979185028281"
"14","0","0.5","1","neighbors","Optimize","25","50","15","62861.769210942046","37458.33500291331","6132.02134743155","0.03948714461180081"
"2","0","0.5","1","neighbors","Optimize","25","50","9","52785.7918600715","38818.34362331407","7525.303784888208","0.04197237275709305"
"4","0","0.5","1","neighbors","Optimize","25","50","9","48078.588128746494","37528.328630078555","6287.673117367584","0.039266437169336844"
"11","0","0.5","1","neighbors","Optimize","25","50","9","52694.9450411699","38512.75903138275","6958.7495582309875","0.03413056532026541"
"9","0","0.5","1","neighbors","Optimize","25","50","23","90847.46009601012","51533.33225855847","4635.868500701741","0.025170698682342195"
"7","0","0.5","1","neighbors","Optimize","25","50","13","62817.89064379256","29801.84212054131","6042.690431403854","0.040164875939392546"
"3","0","0.5","1","neighbors","Optimize","25","50","24","113224.6859270172","66487.81193782772","5161.430095163936","0.029252309622831492"
"12","0","0.5","1","neighbors","Optimize","25","50","23","94912.2606539594","73938.90388338239","6110.572020278866","0.03445671280011902"
"8","0","0.5","1","neighbors","Optimize","25","50","33","138660.79977970422","106782.43731136962","5248.500741511945","0.027157707080670158"
"1","0","0.5","1","neighbors","Optimize","25","50","9","54187.21442897152","30040.100546518737","7314.358863724133","0.03581452575897899"
"6","0","0.5","1","neighbors","Optimize","25","50","9","43289.23916241932","22452.29420907807","6315.900028047589","0.038283850049159636"
"5","0","0.5","1","neighbors","Optimize","25","50","20","93894.37420489956","77476.3235656639","6472.939830138257","0.04036046961755702"
"15","0","0.5","1","neighbors","Optimize","25","50","25","116734.21198590258","63084.222679090526","5630.989046743256","0.029401546886093775"
"8","0","0.5","1","neighbors","Optimize","25","50","34","143711.02953705014","108105.26352128819","5050.229757345929","0.02586723165221243"
"14","0","0.5","1","neighbors","Optimize","25","50","16","65872.96844822277","39934.80480456676","6132.021347431552","0.039487144611800806"
"3","0","0.5","1","neighbors","Optimize","25","50","25","116545.0749334421","70063.96970267128","5207.811528448565","0.029600787435029835"
"12","0","0.5","1","neighbors","Optimize","25","50","24","98067.7173043525","78979.60325138821","6148.325542750365","0.033566543776233145"
"9","0","0.5","1","neighbors","Optimize","25","50","24","95483.3285967119","52289.02287703072","4635.86850070174","0.025170698682342195"
"10","0","0.5","1","neighbors","Optimize","25","50","14","65417.83409407716","35373.640769728416","5877.56938875787","0.03370000241239493"
"7","0","0.5","1","neighbors","Optimize","25","50","14","65264.7144470653","35697.331466666314","6127.654851264034","0.04083751590452814"
"13","0","0.5","1","neighbors","Optimize","25","50","11","62429.5834223239","29980.051220861867","6756.042617706421","0.033833612812620206"
"2","0","0.5","1","neighbors","Optimize","25","50","10","57780.940347358475","43254.06694357396","7438.109410511213","0.03981936613548513"
"11","0","0.5","1","neighbors","Optimize","25","50","10","59493.004724780934","41256.81403619476","7164.3752912988675","0.03558403716017826"
"4","0","0.5","1","neighbors","Optimize","25","50","10","52727.28869858287","41625.855355614156","6005.5504208110715","0.038074143550798606"
"8","0","0.5","1","neighbors","Optimize","25","50","35","148754.70790435045","109518.92576528106","5043.678367300301","0.02565152222908854"
"9","0","0.5","1","neighbors","Optimize","25","50","25","95593.76144552084","58595.73044707341","4635.868500701741","0.025170698682342188"
"14","0","0.5","1","neighbors","Optimize","25","50","17","72004.98979565434","40094.221064699916","6132.021347431549","0.039487144611800806"
"15","0","0.5","1","neighbors","Optimize","25","50","26","122697.31754335832","63068.81235546282","5963.105557455729","0.032345120751860704"
"5","0","0.5","1","neighbors","Optimize","25","50","21","100113.44134843354","79962.54871754865","6219.0671435339855","0.03697088651389243"
"8","0","0.5","1","neighbors","Optimize","25","50","36","153798.38627165076","111019.5176090863","5043.678367300302","0.02565152222908853"
"9","0","0.5","1","neighbors","Optimize","25","50","26","100286.4626738697","59355.47941597938","4692.7012283488475","0.026257277295042136"
"3","0","0.5","1","neighbors","Optimize","25","50","26","111932.79038812529","80376.82707812596","5207.811528448564","0.029600787435029828"
"10","0","0.5","1","neighbors","Optimize","25","50","15","71666.6191106173","36377.89095749911","6248.785016540158","0.03626854416888909"
"12","0","0.5","1","neighbors","Optimize","25","50","25","104120.90316724942","80427.93412066538","6053.185862896886","0.03405975500786782"
"14","0","0.5","1","neighbors","Optimize","25","50","18","78137.01114308587","40403.54015769457","6132.02134743155","0.03948714461180081"
"5","0","0.5","1","neighbors","Optimize","25","50","22","93938.03360327828","84946.55636054151","6309.902825414694","0.0349510427721738"
"1","0","0.5","1","neighbors","Optimize","25","50","10","56499.11344966413","36037.43669319337","7197.820790801459","0.03285368398873067"
"7","0","0.5","1","neighbors","Optimize","25","50","15","71406.3898428781","36268.26800436777","6141.675395812793","0.041354221540670144"
"9","0","0.5","1","neighbors","Optimize","25","50","27","96376.0105057333","64549.21131372873","4515.6690334824525","0.024000875862075655"
"15","0","0.5","1","neighbors","Optimize","25","50","27","126644.42311506931","66860.3559462069","5963.10555745573","0.0323451207518607"
"6","0","0.5","1","neighbors","Optimize","25","50","10","49605.13919046691","23243.28075859886","6315.900028047591","0.03828385004915963"
"8","0","0.5","1","neighbors","Optimize","25","50","37","157325.4114647979","114538.8878253226","5043.678367300301","0.025651522229088536"
"3","0","0.5","1","neighbors","Optimize","25","50","27","117304.43032137383","81301.8862873766","5371.639933248578","0.03260245266025385"
"4","0","0.5","1","neighbors","Optimize","25","50","11","57746.604365734805","45639.08008657388","6060.197414189007","0.040683357243000706"
"13","0","0.5","1","neighbors","Optimize","25","50","12","67167.32931017848","34667.07879926905","6756.042617706421","0.0338336128126202"
"11","0","0.5","1","neighbors","Optimize","25","50","11","59287.82937377736","48379.543952185566","7243.827467863431","0.035153909040740616"
"14","0","0.5","1","neighbors","Optimize","25","50","19","83417.89918774903","42418.06891956763","6132.02134743155","0.03948714461180081"
"2","0","0.5","1","neighbors","Optimize","25","50","11","62688.982963133196","48831.494696511894","7499.6861869783315","0.04062261031284107"
"5","0","0.5","1","neighbors","Optimize","25","50","23","96785.59049981149","88972.16121591793","6309.902825414695","0.0349510427721738"
"10","0","0.5","1","neighbors","Optimize","25","50","16","77915.40412715745","37738.40568413016","6248.785016540158","0.03626854416888909"
"7","0","0.5","1","neighbors","Optimize","25","50","16","77464.11305131495","37095.94452210767","6057.723208436867","0.039202363603720584"
"15","0","0.5","1","neighbors","Optimize","25","50","28","132129.34148110004","67873.3864025887","5963.105557455729","0.0323451207518607"
"9","0","0.5","1","neighbors","Optimize","25","50","28","101029.9522160558","65362.32991254854","4653.9417103225205","0.02515492700826709"
"8","0","0.5","1","neighbors","Optimize","25","50","38","151260.32637350724","117890.64285081666","5043.678367300302","0.025651522229088536"
"3","0","0.5","1","neighbors","Optimize","25","50","28","122356.46075572202","82614.00307911875","5418.564446181152","0.03350957356439313"
"14","0","0.5","1","neighbors","Optimize","25","50","20","89197.99664692649","42601.30738903905","5780.097459177457","0.03723757463143437"
"5","0","0.5","1","neighbors","Optimize","25","50","24","102980.61263329553","90879.23064723895","6195.022133484042","0.03259023844107444"
"1","0","0.5","1","neighbors","Optimize","25","50","11","63790.2132315453","37907.35612802428","7291.09978188117","0.03359112006582481"
"10","0","0.5","1","neighbors","Optimize","25","50","17","80108.30115660981","41919.70275978364","5839.432177329286","0.03410716448438953"
"12","0","0.5","1","neighbors","Optimize","25","50","26","110174.08903014628","81969.24096869206","6053.185862896886","0.03405975500786782"
"15","0","0.5","1","neighbors","Optimize","25","50","29","138092.44703855584","67991.89707254183","5963.105557455729","0.032345120751860704"
"9","0","0.5","1","neighbors","Optimize","25","50","29","105683.89392637834","66253.16926173278","4653.9417103225205","0.025154927008267092"
"8","0","0.5","1","neighbors","Optimize","25","50","39","154130.72369060988","121896.88419461061","5043.678367300303","0.025651522229088536"
"6","0","0.5","1","neighbors","Optimize","25","50","11","55582.63041305143","24167.419053066013","5977.491222584509","0.033246799377903855"
"7","0","0.5","1","neighbors","Optimize","25","50","17","80641.58546785772","41545.067620626134","6057.723208436868","0.039202363603720584"
"14","0","0.5","1","neighbors","Optimize","25","50","21","88663.38969876785","45402.66800249148","5535.013054908177","0.03461739890362949"
"3","0","0.5","1","neighbors","Optimize","25","50","29","122734.26004136415","87298.45722573643","5417.28550651606","0.033009662338087296"
"8","0","0.5","1","neighbors","Optimize","25","50","40","159174.40205791013","123278.58720698765","5043.678367300302","0.02565152222908853"
"9","0","0.5","1","neighbors","Optimize","25","50","30","110281.00290905377","67289.21022219084","4597.108982675413","0.024068348395567152"
"5","0","0.5","1","neighbors","Optimize","25","50","25","108858.7602815861","92999.62446591209","5878.1476482905455","0.029375176366083677"
"10","0","0.5","1","neighbors","Optimize","25","50","18","83779.07025151745","45943.06086712656","6027.620088556849","0.03603373115448682"
"4","0","0.5","1","neighbors","Optimize","25","50","12","60476.7713321305","51505.92876005715","6037.878606443056","0.03943099756466446"
"7","0","0.5","1","neighbors","Optimize","25","50","18","83302.10815835634","45893.7391086086","6057.723208436867","0.03920236360372059"
"12","0","0.5","1","neighbors","Optimize","25","50","27","116227.27489304316","83598.381347625","6053.185862896885","0.03405975500786782"
"13","0","0.5","1","neighbors","Optimize","25","50","13","73923.37192788492","36880.995615678534","6756.042617706423","0.0338336128126202"
"15","0","0.5","1","neighbors","Optimize","25","50","30","144055.55259601155","68194.53318551196","5963.10555745573","0.0323451207518607"
"14","0","0.5","1","neighbors","Optimize","25","50","22","90771.36184904166","49538.885727948196","5535.013054908178","0.03461739890362949"
"8","0","0.5","1","neighbors","Optimize","25","50","41","163459.75383813388","125712.07488293404","5043.678367300301","0.02565152222908853"
"11","0","0.5","1","neighbors","Optimize","25","50","12","66531.6568416408","50719.0360309223","7243.827467863432","0.035153909040740616"
"2","0","0.5","1","neighbors","Optimize","25","50","12","70188.66915011151","51762.13438179","7499.686186978329","0.04062261031284106"
