"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"vary risk"
"09/28/2025 22:18:05:532 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","number-investors","max-ticks","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles","mean [profit] of patches with [any? turtles-here]","mean [annual-risk] of patches with [any? turtles-here]"
"367","0","1","1.7","neighbors","Optimize","25","50","36","161370.08104723957","189393.0231128844","10234.370092352081","0.04817889183056118"
"369","0","1","1.7","neighbors","Optimize","25","50","30","201672.48249320517","151179.96591321265","10930.41531272833","0.04268619490432893"
"377","0","1","1.7","neighbors","Optimize","25","50","14","112247.51476797852","66424.94232448176","11471.890530931494","0.05092785950518616"
"370","0","1","1.7","neighbors","Optimize","25","50","29","221652.28890745284","179601.3619544316","12639.625210446466","0.05027824513269364"
"374","0","1","1.7","neighbors","Optimize","25","50","17","102794.23021262352","86598.98606385365","11448.48063725208","0.04723911706137172"
"368","0","1","1.7","neighbors","Optimize","25","50","36","199633.01384475836","166379.0273385499","8726.712877986285","0.04452784499234893"
"366","0","1","1.7","neighbors","Optimize","25","50","40","267113.2360960255","269346.2909654567","11731.159566057344","0.04518408968118034"
"375","0","1","1.7","neighbors","Optimize","25","50","16","129240.85960738432","95624.15298613757","11322.8973299729","0.05156086337582236"
"378","0","1","1.7","neighbors","Optimize","25","50","7","62933.214009448995","44134.640664595696","11113.74843222559","0.06926817556096093"
"365","0","1","1.7","neighbors","Optimize","25","50","49","211230.36113894003","204506.09068762232","9686.140563607692","0.04214287060289166"
"377","0","1","1.7","neighbors","Optimize","25","50","15","116280.3424802068","74629.31298507217","11214.245898131714","0.048016925531465804"
"373","0","1","1.7","neighbors","Optimize","25","50","17","115868.72715780746","87371.62850432728","11182.06642461569","0.046979406761808666"
"379","0","1","1.7","neighbors","Optimize","25","50","1","13501.075825836902","7254.791994691782","13809.701724981896","0.06949216480057573"
"369","0","1","1.7","neighbors","Optimize","25","50","31","199604.18444447295","163801.40820157758","10930.41531272833","0.04268619490432892"
"371","0","1","1.7","neighbors","Optimize","25","50","18","157400.6137786324","146000.7759864798","12901.327625239568","0.0483828822525072"
"376","0","1","1.7","neighbors","Optimize","25","50","11","107975.50621656455","71864.334725963","12572.081444889374","0.06113063047408625"
"372","0","1","1.7","neighbors","Optimize","25","50","18","159120.0590546117","116770.50663802912","12338.326091206725","0.04456638345036275"
"370","0","1","1.7","neighbors","Optimize","25","50","30","223073.8656636586","188154.30260686064","11710.259131739465","0.04695621717846647"
"374","0","1","1.7","neighbors","Optimize","25","50","18","114242.71084987558","88541.18230378283","11448.48063725208","0.04723911706137171"
"367","0","1","1.7","neighbors","Optimize","25","50","37","171775.4647326931","193170.1933750578","10405.383685453542","0.05002749213242035"
"368","0","1","1.7","neighbors","Optimize","25","50","37","198358.60561764066","176011.71062699077","8334.451309967559","0.04266644708477378"
"373","0","1","1.7","neighbors","Optimize","25","50","18","110013.69809395172","90669.18189617526","10872.515438740651","0.04528038715707559"
"378","0","1","1.7","neighbors","Optimize","25","50","8","73133.12528911248","50618.52711673042","12070.07729631202","0.07542012735215953"
"377","0","1","1.7","neighbors","Optimize","25","50","16","122381.54415097859","80468.72560219013","11214.245898131714","0.04801692553146581"
"375","0","1","1.7","neighbors","Optimize","25","50","17","129646.69213708043","105961.80251879124","10297.565364460002","0.04674664643589757"
"365","0","1","1.7","neighbors","Optimize","25","50","50","208006.7286391893","208244.55840480112","10147.472767657498","0.04010170544254477"
"366","0","1","1.7","neighbors","Optimize","25","50","41","276415.46871317516","275504.5158507782","11731.159566057344","0.04518408968118032"
"372","0","1","1.7","neighbors","Optimize","25","50","19","159890.35737638242","131068.97661328803","12018.653934901246","0.043526620304160345"
"374","0","1","1.7","neighbors","Optimize","25","50","19","125634.73003519248","90795.20811578576","11392.01918531693","0.04684437944357252"
"367","0","1","1.7","neighbors","Optimize","25","50","38","180393.71487142995","198700.55839453015","10525.107406369447","0.05009170986149944"
"368","0","1","1.7","neighbors","Optimize","25","50","38","186517.95272351027","172553.45938771943","7561.150540287428","0.037155514189282556"
"373","0","1","1.7","neighbors","Optimize","25","50","19","120886.21353269235","92148.10781460315","10872.515438740655","0.04528038715707559"
"370","0","1","1.7","neighbors","Optimize","25","50","31","231683.80194908925","193807.63690584636","11710.259131739467","0.04695621717846648"
"369","0","1","1.7","neighbors","Optimize","25","50","32","210534.59975720127","165465.16634305092","10930.415312728332","0.04268619490432892"
"377","0","1","1.7","neighbors","Optimize","25","50","17","128537.64004117418","87324.58531277979","11214.245898131714","0.04801692553146581"
"376","0","1","1.7","neighbors","Optimize","25","50","12","113493.96637090204","83845.22897712453","12511.529438101794","0.06039160749400198"
"379","0","1","1.7","neighbors","Optimize","25","50","2","23103.474146007215","16983.929588746927","13968.511963168057","0.06784737325779382"
"378","0","1","1.7","neighbors","Optimize","25","50","9","84079.59314703247","54434.35555087157","10946.467857919972","0.06527251027512537"
"371","0","1","1.7","neighbors","Optimize","25","50","19","143990.3790934722","116856.92755024237","12901.32762523957","0.0483828822525072"
"375","0","1","1.7","neighbors","Optimize","25","50","18","139944.2575015404","108581.42207737171","10297.565364460002","0.04674664643589757"
"374","0","1","1.7","neighbors","Optimize","25","50","20","135561.9283586281","95259.60883090954","11392.019185316934","0.04684437944357251"
"368","0","1","1.7","neighbors","Optimize","25","50","39","180955.0116336351","175698.52677304327","7561.150540287428","0.037155514189282556"
"370","0","1","1.7","neighbors","Optimize","25","50","32","215854.42732982262","201521.41788479235","10777.222172618438","0.04395607856575478"
"372","0","1","1.7","neighbors","Optimize","25","50","20","146563.90142022143","130674.79016565137","11438.143703447755","0.04189495571934262"
"366","0","1","1.7","neighbors","Optimize","25","50","42","287829.8117442644","279691.8982396244","11414.343031089102","0.04298272032700954"
"367","0","1","1.7","neighbors","Optimize","25","50","39","190918.82227779937","202833.6225485538","10525.107406369447","0.05009170986149946"
"373","0","1","1.7","neighbors","Optimize","25","50","20","130479.64392552263","95643.80519132907","10872.515438740651","0.04528038715707559"
"377","0","1","1.7","neighbors","Optimize","25","50","18","127627.3350754667","88919.58251726603","10352.741483902419","0.044855942287320226"
"380","0","1","1.7","neighbors","Optimize","25","50","0","0","0","4006.7411757484197","0.10385976478992469"
"378","0","1","1.7","neighbors","Optimize","25","50","10","86121.06689248356","66438.97500340821","11061.118151593075","0.06535000875509081"
"379","0","1","1.7","neighbors","Optimize","25","50","3","35889.401267066074","24371.74945556992","14527.418134123693","0.06697942758480416"
"376","0","1","1.7","neighbors","Optimize","25","50","13","119861.26474575937","92310.94928745383","12511.529438101794","0.06039160749400198"
"369","0","1","1.7","neighbors","Optimize","25","50","33","215339.30635768705","172669.79698032897","10930.41531272833","0.04268619490432893"
"374","0","1","1.7","neighbors","Optimize","25","50","21","142837.70250066466","100442.96809592146","10529.526546339646","0.043690821758478326"
"371","0","1","1.7","neighbors","Optimize","25","50","20","156427.68867468447","119915.31408526424","12437.309581212325","0.04579594209057367"
"368","0","1","1.7","neighbors","Optimize","25","50","40","188516.16217392252","177020.704576879","7561.150540287428","0.037155514189282556"
"372","0","1","1.7","neighbors","Optimize","25","50","21","158817.70334276152","131103.89792622445","12253.801922540062","0.044151319281942915"
"373","0","1","1.7","neighbors","Optimize","25","50","21","141352.15936426324","97790.9378170939","10872.515438740651","0.045280387157075594"
"370","0","1","1.7","neighbors","Optimize","25","50","33","192104.99217449644","206517.63437916487","11257.458954005046","0.05034024763937591"
"375","0","1","1.7","neighbors","Optimize","25","50","19","150241.8228660004","111349.82379410282","10297.565364460002","0.04674664643589757"
"367","0","1","1.7","neighbors","Optimize","25","50","40","200322.0726058399","207177.7757534027","9403.250328040509","0.04596260188391174"
"377","0","1","1.7","neighbors","Optimize","25","50","19","132718.9755673709","93749.40314541868","10393.680553102915","0.04441965286550532"
"366","0","1","1.7","neighbors","Optimize","25","50","43","280163.8822455281","293250.60482787975","11104.419096439542","0.042871572284157854"
"380","0","1","1.7","neighbors","Optimize","25","50","1","10057.593074927692","5136.9907579695","10057.593074927694","0.07913256548152763"
"379","0","1","1.7","neighbors","Optimize","25","50","4","47544.87778303354","33361.658791270354","14542.126969128745","0.0662255767960533"
"378","0","1","1.7","neighbors","Optimize","25","50","11","91588.79316312628","72314.98081345981","11061.118151593078","0.06535000875509081"
"369","0","1","1.7","neighbors","Optimize","25","50","34","222639.30786039503","178674.85713448856","10930.415312728332","0.04268619490432892"
"374","0","1","1.7","neighbors","Optimize","25","50","22","131014.45592214704","112595.71692122909","10529.526546339644","0.043690821758478326"
"376","0","1","1.7","neighbors","Optimize","25","50","14","130744.27898000625","94086.50821253119","11436.919233821565","0.06360421314060712"
"372","0","1","1.7","neighbors","Optimize","25","50","22","156875.91089380198","134076.51377621535","12253.801922540062","0.04415131928194291"
"373","0","1","1.7","neighbors","Optimize","25","50","22","145636.2552246553","107408.26093392039","10872.515438740655","0.045280387157075594"
"371","0","1","1.7","neighbors","Optimize","25","50","21","161325.7683159851","127978.93484893549","12437.309581212323","0.04579594209057369"
"370","0","1","1.7","neighbors","Optimize","25","50","34","172027.75408217395","207347.00670197702","11282.011165584123","0.04962594623007738"
"375","0","1","1.7","neighbors","Optimize","25","50","20","140486.40907426988","113758.64307394296","10297.565364460002","0.046746646435897564"
"367","0","1","1.7","neighbors","Optimize","25","50","41","206287.86944417062","214425.2726265743","9011.232278876088","0.04184754428841769"
"377","0","1","1.7","neighbors","Optimize","25","50","20","138702.6137348898","98565.1975522982","10305.447095020514","0.04589708005180565"
"368","0","1","1.7","neighbors","Optimize","25","50","41","194414.3009912599","180136.45046198438","7561.150540287427","0.03715551418928255"
"379","0","1","1.7","neighbors","Optimize","25","50","5","55592.65272748375","39146.87552961888","14290.03472284314","0.062383748428183436"
"378","0","1","1.7","neighbors","Optimize","25","50","12","100486.9463898308","78401.16367078247","10508.074256371909","0.060801046296054644"
"374","0","1","1.7","neighbors","Optimize","25","50","23","141506.38870696866","113454.43788086851","10491.932784821622","0.04331834483959863"
"376","0","1","1.7","neighbors","Optimize","25","50","15","143360.3968237708","94916.18018778524","12616.117843764543","0.0658782784429008"
"366","0","1","1.7","neighbors","Optimize","25","50","44","292321.53290643136","297670.2225822211","12157.65066090325","0.04462458755028882"
"370","0","1","1.7","neighbors","Optimize","25","50","35","183188.3468897361","208258.94458592756","11160.592807562123","0.047559603962975795"
"380","0","1","1.7","neighbors","Optimize","25","50","2","20037.831036904437","10871.06467590022","11426.09683159934","0.07963114591836269"
"373","0","1","1.7","neighbors","Optimize","25","50","23","156508.77066339596","109869.17798921511","10872.515438740651","0.04528038715707559"
"367","0","1","1.7","neighbors","Optimize","25","50","42","215424.57752587288","219073.07418413102","9136.708081702243","0.04336278896373354"
"369","0","1","1.7","neighbors","Optimize","25","50","35","233569.72317312335","180905.21300392316","10930.415312728332","0.04268619490432893"
"377","0","1","1.7","neighbors","Optimize","25","50","21","148971.6084265378","98759.10508238287","10268.994691647973","0.04551301537864563"
"375","0","1","1.7","neighbors","Optimize","25","50","21","149223.67327873493","117367.89520170796","10297.565364460002","0.046746646435897585"
"372","0","1","1.7","neighbors","Optimize","25","50","23","163139.03407245173","139103.7709309172","12253.801922540062","0.04415131928194291"
"368","0","1","1.7","neighbors","Optimize","25","50","42","199432.41439789053","184045.22573304715","7561.150540287428","0.037155514189282556"
"374","0","1","1.7","neighbors","Optimize","25","50","24","143352.97381617335","117808.83668703525","10367.032526935052","0.042674484815142986"
"379","0","1","1.7","neighbors","Optimize","25","50","6","69957.50434376158","43666.64576060899","14364.85161627782","0.05954834370972938"
"371","0","1","1.7","neighbors","Optimize","25","50","22","154346.42950457853","124769.20034881265","12437.309581212325","0.04579594209057368"
"378","0","1","1.7","neighbors","Optimize","25","50","13","106309.34385716345","86556.17271739164","9782.779940078228","0.05605775238797567"
"370","0","1","1.7","neighbors","Optimize","25","50","36","186598.13258152627","213094.0113879395","11160.592807562123","0.0475596039629758"
"373","0","1","1.7","neighbors","Optimize","25","50","24","155183.87156573337","121139.77776130113","10872.515438740651","0.04528038715707559"
"367","0","1","1.7","neighbors","Optimize","25","50","43","178538.8506386492","168211.22251458772","8547.75584963419","0.03887388561945121"
"380","0","1","1.7","neighbors","Optimize","25","50","3","29766.66065053199","16539.59033392927","11310.387219788907","0.06955253631806115"
"377","0","1","1.7","neighbors","Optimize","25","50","22","159240.6031181858","99204.96601313853","10268.994691647975","0.04551301537864563"
"374","0","1","1.7","neighbors","Optimize","25","50","25","153720.0063431085","119151.27619376105","10367.032526935054","0.042674484815142986"
"372","0","1","1.7","neighbors","Optimize","25","50","24","163563.85356164843","141244.02570751763","12739.33190379075","0.047850795973288535"
"369","0","1","1.7","neighbors","Optimize","25","50","36","222855.545582502","187307.93153108258","10930.415312728332","0.04268619490432892"
"376","0","1","1.7","neighbors","Optimize","25","50","16","155384.0050675401","95667.362127537","12023.608243769311","0.05804046293812447"
"368","0","1","1.7","neighbors","Optimize","25","50","43","206993.56493817794","185515.3683822998","7561.150540287428","0.03715551418928255"
"366","0","1","1.7","neighbors","Optimize","25","50","45","304547.30288269394","302147.5827473996","12225.76997626248","0.045454028759725686"
"379","0","1","1.7","neighbors","Optimize","25","50","7","84322.35596003938","48707.46320106184","14364.85161627782","0.05954834370972938"
"378","0","1","1.7","neighbors","Optimize","25","50","14","111613.8471743395","94288.53116861946","10088.744620499318","0.05866969128608383"
"370","0","1","1.7","neighbors","Optimize","25","50","37","177193.18492768967","206530.54670175049","11160.592807562123","0.047559603962975816"
"375","0","1","1.7","neighbors","Optimize","25","50","22","137392.3513505859","93633.99405082561","10297.56536446","0.046746646435897585"
"371","0","1","1.7","neighbors","Optimize","25","50","23","163864.60355602214","130864.67332327945","12437.30958121232","0.04579594209057368"
"374","0","1","1.7","neighbors","Optimize","25","50","26","152163.49639688816","128390.53346908705","10367.032526935054","0.042674484815142986"
"367","0","1","1.7","neighbors","Optimize","25","50","44","145679.7376552617","114382.60837485445","8547.75584963419","0.03887388561945121"
"373","0","1","1.7","neighbors","Optimize","25","50","25","166056.38700447395","123215.04539442994","10872.515438740655","0.045280387157075594"
"377","0","1","1.7","neighbors","Optimize","25","50","23","169085.1191838546","99813.28688850036","9844.516065668831","0.04374842739964833"
"380","0","1","1.7","neighbors","Optimize","25","50","4","40012.53394341914","21898.53898006799","11692.009977417805","0.07000553729125517"
"372","0","1","1.7","neighbors","Optimize","25","50","25","169173.53028972662","146563.3467541498","12739.331903790748","0.04785079597328853"
"379","0","1","1.7","neighbors","Optimize","25","50","8","84631.53114918307","54963.62051967174","13932.3865048322","0.0571372857267107"
"378","0","1","1.7","neighbors","Optimize","25","50","15","122059.71329529451","98099.05024351102","10445.866120955026","0.06031430670787767"
"370","0","1","1.7","neighbors","Optimize","25","50","38","185764.05790488064","210300.8903083368","11671.195823499844","0.050661372095155956"
"368","0","1","1.7","neighbors","Optimize","25","50","44","196604.45573844045","185197.9514672162","7561.150540287429","0.03715551418928255"
"374","0","1","1.7","neighbors","Optimize","25","50","27","158467.01877018742","133523.0990213036","10130.71445639863","0.04083000704525351"
"369","0","1","1.7","neighbors","Optimize","25","50","37","231338.2841009898","192264.2656042979","10930.415312728332","0.04268619490432892"
"376","0","1","1.7","neighbors","Optimize","25","50","17","165134.94717958427","100128.29840164541","11947.626484703109","0.05762437745740009"
"367","0","1","1.7","neighbors","Optimize","25","50","45","154028.41733855385","113663.27431235657","8698.242728697951","0.040462440951323855"
"366","0","1","1.7","neighbors","Optimize","25","50","46","316055.991911131","307129.91020264354","11508.689028437098","0.04203608894431743"
"377","0","1","1.7","neighbors","Optimize","25","50","24","176547.85406036678","104227.22064733967","9585.375198453808","0.04113679338736795"
"380","0","1","1.7","neighbors","Optimize","25","50","5","44034.77467633674","27690.12069796187","11413.373319058914","0.06545234877557993"
"373","0","1","1.7","neighbors","Optimize","25","50","26","167296.78967986815","129638.08200304532","10872.515438740651","0.04528038715707559"
"375","0","1","1.7","neighbors","Optimize","25","50","23","135670.1723551237","101422.41082905795","10297.56536446","0.04674664643589757"
"372","0","1","1.7","neighbors","Optimize","25","50","26","169312.02077476017","149175.95030595353","12253.801922540062","0.044151319281942915"
"378","0","1","1.7","neighbors","Optimize","25","50","16","132557.28698738967","102122.46035054907","10497.57369209519","0.05960774132938928"
"379","0","1","1.7","neighbors","Optimize","25","50","9","96879.47121291514","60719.17891745099","13932.386504832195","0.05713728572671069"
"370","0","1","1.7","neighbors","Optimize","25","50","39","185569.00569557986","214646.9514698274","11188.72635349426","0.04667866394747585"
"368","0","1","1.7","neighbors","Optimize","25","50","45","200262.09837666195","190435.78011564366","7632.938991458083","0.03708390358815436"
"374","0","1","1.7","neighbors","Optimize","25","50","28","154847.20279920186","145856.1274359017","10410.269973376817","0.042635483984124097"
"371","0","1","1.7","neighbors","Optimize","25","50","24","164312.41597555357","136261.1129298831","12530.7652986854","0.047908106452525905"
"367","0","1","1.7","neighbors","Optimize","25","50","46","137846.58511334177","122114.12743686816","8247.838385631163","0.03807995080674959"
"377","0","1","1.7","neighbors","Optimize","25","50","25","177849.83601692773","111700.23768809445","9585.375198453807","0.041136793387367934"
"373","0","1","1.7","neighbors","Optimize","25","50","27","178169.30511860878","131598.61855750243","10872.515438740655","0.045280387157075594"
"372","0","1","1.7","neighbors","Optimize","25","50","27","180694.21043720446","150944.9716950198","11659.61333656579","0.040966215139216555"
"378","0","1","1.7","neighbors","Optimize","25","50","17","129803.16888481045","116153.40970936202","10300.16031614078","0.05784180309865823"
"380","0","1","1.7","neighbors","Optimize","25","50","6","55240.395492309115","29262.537618649036","11205.620815972363","0.06320967170028279"
"369","0","1","1.7","neighbors","Optimize","25","50","38","237520.8592433625","199739.48035223232","10930.41531272833","0.04268619490432892"
"379","0","1","1.7","neighbors","Optimize","25","50","10","105452.03957553381","68270.15833903142","13800.573100700394","0.05586957196972712"
"370","0","1","1.7","neighbors","Optimize","25","50","40","170492.261053564","209066.63186219","11265.736457213377","0.04547100282823866"
"367","0","1","1.7","neighbors","Optimize","25","50","47","146517.1544864902","121346.51288615736","9369.695463960103","0.042209058784337276"
"374","0","1","1.7","neighbors","Optimize","25","50","29","161712.86780071617","151186.21766649347","10410.269973376815","0.04263548398412409"
"375","0","1","1.7","neighbors","Optimize","25","50","24","143412.77898487402","104200.87217618604","10662.961729620783","0.04931628498213956"
"376","0","1","1.7","neighbors","Optimize","25","50","18","164483.15898429506","111247.94859977922","11947.626484703107","0.05762437745740009"
"368","0","1","1.7","neighbors","Optimize","25","50","46","200355.45110768557","196011.87252683003","7968.211584871265","0.04219043179955582"
"377","0","1","1.7","neighbors","Optimize","25","50","26","186843.540269532","113631.21567186347","9585.375198453807","0.041136793387367934"
"373","0","1","1.7","neighbors","Optimize","25","50","28","189041.82055734948","133826.96080277048","10872.515438740651","0.04528038715707559"
"372","0","1","1.7","neighbors","Optimize","25","50","28","188076.03066834275","156628.04987516947","11659.613336565788","0.040966215139216555"
"371","0","1","1.7","neighbors","Optimize","25","50","25","176519.8579155857","140383.30137868252","12207.44194003212","0.0452584977522471"
"378","0","1","1.7","neighbors","Optimize","25","50","18","139844.85811875827","120258.62842852122","10041.689233947858","0.056527506737797974"
"374","0","1","1.7","neighbors","Optimize","25","50","30","167076.65426878133","157148.78247280538","10410.269973376813","0.042635483984124097"
"366","0","1","1.7","neighbors","Optimize","25","50","47","327241.45306175074","312093.69065895845","11185.461150619734","0.041369780737204556"
"367","0","1","1.7","neighbors","Optimize","25","50","48","155711.08910811934","120096.03931909699","9193.93462162912","0.04161119221516235"
"368","0","1","1.7","neighbors","Optimize","25","50","47","203886.61863769015","201364.34272974945","8360.473152889992","0.044051829707130966"
"379","0","1","1.7","neighbors","Optimize","25","50","11","110046.8565655313","78648.7777245722","14233.038212146012","0.05828062995274583"
"376","0","1","1.7","neighbors","Optimize","25","50","19","176430.78546899822","111106.78079736342","11947.626484703109","0.057624377457400094"
"380","0","1","1.7","neighbors","Optimize","25","50","7","62636.75227438448","33567.34915901543","11205.620815972363","0.06320967170028281"
"375","0","1","1.7","neighbors","Optimize","25","50","25","137397.4536238419","104951.95534954053","10662.961729620782","0.04931628498213956"
"377","0","1","1.7","neighbors","Optimize","25","50","27","190985.09344632228","120151.69689863887","8947.288498112663","0.03987445587624209"
"369","0","1","1.7","neighbors","Optimize","25","50","39","242051.71426850703","207608.9195020587","10930.415312728332","0.04268619490432892"
"370","0","1","1.7","neighbors","Optimize","25","50","41","181680.92705347747","211468.63757536048","11748.205927218958","0.049453710975918753"
"373","0","1","1.7","neighbors","Optimize","25","50","29","199914.33599609006","136309.97542299694","10872.515438740656","0.045280387157075594"
"374","0","1","1.7","neighbors","Optimize","25","50","31","164594.5152405164","163370.78518298993","10410.269973376813","0.04263548398412409"
"372","0","1","1.7","neighbors","Optimize","25","50","29","199735.64400490856","157943.10172755897","11659.613336565788","0.040966215139216555"
"378","0","1","1.7","neighbors","Optimize","25","50","19","145590.1364210112","128884.85672806227","10119.057692679356","0.05655920592008565"
"368","0","1","1.7","neighbors","Optimize","25","50","48","174977.55753588036","140618.9629941708","8360.473152889992","0.044051829707130966"
"367","0","1","1.7","neighbors","Optimize","25","50","49","164205.89763893676","120310.00631966247","9193.934621629121","0.04161119221516235"
"377","0","1","1.7","neighbors","Optimize","25","50","28","200257.0333085166","119676.99676548131","9271.939862194266","0.042455254952906835"
"380","0","1","1.7","neighbors","Optimize","25","50","8","69127.98689419997","37600.400195575654","11205.620815972363","0.06320967170028279"
"373","0","1","1.7","neighbors","Optimize","25","50","30","173557.1543323459","150312.5225436324","10872.515438740655","0.045280387157075594"
"379","0","1","1.7","neighbors","Optimize","25","50","12","105436.24780784201","90057.2186223414","14674.164303346039","0.062392281529519096"
"372","0","1","1.7","neighbors","Optimize","25","50","30","210514.65288173206","159761.38174945372","10779.008876823553","0.03675438362191399"
"370","0","1","1.7","neighbors","Optimize","25","50","42","185429.42376022303","218473.659629846","11748.205927218958","0.04945371097591874"
"378","0","1","1.7","neighbors","Optimize","25","50","20","155196.9473917274","133395.33730925168","9606.81097071615","0.05385364829179375"
"369","0","1","1.7","neighbors","Optimize","25","50","40","249351.71577121492","213968.86455831781","10930.415312728332","0.04268619490432893"
"376","0","1","1.7","neighbors","Optimize","25","50","20","184811.48258873622","116812.70436020511","11947.626484703109","0.057624377457400094"
"366","0","1","1.7","neighbors","Optimize","25","50","48","338225.4454152385","317284.75420089735","10983.992353487754","0.04027013953115614"
"371","0","1","1.7","neighbors","Optimize","25","50","26","188588.19615463514","145054.23090685654","12068.338239049399","0.04325097113242819"
"375","0","1","1.7","neighbors","Optimize","25","50","26","144310.69710817034","108924.64061479937","10662.961729620783","0.04931628498213955"
"374","0","1","1.7","neighbors","Optimize","25","50","32","174389.35659557098","166825.64351741434","10392.889662890748","0.04253205177607942"
"368","0","1","1.7","neighbors","Optimize","25","50","49","178354.89755889325","143970.2935455186","8360.47315288999","0.04405182970713097"
"377","0","1","1.7","neighbors","Optimize","25","50","29","209955.00411533428","120263.18252108445","9697.970806817731","0.04154405608116827"
"380","0","1","1.7","neighbors","Optimize","25","50","9","75144.55695789625","45157.83935975688","11205.620815972363","0.06320967170028279"
"367","0","1","1.7","neighbors","Optimize","25","50","50","173399.83226056592","120108.52798922133","9193.93462162912","0.04161119221516235"
"370","0","1","1.7","neighbors","Optimize","25","50","43","187914.2526664184","224839.60639914812","11845.072073661886","0.052234354652318835"
"378","0","1","1.7","neighbors","Optimize","25","50","21","152920.56124688007","139070.34297677167","9505.886319869545","0.05338225243799585"
"372","0","1","1.7","neighbors","Optimize","25","50","31","217279.44156387515","166032.22592049922","11042.58178757062","0.0351250314853427"
"374","0","1","1.7","neighbors","Optimize","25","50","33","182996.71172033073","171575.8141832951","10392.889662890748","0.04253205177607942"
"373","0","1","1.7","neighbors","Optimize","25","50","31","184429.6697710865","152082.42208028783","10872.515438740651","0.0452803871570756"
"379","0","1","1.7","neighbors","Optimize","25","50","13","103071.41897562899","100027.15472202643","14506.280585265364","0.05924508212049928"
"366","0","1","1.7","neighbors","Optimize","25","50","49","341174.89551005355","328869.4590412391","10983.992353487754","0.04027013953115614"
"377","0","1","1.7","neighbors","Optimize","25","50","30","199507.7964169386","140315.6464002076","9697.970806817735","0.041544056081168276"
"380","0","1","1.7","neighbors","Optimize","25","50","10","86119.45627743799","47858.43781478774","10974.89931954174","0.05936880444352277"
"378","0","1","1.7","neighbors","Optimize","25","50","22","161534.90733231368","144409.64235027254","9426.228187093137","0.052482417712942354"
"369","0","1","1.7","neighbors","Optimize","25","50","41","230726.42474193062","200602.10693064737","10930.415312728335","0.04268619490432892"
"370","0","1","1.7","neighbors","Optimize","25","50","44","178198.21690536567","231123.7090376055","11748.205927218956","0.04945371097591874"
"368","0","1","1.7","neighbors","Optimize","25","50","50","174977.78653725146","148791.87215895197","8025.200559476811","0.038945301495729494"
"376","0","1","1.7","neighbors","Optimize","25","50","21","196320.01291972044","117636.6768917947","11508.530330984211","0.055429950794657214"
"372","0","1","1.7","neighbors","Optimize","25","50","32","224508.88386861185","171567.6848373149","10948.451438743994","0.03435626722937599"
"374","0","1","1.7","neighbors","Optimize","25","50","34","163153.43233364035","151104.34320133107","10392.889662890748","0.04253205177607942"
"379","0","1","1.7","neighbors","Optimize","25","50","14","101069.34201357448","85783.47147478115","14506.280585265362","0.05924508212049928"
"371","0","1","1.7","neighbors","Optimize","25","50","27","181510.51920715126","157428.21860431432","11974.882521576325","0.04113880677047596"
"373","0","1","1.7","neighbors","Optimize","25","50","32","183406.6145032799","162651.30131329654","10872.515438740651","0.04528038715707559"
"375","0","1","1.7","neighbors","Optimize","25","50","27","154973.65883779115","108983.79688736216","10662.961729620783","0.04931628498213957"
"377","0","1","1.7","neighbors","Optimize","25","50","31","209402.33742924978","141188.5194023311","9894.541012311242","0.04311770429176823"
"372","0","1","1.7","neighbors","Optimize","25","50","33","235457.33530735585","173290.43601804256","10948.451438743992","0.03435626722937599"
"378","0","1","1.7","neighbors","Optimize","25","50","23","168035.64140399682","151603.88696664467","9010.275261167659","0.04973363879176422"
"370","0","1","1.7","neighbors","Optimize","25","50","45","166816.73908428385","220384.58979660898","11748.20592721896","0.049453710975918753"
"380","0","1","1.7","neighbors","Optimize","25","50","11","93788.87582868278","53100.163191659565","9763.157597741292","0.05162603810946291"
"374","0","1","1.7","neighbors","Optimize","25","50","35","172424.88121757295","154424.46755238244","10392.889662890748","0.04253205177607942"
"381","0","1","1.7","neighbors","Optimize","25","50","0","0","0","5989.570903009869","0.0858922510850367"
"379","0","1","1.7","neighbors","Optimize","25","50","15","94294.18707491372","85716.08457473408","14506.280585265362","0.05924508212049926"
"377","0","1","1.7","neighbors","Optimize","25","50","32","203203.55433567884","143739.69833262276","9758.42943343044","0.04126030535385838"
"373","0","1","1.7","neighbors","Optimize","25","50","33","194279.12994202058","164935.85268696994","10872.515438740655","0.04528038715707559"
"375","0","1","1.7","neighbors","Optimize","25","50","28","154676.62873219006","116252.58700615117","10662.961729620783","0.04931628498213958"
"366","0","1","1.7","neighbors","Optimize","25","50","50","330246.60974332364","348104.71720296796","10983.992353487754","0.04027013953115614"
"371","0","1","1.7","neighbors","Optimize","25","50","28","193665.61874400813","162755.6651032955","12155.099536856833","0.04214181365053135"
"369","0","1","1.7","neighbors","Optimize","25","50","42","237716.24489904032","206526.34605169567","10930.41531272833","0.04268619490432893"
"370","0","1","1.7","neighbors","Optimize","25","50","46","178082.47554149723","221880.9942312223","11265.736457213376","0.045471002828238655"
"376","0","1","1.7","neighbors","Optimize","25","50","22","202454.61154389687","125265.42508659918","11508.530330984211","0.0554299507946572"
