"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"PD_simple.nlogo"
"experiment"
"10/07/2024 00:31:12:079 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-15","15"
"[run number]","payoff-benefit","init-coop-freq","payoff-cost","[step]","(count turtles with [strategy = 1]) / (count turtles)"
"6","1","0.5","0.01","30","0.72840790842872"
"8","1","0.5","0.01","32","0.7554630593132154"
"14","1","0.5","0.01","32","0.7388137356919875"
"3","1","0.5","0.01","36","0.7575442247658689"
"15","1","0.5","0.01","33","0.7138397502601457"
"11","1","0.5","0.01","30","0.7325702393340271"
"4","1","0.5","0.01","40","0.7658688865764828"
"5","1","0.5","0.01","41","0.7481789802289281"
"9","1","0.5","0.01","37","0.7554630593132154"
"10","1","0.5","0.01","40","0.7762747138397502"
"1","1","0.5","0.01","36","0.7658688865764828"
"13","1","0.5","0.01","37","0.7346514047866806"
"2","1","0.5","0.01","36","0.7336108220603538"
"5","1","0.5","0.01","42","0.7481789802289281"
"4","1","0.5","0.01","41","0.7658688865764828"
"10","1","0.5","0.01","41","0.7762747138397502"
"5","1","0.5","0.01","43","0.7481789802289281"
"12","1","0.5","0.01","38","0.7377731529656608"
"3","1","0.5","0.01","37","0.7575442247658689"
"8","1","0.5","0.01","33","0.7513007284079084"
"14","1","0.5","0.01","33","0.7388137356919875"
"15","1","0.5","0.01","34","0.7138397502601457"
"4","1","0.5","0.01","42","0.7658688865764828"
"9","1","0.5","0.01","38","0.7554630593132154"
"13","1","0.5","0.01","38","0.7346514047866806"
"5","1","0.5","0.01","44","0.7481789802289281"
"7","1","0.5","0.01","29","0.7336108220603538"
"11","1","0.5","0.01","31","0.7325702393340271"
"10","1","0.5","0.01","42","0.7762747138397502"
"6","1","0.5","0.01","31","0.72840790842872"
"2","1","0.5","0.01","37","0.7325702393340271"
"1","1","0.5","0.01","37","0.7658688865764828"
"5","1","0.5","0.01","45","0.7481789802289281"
"4","1","0.5","0.01","43","0.7658688865764828"
"10","1","0.5","0.01","43","0.7762747138397502"
"9","1","0.5","0.01","39","0.7554630593132154"
"12","1","0.5","0.01","39","0.7377731529656608"
"3","1","0.5","0.01","38","0.7575442247658689"
"5","1","0.5","0.01","46","0.7481789802289281"
"14","1","0.5","0.01","34","0.7388137356919875"
"4","1","0.5","0.01","44","0.7658688865764828"
"5","1","0.5","0.01","47","0.7481789802289281"
"10","1","0.5","0.01","44","0.7762747138397502"
"1","1","0.5","0.01","38","0.7658688865764828"
"3","1","0.5","0.01","39","0.7575442247658689"
"8","1","0.5","0.01","34","0.7533818938605619"
"9","1","0.5","0.01","40","0.7554630593132154"
"2","1","0.5","0.01","38","0.7346514047866806"
"13","1","0.5","0.01","39","0.7346514047866806"
"7","1","0.5","0.01","30","0.7336108220603538"
"15","1","0.5","0.01","35","0.7138397502601457"
"12","1","0.5","0.01","40","0.7377731529656608"
"4","1","0.5","0.01","45","0.7658688865764828"
"11","1","0.5","0.01","32","0.7325702393340271"
"10","1","0.5","0.01","45","0.7762747138397502"
"1","1","0.5","0.01","39","0.7658688865764828"
"6","1","0.5","0.01","32","0.72840790842872"
"5","1","0.5","0.01","48","0.7481789802289281"
"3","1","0.5","0.01","40","0.7575442247658689"
"9","1","0.5","0.01","41","0.7554630593132154"
"14","1","0.5","0.01","35","0.7388137356919875"
"13","1","0.5","0.01","40","0.7346514047866806"
"2","1","0.5","0.01","39","0.7304890738813735"
"4","1","0.5","0.01","46","0.7658688865764828"
"12","1","0.5","0.01","41","0.7377731529656608"
"8","1","0.5","0.01","35","0.7554630593132154"
"1","1","0.5","0.01","40","0.7658688865764828"
"10","1","0.5","0.01","46","0.7762747138397502"
"5","1","0.5","0.01","49","0.7481789802289281"
"11","1","0.5","0.01","33","0.7325702393340271"
"15","1","0.5","0.01","36","0.7138397502601457"
"7","1","0.5","0.01","31","0.7336108220603538"
"13","1","0.5","0.01","41","0.7346514047866806"
"9","1","0.5","0.01","42","0.7554630593132154"
"2","1","0.5","0.01","40","0.7325702393340271"
"12","1","0.5","0.01","42","0.7377731529656608"
"3","1","0.5","0.01","41","0.7575442247658689"
"6","1","0.5","0.01","33","0.72840790842872"
"1","1","0.5","0.01","41","0.7658688865764828"
"10","1","0.5","0.01","47","0.7762747138397502"
"4","1","0.5","0.01","47","0.7658688865764828"
"14","1","0.5","0.01","36","0.7388137356919875"
"5","1","0.5","0.01","50","0.7481789802289281"
"8","1","0.5","0.01","36","0.7513007284079084"
"13","1","0.5","0.01","42","0.7346514047866806"
"9","1","0.5","0.01","43","0.7554630593132154"
"2","1","0.5","0.01","41","0.7346514047866806"
"1","1","0.5","0.01","42","0.7658688865764828"
"12","1","0.5","0.01","43","0.7377731529656608"
"3","1","0.5","0.01","42","0.7575442247658689"
"14","1","0.5","0.01","37","0.7388137356919875"
"15","1","0.5","0.01","37","0.7138397502601457"
"4","1","0.5","0.01","48","0.7658688865764828"
"13","1","0.5","0.01","43","0.7346514047866806"
"7","1","0.5","0.01","32","0.7336108220603538"
"11","1","0.5","0.01","34","0.7325702393340271"
"1","1","0.5","0.01","43","0.7658688865764828"
"9","1","0.5","0.01","44","0.7554630593132154"
"10","1","0.5","0.01","48","0.7762747138397502"
"6","1","0.5","0.01","34","0.72840790842872"
"2","1","0.5","0.01","42","0.7304890738813735"
"8","1","0.5","0.01","37","0.7533818938605619"
"5","1","0.5","0.01","51","0.7481789802289281"
"14","1","0.5","0.01","38","0.7388137356919875"
"13","1","0.5","0.01","44","0.7346514047866806"
"4","1","0.5","0.01","49","0.7658688865764828"
"1","1","0.5","0.01","44","0.7658688865764828"
"12","1","0.5","0.01","44","0.7377731529656608"
"3","1","0.5","0.01","43","0.7575442247658689"
"15","1","0.5","0.01","38","0.7138397502601457"
"5","1","0.5","0.01","52","0.7481789802289281"
"9","1","0.5","0.01","45","0.7554630593132154"
"11","1","0.5","0.01","35","0.7325702393340271"
"8","1","0.5","0.01","38","0.7554630593132154"
"2","1","0.5","0.01","43","0.7336108220603538"
"14","1","0.5","0.01","39","0.7388137356919875"
"10","1","0.5","0.01","49","0.7762747138397502"
"13","1","0.5","0.01","45","0.7346514047866806"
"4","1","0.5","0.01","50","0.7658688865764828"
"3","1","0.5","0.01","44","0.7575442247658689"
"1","1","0.5","0.01","45","0.7658688865764828"
"15","1","0.5","0.01","39","0.7138397502601457"
"5","1","0.5","0.01","53","0.7481789802289281"
"7","1","0.5","0.01","33","0.7336108220603538"
"14","1","0.5","0.01","40","0.7388137356919875"
"8","1","0.5","0.01","39","0.7513007284079084"
"6","1","0.5","0.01","35","0.72840790842872"
"13","1","0.5","0.01","46","0.7346514047866806"
"12","1","0.5","0.01","45","0.7377731529656608"
"2","1","0.5","0.01","44","0.7325702393340271"
"3","1","0.5","0.01","45","0.7575442247658689"
"9","1","0.5","0.01","46","0.7554630593132154"
"10","1","0.5","0.01","50","0.7762747138397502"
"1","1","0.5","0.01","46","0.7658688865764828"
"4","1","0.5","0.01","51","0.7658688865764828"
"14","1","0.5","0.01","41","0.7388137356919875"
"5","1","0.5","0.01","54","0.7481789802289281"
"11","1","0.5","0.01","36","0.7325702393340271"
"13","1","0.5","0.01","47","0.7346514047866806"
"2","1","0.5","0.01","45","0.7346514047866806"
"8","1","0.5","0.01","40","0.7544224765868887"
"12","1","0.5","0.01","46","0.7377731529656608"
"3","1","0.5","0.01","46","0.7575442247658689"
"1","1","0.5","0.01","47","0.7658688865764828"
"15","1","0.5","0.01","40","0.7138397502601457"
"7","1","0.5","0.01","34","0.7336108220603538"
"6","1","0.5","0.01","36","0.72840790842872"
"9","1","0.5","0.01","47","0.7554630593132154"
"10","1","0.5","0.01","51","0.7762747138397502"
"14","1","0.5","0.01","42","0.7388137356919875"
"5","1","0.5","0.01","55","0.7481789802289281"
"13","1","0.5","0.01","48","0.7346514047866806"
"4","1","0.5","0.01","52","0.7658688865764828"
"11","1","0.5","0.01","37","0.7325702393340271"
"2","1","0.5","0.01","46","0.7304890738813735"
"1","1","0.5","0.01","48","0.7658688865764828"
"8","1","0.5","0.01","41","0.7533818938605619"
"3","1","0.5","0.01","47","0.7575442247658689"
"15","1","0.5","0.01","41","0.7138397502601457"
"12","1","0.5","0.01","47","0.7377731529656608"
"10","1","0.5","0.01","52","0.7762747138397502"
"14","1","0.5","0.01","43","0.7388137356919875"
"9","1","0.5","0.01","48","0.7554630593132154"
"5","1","0.5","0.01","56","0.7481789802289281"
"1","1","0.5","0.01","49","0.7658688865764828"
"4","1","0.5","0.01","53","0.7658688865764828"
"6","1","0.5","0.01","37","0.72840790842872"
"11","1","0.5","0.01","38","0.7325702393340271"
"7","1","0.5","0.01","35","0.7336108220603538"
"3","1","0.5","0.01","48","0.7575442247658689"
"13","1","0.5","0.01","49","0.7346514047866806"
"8","1","0.5","0.01","42","0.7554630593132154"
"5","1","0.5","0.01","57","0.7481789802289281"
"14","1","0.5","0.01","44","0.7388137356919875"
"12","1","0.5","0.01","48","0.7377731529656608"
"2","1","0.5","0.01","47","0.7325702393340271"
"1","1","0.5","0.01","50","0.7658688865764828"
"15","1","0.5","0.01","42","0.7138397502601457"
"10","1","0.5","0.01","53","0.7762747138397502"
"4","1","0.5","0.01","54","0.7658688865764828"
"11","1","0.5","0.01","39","0.7325702393340271"
"6","1","0.5","0.01","38","0.72840790842872"
"3","1","0.5","0.01","49","0.7575442247658689"
"5","1","0.5","0.01","58","0.7481789802289281"
"9","1","0.5","0.01","49","0.7554630593132154"
"14","1","0.5","0.01","45","0.7388137356919875"
"12","1","0.5","0.01","49","0.7377731529656608"
"8","1","0.5","0.01","43","0.7513007284079084"
"7","1","0.5","0.01","36","0.7336108220603538"
"1","1","0.5","0.01","51","0.7658688865764828"
"13","1","0.5","0.01","50","0.7346514047866806"
"4","1","0.5","0.01","55","0.7658688865764828"
"10","1","0.5","0.01","54","0.7762747138397502"
"5","1","0.5","0.01","59","0.7481789802289281"
"2","1","0.5","0.01","48","0.7346514047866806"
"14","1","0.5","0.01","46","0.7388137356919875"
"6","1","0.5","0.01","39","0.72840790842872"
"12","1","0.5","0.01","50","0.7377731529656608"
"8","1","0.5","0.01","44","0.7533818938605619"
"9","1","0.5","0.01","50","0.7554630593132154"
"15","1","0.5","0.01","43","0.7138397502601457"
"5","1","0.5","0.01","60","0.7481789802289281"
"11","1","0.5","0.01","40","0.7325702393340271"
"3","1","0.5","0.01","50","0.7575442247658689"
"4","1","0.5","0.01","56","0.7658688865764828"
"7","1","0.5","0.01","37","0.7336108220603538"
"13","1","0.5","0.01","51","0.7346514047866806"
"1","1","0.5","0.01","52","0.7658688865764828"
"10","1","0.5","0.01","55","0.7762747138397502"
"14","1","0.5","0.01","47","0.7388137356919875"
"8","1","0.5","0.01","45","0.7554630593132154"
"6","1","0.5","0.01","40","0.72840790842872"
"9","1","0.5","0.01","51","0.7554630593132154"
"5","1","0.5","0.01","61","0.7481789802289281"
"2","1","0.5","0.01","49","0.7304890738813735"
"3","1","0.5","0.01","51","0.7575442247658689"
"12","1","0.5","0.01","51","0.7377731529656608"
"11","1","0.5","0.01","41","0.7325702393340271"
"10","1","0.5","0.01","56","0.7762747138397502"
"7","1","0.5","0.01","38","0.7336108220603538"
"15","1","0.5","0.01","44","0.7138397502601457"
"1","1","0.5","0.01","53","0.7658688865764828"
"14","1","0.5","0.01","48","0.7388137356919875"
"5","1","0.5","0.01","62","0.7481789802289281"
"8","1","0.5","0.01","46","0.7513007284079084"
"9","1","0.5","0.01","52","0.7554630593132154"
"3","1","0.5","0.01","52","0.7575442247658689"
"10","1","0.5","0.01","57","0.7762747138397502"
"6","1","0.5","0.01","41","0.72840790842872"
"4","1","0.5","0.01","57","0.7658688865764828"
"12","1","0.5","0.01","52","0.7377731529656608"
"1","1","0.5","0.01","54","0.7658688865764828"
"13","1","0.5","0.01","52","0.7346514047866806"
"2","1","0.5","0.01","50","0.7325702393340271"
"7","1","0.5","0.01","39","0.7336108220603538"
"15","1","0.5","0.01","45","0.7138397502601457"
"9","1","0.5","0.01","53","0.7554630593132154"
"10","1","0.5","0.01","58","0.7762747138397502"
"3","1","0.5","0.01","53","0.7575442247658689"
"11","1","0.5","0.01","42","0.7325702393340271"
"5","1","0.5","0.01","63","0.7481789802289281"
"8","1","0.5","0.01","47","0.7533818938605619"
"12","1","0.5","0.01","53","0.7377731529656608"
"1","1","0.5","0.01","55","0.7658688865764828"
"13","1","0.5","0.01","53","0.7346514047866806"
"4","1","0.5","0.01","58","0.7658688865764828"
"9","1","0.5","0.01","54","0.7554630593132154"
"6","1","0.5","0.01","42","0.72840790842872"
"10","1","0.5","0.01","59","0.7762747138397502"
"14","1","0.5","0.01","49","0.7388137356919875"
"15","1","0.5","0.01","46","0.7138397502601457"
"5","1","0.5","0.01","64","0.7481789802289281"
"3","1","0.5","0.01","54","0.7575442247658689"
"7","1","0.5","0.01","40","0.7336108220603538"
"13","1","0.5","0.01","54","0.7346514047866806"
"9","1","0.5","0.01","55","0.7554630593132154"
"1","1","0.5","0.01","56","0.7658688865764828"
"12","1","0.5","0.01","54","0.7377731529656608"
"2","1","0.5","0.01","51","0.7346514047866806"
"8","1","0.5","0.01","48","0.7554630593132154"
"11","1","0.5","0.01","43","0.7325702393340271"
"5","1","0.5","0.01","65","0.7481789802289281"
"6","1","0.5","0.01","43","0.72840790842872"
"4","1","0.5","0.01","59","0.7658688865764828"
"3","1","0.5","0.01","55","0.7575442247658689"
"15","1","0.5","0.01","47","0.7138397502601457"
"10","1","0.5","0.01","60","0.7762747138397502"
"9","1","0.5","0.01","56","0.7554630593132154"
"13","1","0.5","0.01","55","0.7346514047866806"
"14","1","0.5","0.01","50","0.7388137356919875"
"7","1","0.5","0.01","41","0.7336108220603538"
"1","1","0.5","0.01","57","0.7658688865764828"
"11","1","0.5","0.01","44","0.7325702393340271"
"12","1","0.5","0.01","55","0.7377731529656608"
"8","1","0.5","0.01","49","0.7513007284079084"
"15","1","0.5","0.01","48","0.7138397502601457"
"10","1","0.5","0.01","61","0.7762747138397502"
"6","1","0.5","0.01","44","0.72840790842872"
"4","1","0.5","0.01","60","0.7658688865764828"
"2","1","0.5","0.01","52","0.7304890738813735"
"14","1","0.5","0.01","51","0.7388137356919875"
"13","1","0.5","0.01","56","0.7346514047866806"
"7","1","0.5","0.01","42","0.7336108220603538"
"3","1","0.5","0.01","56","0.7575442247658689"
"1","1","0.5","0.01","58","0.7658688865764828"
"9","1","0.5","0.01","57","0.7554630593132154"
"12","1","0.5","0.01","56","0.7377731529656608"
"5","1","0.5","0.01","66","0.7481789802289281"
"11","1","0.5","0.01","45","0.7325702393340271"
"8","1","0.5","0.01","50","0.7533818938605619"
"4","1","0.5","0.01","61","0.7658688865764828"
"10","1","0.5","0.01","62","0.7762747138397502"
"13","1","0.5","0.01","57","0.7346514047866806"
"3","1","0.5","0.01","57","0.7575442247658689"
"2","1","0.5","0.01","53","0.7325702393340271"
"15","1","0.5","0.01","49","0.7138397502601457"
"14","1","0.5","0.01","52","0.7388137356919875"
"4","1","0.5","0.01","62","0.7658688865764828"
"10","1","0.5","0.01","63","0.7762747138397502"
"1","1","0.5","0.01","59","0.7658688865764828"
"6","1","0.5","0.01","45","0.72840790842872"
"5","1","0.5","0.01","67","0.7481789802289281"
"8","1","0.5","0.01","51","0.7554630593132154"
"13","1","0.5","0.01","58","0.7346514047866806"
"12","1","0.5","0.01","57","0.7377731529656608"
"7","1","0.5","0.01","43","0.7336108220603538"
"11","1","0.5","0.01","46","0.7325702393340271"
"9","1","0.5","0.01","58","0.7554630593132154"
"3","1","0.5","0.01","58","0.7575442247658689"
"2","1","0.5","0.01","54","0.7346514047866806"
"4","1","0.5","0.01","63","0.7658688865764828"
"10","1","0.5","0.01","64","0.7762747138397502"
"14","1","0.5","0.01","53","0.7388137356919875"
"1","1","0.5","0.01","60","0.7658688865764828"
"15","1","0.5","0.01","50","0.7138397502601457"
"12","1","0.5","0.01","58","0.7377731529656608"
"13","1","0.5","0.01","59","0.7346514047866806"
"5","1","0.5","0.01","68","0.7481789802289281"
"9","1","0.5","0.01","59","0.7554630593132154"
"8","1","0.5","0.01","52","0.7513007284079084"
"3","1","0.5","0.01","59","0.7575442247658689"
"14","1","0.5","0.01","54","0.7388137356919875"
"10","1","0.5","0.01","65","0.7762747138397502"
"1","1","0.5","0.01","61","0.7658688865764828"
"6","1","0.5","0.01","46","0.72840790842872"
"7","1","0.5","0.01","44","0.7336108220603538"
"13","1","0.5","0.01","60","0.7346514047866806"
"11","1","0.5","0.01","47","0.7325702393340271"
"12","1","0.5","0.01","59","0.7377731529656608"
"5","1","0.5","0.01","69","0.7481789802289281"
"3","1","0.5","0.01","60","0.7575442247658689"
"4","1","0.5","0.01","64","0.7658688865764828"
"15","1","0.5","0.01","51","0.7138397502601457"
"2","1","0.5","0.01","55","0.7304890738813735"
"8","1","0.5","0.01","53","0.7544224765868887"
"9","1","0.5","0.01","60","0.7554630593132154"
"14","1","0.5","0.01","55","0.7388137356919875"
"1","1","0.5","0.01","62","0.7658688865764828"
"6","1","0.5","0.01","47","0.72840790842872"
"13","1","0.5","0.01","61","0.7346514047866806"
"3","1","0.5","0.01","61","0.7575442247658689"
"11","1","0.5","0.01","48","0.7325702393340271"
"5","1","0.5","0.01","70","0.7481789802289281"
"10","1","0.5","0.01","66","0.7762747138397502"
"12","1","0.5","0.01","60","0.7377731529656608"
"7","1","0.5","0.01","45","0.7336108220603538"
"15","1","0.5","0.01","52","0.7138397502601457"
"8","1","0.5","0.01","54","0.7533818938605619"
"13","1","0.5","0.01","62","0.7346514047866806"
"1","1","0.5","0.01","63","0.7658688865764828"
"9","1","0.5","0.01","61","0.7554630593132154"
"5","1","0.5","0.01","71","0.7481789802289281"
"4","1","0.5","0.01","65","0.7658688865764828"
"14","1","0.5","0.01","56","0.7388137356919875"
"10","1","0.5","0.01","67","0.7762747138397502"
"2","1","0.5","0.01","56","0.7336108220603538"
"3","1","0.5","0.01","62","0.7575442247658689"
"7","1","0.5","0.01","46","0.7336108220603538"
"12","1","0.5","0.01","61","0.7377731529656608"
"6","1","0.5","0.01","48","0.72840790842872"
"13","1","0.5","0.01","63","0.7346514047866806"
"11","1","0.5","0.01","49","0.7325702393340271"
"8","1","0.5","0.01","55","0.7554630593132154"
"5","1","0.5","0.01","72","0.7481789802289281"
"14","1","0.5","0.01","57","0.7388137356919875"
"4","1","0.5","0.01","66","0.7658688865764828"
"1","1","0.5","0.01","64","0.7658688865764828"
"9","1","0.5","0.01","62","0.7554630593132154"
"3","1","0.5","0.01","63","0.7575442247658689"
"10","1","0.5","0.01","68","0.7762747138397502"
"2","1","0.5","0.01","57","0.7336108220603538"
"15","1","0.5","0.01","53","0.7138397502601457"
"5","1","0.5","0.01","73","0.7481789802289281"
"13","1","0.5","0.01","64","0.7346514047866806"
"12","1","0.5","0.01","62","0.7377731529656608"
"6","1","0.5","0.01","49","0.72840790842872"
"14","1","0.5","0.01","58","0.7388137356919875"
"8","1","0.5","0.01","56","0.7513007284079084"
"3","1","0.5","0.01","64","0.7575442247658689"
"11","1","0.5","0.01","50","0.7325702393340271"
"1","1","0.5","0.01","65","0.7658688865764828"
"7","1","0.5","0.01","47","0.7336108220603538"
"4","1","0.5","0.01","67","0.7658688865764828"
"9","1","0.5","0.01","63","0.7554630593132154"
"10","1","0.5","0.01","69","0.7762747138397502"
"13","1","0.5","0.01","65","0.7346514047866806"
"15","1","0.5","0.01","54","0.7138397502601457"
"2","1","0.5","0.01","58","0.7325702393340271"
"5","1","0.5","0.01","74","0.7481789802289281"
"3","1","0.5","0.01","65","0.7575442247658689"
"6","1","0.5","0.01","50","0.72840790842872"
"8","1","0.5","0.01","57","0.7533818938605619"
"14","1","0.5","0.01","59","0.7388137356919875"
"11","1","0.5","0.01","51","0.7325702393340271"
"12","1","0.5","0.01","63","0.7377731529656608"
"10","1","0.5","0.01","70","0.7762747138397502"
"1","1","0.5","0.01","66","0.7658688865764828"
"9","1","0.5","0.01","64","0.7554630593132154"
"3","1","0.5","0.01","66","0.7575442247658689"
"4","1","0.5","0.01","68","0.7658688865764828"
"7","1","0.5","0.01","48","0.7336108220603538"
"13","1","0.5","0.01","66","0.7346514047866806"
"15","1","0.5","0.01","55","0.7138397502601457"
"5","1","0.5","0.01","75","0.7481789802289281"
"11","1","0.5","0.01","52","0.7325702393340271"
"2","1","0.5","0.01","59","0.7325702393340271"
"8","1","0.5","0.01","58","0.7554630593132154"
"14","1","0.5","0.01","60","0.7388137356919875"
"10","1","0.5","0.01","71","0.7762747138397502"
"12","1","0.5","0.01","64","0.7377731529656608"
"1","1","0.5","0.01","67","0.7658688865764828"
"6","1","0.5","0.01","51","0.72840790842872"
"3","1","0.5","0.01","67","0.7575442247658689"
"4","1","0.5","0.01","69","0.7658688865764828"
"9","1","0.5","0.01","65","0.7554630593132154"
"11","1","0.5","0.01","53","0.7325702393340271"
"15","1","0.5","0.01","56","0.7138397502601457"
"7","1","0.5","0.01","49","0.7336108220603538"
"8","1","0.5","0.01","59","0.7513007284079084"
"2","1","0.5","0.01","60","0.7325702393340271"
"13","1","0.5","0.01","67","0.7346514047866806"
"10","1","0.5","0.01","72","0.7762747138397502"
"5","1","0.5","0.01","76","0.7481789802289281"
"14","1","0.5","0.01","61","0.7388137356919875"
