"BehaviorSpace results (NetLogo 5.3.1)"
"wild_dogs.nlogo"
"sensitivity-analysis"
"04/12/2016 02:18:42:452 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","carrying-capacity","years-to-simulate","mortality-adult","mortality-disperser","mean-meeting-rate","[step]","count dogs","extinct?"
"6881","40","100","0.25","0.55","1.2","19","0","true"
"6877","40","100","0.25","0.55","1.2","42","0","true"
"6876","40","100","0.25","0.55","1.2","32","0","true"
"6882","40","100","0.25","0.55","1.2","15","0","true"
"6879","40","100","0.25","0.55","1.2","51","0","true"
"6878","40","100","0.25","0.55","1.2","42","0","true"
"6883","40","100","0.25","0.55","1.2","16","0","true"
"6885","40","100","0.25","0.55","1.2","17","0","true"
"6884","40","100","0.25","0.55","1.2","39","0","true"
"6889","40","100","0.25","0.55","1.2","19","0","true"
"6891","40","100","0.25","0.55","1.2","13","0","true"
"6886","40","100","0.25","0.55","1.2","28","0","true"
"6890","40","100","0.25","0.55","1.2","23","0","true"
"6887","40","100","0.25","0.55","1.2","36","0","true"
"6893","40","100","0.25","0.55","1.2","16","0","true"
"6894","40","100","0.25","0.55","1.2","22","0","true"
"6896","40","100","0.25","0.55","1.2","17","0","true"
"6895","40","100","0.25","0.55","1.2","28","0","true"
"6899","40","100","0.25","0.55","1.2","21","0","true"
"6901","40","100","0.25","0.55","1.4","20","0","true"
"6898","40","100","0.25","0.55","1.2","23","0","true"
"6900","40","100","0.25","0.55","1.2","36","0","true"
"6892","40","100","0.25","0.55","1.2","89","0","true"
"6897","40","100","0.25","0.55","1.2","41","0","true"
"6888","40","100","0.25","0.55","1.2","80","0","true"
"6903","40","100","0.25","0.55","1.4","23","0","true"
"6905","40","100","0.25","0.55","1.4","15","0","true"
"6908","40","100","0.25","0.55","1.4","15","0","true"
"6907","40","100","0.25","0.55","1.4","29","0","true"
"6904","40","100","0.25","0.55","1.4","49","0","true"
"6906","40","100","0.25","0.55","1.4","29","0","true"
"6902","40","100","0.25","0.55","1.4","48","0","true"
"6909","40","100","0.25","0.55","1.4","29","0","true"
"6915","40","100","0.25","0.55","1.4","15","0","true"
"6912","40","100","0.25","0.55","1.4","44","0","true"
"6916","40","100","0.25","0.55","1.4","36","0","true"
"6910","40","100","0.25","0.55","1.4","65","0","true"
"6917","40","100","0.25","0.55","1.4","39","0","true"
"6918","40","100","0.25","0.55","1.4","22","0","true"
"6914","40","100","0.25","0.55","1.4","42","0","true"
"6913","40","100","0.25","0.55","1.4","69","0","true"
"6924","40","100","0.25","0.55","1.4","21","0","true"
"6911","40","100","0.25","0.55","1.4","64","0","true"
"6922","40","100","0.25","0.55","1.4","27","0","true"
"6926","40","100","0.25","0.55","1.4","11","0","true"
"6923","40","100","0.25","0.55","1.4","35","0","true"
"6921","40","100","0.25","0.55","1.4","50","0","true"
"6920","40","100","0.25","0.55","1.4","38","0","true"
"6919","40","100","0.25","0.55","1.4","54","0","true"
"6928","40","100","0.25","0.55","1.4","21","0","true"
"6933","40","100","0.25","0.55","1.6","14","0","true"
"6929","40","100","0.25","0.55","1.4","36","0","true"
"6925","40","100","0.25","0.55","1.4","44","0","true"
"6931","40","100","0.25","0.55","1.6","40","0","true"
"6934","40","100","0.25","0.55","1.6","32","0","true"
"6927","40","100","0.25","0.55","1.4","46","0","true"
"6936","40","100","0.25","0.55","1.6","20","0","true"
"6930","40","100","0.25","0.55","1.4","59","0","true"
"6932","40","100","0.25","0.55","1.6","72","0","true"
"6940","40","100","0.25","0.55","1.6","15","0","true"
"6938","40","100","0.25","0.55","1.6","34","0","true"
"6935","40","100","0.25","0.55","1.6","67","0","true"
"6942","40","100","0.25","0.55","1.6","30","0","true"
"6937","40","100","0.25","0.55","1.6","75","0","true"
"6946","40","100","0.25","0.55","1.6","18","0","true"
"6941","40","100","0.25","0.55","1.6","60","0","true"
"6939","40","100","0.25","0.55","1.6","55","0","true"
"6945","40","100","0.25","0.55","1.6","36","0","true"
"6943","40","100","0.25","0.55","1.6","44","0","true"
"6944","40","100","0.25","0.55","1.6","42","0","true"
"6948","40","100","0.25","0.55","1.6","35","0","true"
"6950","40","100","0.25","0.55","1.6","33","0","true"
"6951","40","100","0.25","0.55","1.6","28","0","true"
"6947","40","100","0.25","0.55","1.6","65","0","true"
"6955","40","100","0.25","0.55","1.6","15","0","true"
"6954","40","100","0.25","0.55","1.6","39","0","true"
"6949","40","100","0.25","0.55","1.6","56","0","true"
"6953","40","100","0.25","0.55","1.6","48","0","true"
"6958","40","100","0.25","0.55","1.6","15","0","true"
"6957","40","100","0.25","0.55","1.6","25","0","true"
"6962","40","100","0.25","0.55","1.8","18","0","true"
"6960","40","100","0.25","0.55","1.6","21","0","true"
"6964","40","100","0.25","0.55","1.8","22","0","true"
"6961","40","100","0.25","0.55","1.8","44","0","true"
"6965","40","100","0.25","0.55","1.8","12","0","true"
"6952","40","100","0.25","0.55","1.6","86","0","true"
"6959","40","100","0.25","0.55","1.6","61","0","true"
"6956","40","100","0.25","0.55","1.6","84","0","true"
"6963","40","100","0.25","0.55","1.8","46","0","true"
"6969","40","100","0.25","0.55","1.8","34","0","true"
"6972","40","100","0.25","0.55","1.8","38","0","true"
"6971","40","100","0.25","0.55","1.8","43","0","true"
"6967","40","100","0.25","0.55","1.8","56","0","true"
"6968","40","100","0.25","0.55","1.8","62","0","true"
"6970","40","100","0.25","0.55","1.8","67","0","true"
"6975","40","100","0.25","0.55","1.8","33","0","true"
"6979","40","100","0.25","0.55","1.8","25","0","true"
"6976","40","100","0.25","0.55","1.8","36","0","true"
"6978","40","100","0.25","0.55","1.8","23","0","true"
"6973","40","100","0.25","0.55","1.8","95","0","true"
"6966","40","100","0.25","0.55","1.8","97","0","true"
"6981","40","100","0.25","0.55","1.8","11","0","true"
"6983","40","100","0.25","0.55","1.8","23","0","true"
"6977","40","100","0.25","0.55","1.8","45","0","true"
"6974","40","100","0.25","0.55","1.8","100","9","false"
"6980","40","100","0.25","0.55","1.8","37","0","true"
"6987","40","100","0.25","0.55","1.8","28","0","true"
"6990","40","100","0.25","0.55","1.8","15","0","true"
"6982","40","100","0.25","0.55","1.8","43","0","true"
"6989","40","100","0.25","0.55","1.8","24","0","true"
"6984","40","100","0.25","0.55","1.8","36","0","true"
"6991","40","100","0.25","0.55","2","28","0","true"
"6986","40","100","0.25","0.55","1.8","61","0","true"
"6993","40","100","0.25","0.55","2","18","0","true"
"6985","40","100","0.25","0.55","1.8","74","0","true"
"6996","40","100","0.25","0.55","2","37","0","true"
"6988","40","100","0.25","0.55","1.8","79","0","true"
"6992","40","100","0.25","0.55","2","45","0","true"
"6998","40","100","0.25","0.55","2","40","0","true"
"6995","40","100","0.25","0.55","2","53","0","true"
"6999","40","100","0.25","0.55","2","23","0","true"
"6997","40","100","0.25","0.55","2","57","0","true"
"7001","40","100","0.25","0.55","2","29","0","true"
"6994","40","100","0.25","0.55","2","69","0","true"
"7000","40","100","0.25","0.55","2","40","0","true"
"7006","40","100","0.25","0.55","2","19","0","true"
"7003","40","100","0.25","0.55","2","19","0","true"
"7008","40","100","0.25","0.55","2","19","0","true"
"7004","40","100","0.25","0.55","2","34","0","true"
"7007","40","100","0.25","0.55","2","38","0","true"
"7009","40","100","0.25","0.55","2","35","0","true"
"7005","40","100","0.25","0.55","2","44","0","true"
"7012","40","100","0.25","0.55","2","32","0","true"
"7002","40","100","0.25","0.55","2","100","1","false"
"7013","40","100","0.25","0.55","2","49","0","true"
"7015","40","100","0.25","0.55","2","26","0","true"
"7014","40","100","0.25","0.55","2","48","0","true"
"7011","40","100","0.25","0.55","2","82","0","true"
"7016","40","100","0.25","0.55","2","21","0","true"
"7010","40","100","0.25","0.55","2","72","0","true"
"7018","40","100","0.25","0.55","2","19","0","true"
"7017","40","100","0.25","0.55","2","23","0","true"
"7020","40","100","0.25","0.55","2","22","0","true"
"7021","40","100","0.25","0.6","0.4","36","0","true"
"7024","40","100","0.25","0.6","0.4","28","0","true"
"7023","40","100","0.25","0.6","0.4","40","0","true"
"7028","40","100","0.25","0.6","0.4","14","0","true"
"7026","40","100","0.25","0.6","0.4","50","0","true"
"7022","40","100","0.25","0.6","0.4","68","0","true"
"7030","40","100","0.25","0.6","0.4","12","0","true"
"7025","40","100","0.25","0.6","0.4","57","0","true"
"7032","40","100","0.25","0.6","0.4","9","0","true"
"7019","40","100","0.25","0.55","2","100","9","false"
"7029","40","100","0.25","0.6","0.4","58","0","true"
"7033","40","100","0.25","0.6","0.4","30","0","true"
"7035","40","100","0.25","0.6","0.4","17","0","true"
"7034","40","100","0.25","0.6","0.4","19","0","true"
"7027","40","100","0.25","0.6","0.4","77","0","true"
"7031","40","100","0.25","0.6","0.4","65","0","true"
"7041","40","100","0.25","0.6","0.4","15","0","true"
"7042","40","100","0.25","0.6","0.4","23","0","true"
"7038","40","100","0.25","0.6","0.4","34","0","true"
"7040","40","100","0.25","0.6","0.4","31","0","true"
"7043","40","100","0.25","0.6","0.4","22","0","true"
"7037","40","100","0.25","0.6","0.4","79","0","true"
"7044","40","100","0.25","0.6","0.4","23","0","true"
"7046","40","100","0.25","0.6","0.4","26","0","true"
"7045","40","100","0.25","0.6","0.4","25","0","true"
"7049","40","100","0.25","0.6","0.4","15","0","true"
"7039","40","100","0.25","0.6","0.4","86","0","true"
"7050","40","100","0.25","0.6","0.4","14","0","true"
"7052","40","100","0.25","0.6","0.6","20","0","true"
"7036","40","100","0.25","0.6","0.4","99","0","true"
"7048","40","100","0.25","0.6","0.4","26","0","true"
"7047","40","100","0.25","0.6","0.4","63","0","true"
"7053","40","100","0.25","0.6","0.6","21","0","true"
"7054","40","100","0.25","0.6","0.6","33","0","true"
"7056","40","100","0.25","0.6","0.6","22","0","true"
"7060","40","100","0.25","0.6","0.6","16","0","true"
"7057","40","100","0.25","0.6","0.6","30","0","true"
"7062","40","100","0.25","0.6","0.6","17","0","true"
"7061","40","100","0.25","0.6","0.6","34","0","true"
"7051","40","100","0.25","0.6","0.6","83","0","true"
"7055","40","100","0.25","0.6","0.6","50","0","true"
"7059","40","100","0.25","0.6","0.6","57","0","true"
"7063","40","100","0.25","0.6","0.6","38","0","true"
"7067","40","100","0.25","0.6","0.6","22","0","true"
"7065","40","100","0.25","0.6","0.6","40","0","true"
"7058","40","100","0.25","0.6","0.6","81","0","true"
"7066","40","100","0.25","0.6","0.6","34","0","true"
"7074","40","100","0.25","0.6","0.6","19","0","true"
"7064","40","100","0.25","0.6","0.6","75","0","true"
"7069","40","100","0.25","0.6","0.6","31","0","true"
"7070","40","100","0.25","0.6","0.6","45","0","true"
"7073","40","100","0.25","0.6","0.6","31","0","true"
"7075","40","100","0.25","0.6","0.6","18","0","true"
"7078","40","100","0.25","0.6","0.6","15","0","true"
"7072","40","100","0.25","0.6","0.6","77","0","true"
"7077","40","100","0.25","0.6","0.6","28","0","true"
"7076","40","100","0.25","0.6","0.6","33","0","true"
"7071","40","100","0.25","0.6","0.6","76","0","true"
"7083","40","100","0.25","0.6","0.8","15","0","true"
"7082","40","100","0.25","0.6","0.8","19","0","true"
"7080","40","100","0.25","0.6","0.6","32","0","true"
"7068","40","100","0.25","0.6","0.6","68","0","true"
"7081","40","100","0.25","0.6","0.8","40","0","true"
"7085","40","100","0.25","0.6","0.8","13","0","true"
"7079","40","100","0.25","0.6","0.6","65","0","true"
"7084","40","100","0.25","0.6","0.8","46","0","true"
"7089","40","100","0.25","0.6","0.8","17","0","true"
"7087","40","100","0.25","0.6","0.8","36","0","true"
"7086","40","100","0.25","0.6","0.8","42","0","true"
"7090","40","100","0.25","0.6","0.8","29","0","true"
"7088","40","100","0.25","0.6","0.8","34","0","true"
"7092","40","100","0.25","0.6","0.8","32","0","true"
"7096","40","100","0.25","0.6","0.8","13","0","true"
"7091","40","100","0.25","0.6","0.8","70","0","true"
"7094","40","100","0.25","0.6","0.8","29","0","true"
"7099","40","100","0.25","0.6","0.8","25","0","true"
"7093","40","100","0.25","0.6","0.8","49","0","true"
"7097","40","100","0.25","0.6","0.8","57","0","true"
"7103","40","100","0.25","0.6","0.8","15","0","true"
"7095","40","100","0.25","0.6","0.8","80","0","true"
"7101","40","100","0.25","0.6","0.8","49","0","true"
"7098","40","100","0.25","0.6","0.8","76","0","true"
"7104","40","100","0.25","0.6","0.8","32","0","true"
"7102","40","100","0.25","0.6","0.8","44","0","true"
"7105","40","100","0.25","0.6","0.8","42","0","true"
"7100","40","100","0.25","0.6","0.8","89","0","true"
"7107","40","100","0.25","0.6","0.8","20","0","true"
"7109","40","100","0.25","0.6","0.8","22","0","true"
"7113","40","100","0.25","0.6","1","26","0","true"
"7111","40","100","0.25","0.6","1","29","0","true"
"7112","40","100","0.25","0.6","1","35","0","true"
"7108","40","100","0.25","0.6","0.8","48","0","true"
"7106","40","100","0.25","0.6","0.8","83","0","true"
"7114","40","100","0.25","0.6","1","32","0","true"
"7120","40","100","0.25","0.6","1","15","0","true"
"7115","40","100","0.25","0.6","1","38","0","true"
"7121","40","100","0.25","0.6","1","15","0","true"
"7116","40","100","0.25","0.6","1","38","0","true"
"7117","40","100","0.25","0.6","1","24","0","true"
"7118","40","100","0.25","0.6","1","37","0","true"
"7124","40","100","0.25","0.6","1","19","0","true"
"7125","40","100","0.25","0.6","1","17","0","true"
"7119","40","100","0.25","0.6","1","53","0","true"
"7110","40","100","0.25","0.6","0.8","100","9","false"
"7126","40","100","0.25","0.6","1","16","0","true"
"7123","40","100","0.25","0.6","1","30","0","true"
"7122","40","100","0.25","0.6","1","36","0","true"
"7131","40","100","0.25","0.6","1","15","0","true"
"7127","40","100","0.25","0.6","1","39","0","true"
"7128","40","100","0.25","0.6","1","18","0","true"
"7133","40","100","0.25","0.6","1","23","0","true"
"7130","40","100","0.25","0.6","1","25","0","true"
"7129","40","100","0.25","0.6","1","28","0","true"
"7135","40","100","0.25","0.6","1","16","0","true"
"7137","40","100","0.25","0.6","1","18","0","true"
"7132","40","100","0.25","0.6","1","30","0","true"
"7134","40","100","0.25","0.6","1","50","0","true"
"7143","40","100","0.25","0.6","1.2","19","0","true"
"7139","40","100","0.25","0.6","1","50","0","true"
"7142","40","100","0.25","0.6","1.2","34","0","true"
"7136","40","100","0.25","0.6","1","66","0","true"
"7145","40","100","0.25","0.6","1.2","18","0","true"
"7138","40","100","0.25","0.6","1","92","0","true"
"7140","40","100","0.25","0.6","1","70","0","true"
"7147","40","100","0.25","0.6","1.2","34","0","true"
"7146","40","100","0.25","0.6","1.2","46","0","true"
"7141","40","100","0.25","0.6","1.2","100","13","false"
"7144","40","100","0.25","0.6","1.2","65","0","true"
"7150","40","100","0.25","0.6","1.2","24","0","true"
"7151","40","100","0.25","0.6","1.2","20","0","true"
"7148","40","100","0.25","0.6","1.2","50","0","true"
"7155","40","100","0.25","0.6","1.2","23","0","true"
"7157","40","100","0.25","0.6","1.2","18","0","true"
"7156","40","100","0.25","0.6","1.2","29","0","true"
"7158","40","100","0.25","0.6","1.2","32","0","true"
"7152","40","100","0.25","0.6","1.2","57","0","true"
"7153","40","100","0.25","0.6","1.2","88","0","true"
"7149","40","100","0.25","0.6","1.2","91","0","true"
"7159","40","100","0.25","0.6","1.2","53","0","true"
"7161","40","100","0.25","0.6","1.2","27","0","true"
"7154","40","100","0.25","0.6","1.2","80","0","true"
"7160","40","100","0.25","0.6","1.2","59","0","true"
"7164","40","100","0.25","0.6","1.2","40","0","true"
"7165","40","100","0.25","0.6","1.2","17","0","true"
"7162","40","100","0.25","0.6","1.2","58","0","true"
"7163","40","100","0.25","0.6","1.2","67","0","true"
"7168","40","100","0.25","0.6","1.2","37","0","true"
"7173","40","100","0.25","0.6","1.4","18","0","true"
"7166","40","100","0.25","0.6","1.2","52","0","true"
"7170","40","100","0.25","0.6","1.2","34","0","true"
"7171","40","100","0.25","0.6","1.4","24","0","true"
"7167","40","100","0.25","0.6","1.2","65","0","true"
"7176","40","100","0.25","0.6","1.4","25","0","true"
"7169","40","100","0.25","0.6","1.2","60","0","true"
"7172","40","100","0.25","0.6","1.4","61","0","true"
"7178","40","100","0.25","0.6","1.4","15","0","true"
"7175","40","100","0.25","0.6","1.4","44","0","true"
"7179","40","100","0.25","0.6","1.4","33","0","true"
"7180","40","100","0.25","0.6","1.4","23","0","true"
"7177","40","100","0.25","0.6","1.4","44","0","true"
"7181","40","100","0.25","0.6","1.4","38","0","true"
"7174","40","100","0.25","0.6","1.4","58","0","true"
"7185","40","100","0.25","0.6","1.4","16","0","true"
"7184","40","100","0.25","0.6","1.4","24","0","true"
"7183","40","100","0.25","0.6","1.4","18","0","true"
"7186","40","100","0.25","0.6","1.4","20","0","true"
"7188","40","100","0.25","0.6","1.4","20","0","true"
"7182","40","100","0.25","0.6","1.4","53","0","true"
"7190","40","100","0.25","0.6","1.4","22","0","true"
"7187","40","100","0.25","0.6","1.4","41","0","true"
"7189","40","100","0.25","0.6","1.4","49","0","true"
"7197","40","100","0.25","0.6","1.4","14","0","true"
"7196","40","100","0.25","0.6","1.4","15","0","true"
"7192","40","100","0.25","0.6","1.4","41","0","true"
"7194","40","100","0.25","0.6","1.4","35","0","true"
"7193","40","100","0.25","0.6","1.4","40","0","true"
"7195","40","100","0.25","0.6","1.4","43","0","true"
"7191","40","100","0.25","0.6","1.4","82","0","true"
"7203","40","100","0.25","0.6","1.6","16","0","true"
"7198","40","100","0.25","0.6","1.4","47","0","true"
"7204","40","100","0.25","0.6","1.6","25","0","true"
"7201","40","100","0.25","0.6","1.6","30","0","true"
"7205","40","100","0.25","0.6","1.6","29","0","true"
"7202","40","100","0.25","0.6","1.6","49","0","true"
"7209","40","100","0.25","0.6","1.6","19","0","true"
