"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision"
"10/07/2025 22:04:18:816 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth","stdev-wealth"
"99","0.1","red","radius","0.01","exp utility","100","9","25","2","13432.27945882081","4293.668328781069"
"92","0.1","red","radius","0.01","exp utility","100","9","25","14","85080.51450570753","35984.78006360703"
"94","0.1","red","radius","0.01","exp utility","100","9","25","13","71587.41755271415","35983.560313908616"
"89","0.1","red","radius","0.01","exp utility","100","8","25","19","114708.60100226481","44313.33739049399"
"95","0.1","red","radius","0.01","exp utility","100","9","25","11","61611.97207029536","29532.293292122555"
"87","0.1","red","radius","0.01","exp utility","100","8","25","22","119942.55236769434","60000.52260259215"
"91","0.1","red","radius","0.01","exp utility","100","9","25","16","91951.75315386454","42955.77879239539"
"96","0.1","red","radius","0.01","exp utility","100","9","25","7","45588.25800241379","18170.41192272501"
"97","0.1","red","radius","0.01","exp utility","100","9","25","5","32125.401400814793","12702.14772411169"
"86","0.1","red","radius","0.01","exp utility","100","8","25","24","128134.83088407194","64806.1419872995"
"90","0.1","red","radius","0.01","exp utility","100","8","25","20","104408.13647392718","54503.16588257539"
"88","0.1","red","radius","0.01","exp utility","100","8","25","22","114359.52602427053","61230.1879175873"
"100","0.1","red","radius","0.01","exp utility","100","9","25","2","13507.64576489274","4699.118032795102"
"98","0.1","red","radius","0.01","exp utility","100","9","25","3","20556.46090988139","6668.51888148518"
"89","0.1","red","radius","0.01","exp utility","100","8","25","20","119495.20634855595","46333.48872736583"
"87","0.1","red","radius","0.01","exp utility","100","8","25","23","124592.65384381027","61134.712411100074"
"93","0.1","red","radius","0.01","exp utility","100","9","25","14","79912.0562727218","32743.175532288915"
"92","0.1","red","radius","0.01","exp utility","100","9","25","15","88221.23307921027","40044.30363418851"
"99","0.1","red","radius","0.01","exp utility","100","9","25","3","19681.892579911666","6728.935493529385"
"96","0.1","red","radius","0.01","exp utility","100","9","25","8","52482.47793316046","19864.25830304881"
"94","0.1","red","radius","0.01","exp utility","100","9","25","14","77103.65052675824","38279.30136600828"
"95","0.1","red","radius","0.01","exp utility","100","9","25","12","63999.26579458682","34130.15521284368"
"91","0.1","red","radius","0.01","exp utility","100","9","25","17","96659.70838188745","46615.891406093055"
"97","0.1","red","radius","0.01","exp utility","100","9","25","6","36704.133022833325","16535.09083642271"
"90","0.1","red","radius","0.01","exp utility","100","8","25","21","110893.97901636557","55303.41682425832"
"88","0.1","red","radius","0.01","exp utility","100","8","25","23","117178.58362850046","65244.76850686664"
"101","0.1","red","radius","0.01","exp utility","100","10","25","0","0","0"
"87","0.1","red","radius","0.01","exp utility","100","8","25","24","125113.46448296211","65722.53466742879"
"89","0.1","red","radius","0.01","exp utility","100","8","25","21","121724.17740993266","52815.46614228914"
"100","0.1","red","radius","0.01","exp utility","100","9","25","3","20408.84779017897","6786.604184727097"
"98","0.1","red","radius","0.01","exp utility","100","9","25","4","27048.047931194404","8926.14623118381"
"93","0.1","red","radius","0.01","exp utility","100","9","25","15","84349.53831064735","36482.48957257852"
"96","0.1","red","radius","0.01","exp utility","100","9","25","9","56650.279443307016","24520.249592274296"
"95","0.1","red","radius","0.01","exp utility","100","9","25","13","70172.20007078914","35495.34100299977"
"92","0.1","red","radius","0.01","exp utility","100","9","25","16","93794.72512854032","41735.42089495847"
"97","0.1","red","radius","0.01","exp utility","100","9","25","7","43330.03419082888","17950.931401864287"
"90","0.1","red","radius","0.01","exp utility","100","8","25","22","116868.72198970545","56642.944419454965"
"94","0.1","red","radius","0.01","exp utility","100","9","25","15","82592.71987462563","40894.84000704493"
"99","0.1","red","radius","0.01","exp utility","100","9","25","4","25523.022722798894","9531.604512135456"
"91","0.1","red","radius","0.01","exp utility","100","9","25","18","100167.6661497643","49977.07872538493"
"88","0.1","red","radius","0.01","exp utility","100","8","25","24","115023.6273213185","69324.13241902825"
"89","0.1","red","radius","0.01","exp utility","100","8","25","22","124737.53124336526","55960.02626164154"
"102","0.1","red","radius","0.01","exp utility","100","10","25","0","0","0"
"100","0.1","red","radius","0.01","exp utility","100","9","25","4","26593.34195043518","9412.570551220424"
"101","0.1","red","radius","0.01","exp utility","100","10","25","1","7033.696550958386","2233.9725438826094"
"90","0.1","red","radius","0.01","exp utility","100","8","25","23","120258.4967614085","61114.727967928"
"98","0.1","red","radius","0.01","exp utility","100","9","25","5","33427.83708651295","11288.106469379813"
"95","0.1","red","radius","0.01","exp utility","100","9","25","14","75818.56186871517","37434.73883209183"
"96","0.1","red","radius","0.01","exp utility","100","9","25","10","62853.17939094441","26617.105839295004"
"92","0.1","red","radius","0.01","exp utility","100","9","25","17","100703.07839223748","42559.03239655415"
"93","0.1","red","radius","0.01","exp utility","100","9","25","16","85787.17716157268","41971.141497652316"
"97","0.1","red","radius","0.01","exp utility","100","9","25","8","49762.448566045045","19626.167571581344"
"94","0.1","red","radius","0.01","exp utility","100","9","25","16","87895.2172500988","43564.706540922474"
"99","0.1","red","radius","0.01","exp utility","100","9","25","5","31598.752664065483","11634.396663160143"
"91","0.1","red","radius","0.01","exp utility","100","9","25","19","103913.30791534568","52642.3219939575"
"89","0.1","red","radius","0.01","exp utility","100","8","25","23","128511.6375525529","59243.974883923634"
"100","0.1","red","radius","0.01","exp utility","100","9","25","5","32707.6133369793","11710.907536980349"
"103","0.1","red","radius","0.01","exp utility","100","10","25","0","0","0"
"90","0.1","red","radius","0.01","exp utility","100","8","25","24","120431.21885044327","66639.77848353257"
"98","0.1","red","radius","0.01","exp utility","100","9","25","6","39352.50265652035","13564.648341031521"
"92","0.1","red","radius","0.01","exp utility","100","9","25","18","105032.57247039833","45504.973974746186"
"102","0.1","red","radius","0.01","exp utility","100","10","25","1","6586.018130911709","2324.9578437536265"
"101","0.1","red","radius","0.01","exp utility","100","10","25","2","13903.167578417817","4377.634103885079"
"95","0.1","red","radius","0.01","exp utility","100","9","25","15","81837.83123438983","39149.29172644156"
"96","0.1","red","radius","0.01","exp utility","100","9","25","11","69964.51572154922","27888.07512516653"
"91","0.1","red","radius","0.01","exp utility","100","9","25","20","105961.25833036577","57514.5630003639"
"97","0.1","red","radius","0.01","exp utility","100","9","25","9","53717.67572946556","23044.288837391792"
"93","0.1","red","radius","0.01","exp utility","100","9","25","17","89761.67070024787","45027.440539701885"
"99","0.1","red","radius","0.01","exp utility","100","9","25","6","37595.250575967846","13880.689968992803"
"94","0.1","red","radius","0.01","exp utility","100","9","25","17","92134.7646060063","45810.65489847167"
"89","0.1","red","radius","0.01","exp utility","100","8","25","24","130001.11419998846","63659.36172630097"
"100","0.1","red","radius","0.01","exp utility","100","9","25","6","38569.71561522824","14561.777640334756"
"104","0.1","red","radius","0.01","exp utility","100","10","25","0","0","0"
"98","0.1","red","radius","0.01","exp utility","100","9","25","7","45257.50678452368","16651.046958072926"
"103","0.1","red","radius","0.01","exp utility","100","10","25","1","7246.933963614687","1886.0984061106597"
"92","0.1","red","radius","0.01","exp utility","100","9","25","19","111797.6660647127","46249.52158154849"
"95","0.1","red","radius","0.01","exp utility","100","9","25","16","84714.33950120944","42857.4568441278"
"96","0.1","red","radius","0.01","exp utility","100","9","25","12","74438.69037851026","31539.403801552424"
"102","0.1","red","radius","0.01","exp utility","100","10","25","2","13279.009060303606","4063.8506356005446"
"101","0.1","red","radius","0.01","exp utility","100","10","25","3","20264.514446284695","6903.803656029091"
"93","0.1","red","radius","0.01","exp utility","100","9","25","18","93238.71023999054","48443.10347188893"
"97","0.1","red","radius","0.01","exp utility","100","9","25","10","59527.186336504084","25502.027819933606"
"91","0.1","red","radius","0.01","exp utility","100","9","25","21","111059.18219678158","59761.96891130636"
"99","0.1","red","radius","0.01","exp utility","100","9","25","7","43697.09098900678","15590.888290864468"
"105","0.1","red","radius","0.01","exp utility","100","10","25","0","0","0"
"94","0.1","red","radius","0.01","exp utility","100","9","25","18","98080.07913563658","47734.77890929141"
"100","0.1","red","radius","0.01","exp utility","100","9","25","7","44522.2798387959","17353.04772417905"
"98","0.1","red","radius","0.01","exp utility","100","9","25","8","50373.305299178","19757.496801887708"
"104","0.1","red","radius","0.01","exp utility","100","10","25","1","6645.683313487642","2185.9434017191593"
"92","0.1","red","radius","0.01","exp utility","100","9","25","20","114734.36812648445","52416.172089659485"
"95","0.1","red","radius","0.01","exp utility","100","9","25","17","90140.11860915665","45112.548183749466"
"96","0.1","red","radius","0.01","exp utility","100","9","25","13","76893.42172821924","37649.02456754867"
"103","0.1","red","radius","0.01","exp utility","100","10","25","2","14280.87095262784","3873.353655775425"
"93","0.1","red","radius","0.01","exp utility","100","9","25","19","96280.30163487165","52706.22801454472"
"97","0.1","red","radius","0.01","exp utility","100","9","25","11","65646.94989301643","27155.71306362869"
"91","0.1","red","radius","0.01","exp utility","100","9","25","22","114279.44623451645","61967.805347414156"
"99","0.1","red","radius","0.01","exp utility","100","9","25","8","49114.35888917848","18854.40796074656"
"102","0.1","red","radius","0.01","exp utility","100","10","25","3","19391.228560309817","6251.217618118049"
"101","0.1","red","radius","0.01","exp utility","100","10","25","4","26260.299773446954","9795.350935169174"
"94","0.1","red","radius","0.01","exp utility","100","9","25","19","97650.64632030792","52666.01625989875"
"105","0.1","red","radius","0.01","exp utility","100","10","25","1","7094.039024475373","1886.002471268689"
"100","0.1","red","radius","0.01","exp utility","100","9","25","8","50848.06408919946","19250.591210397753"
"98","0.1","red","radius","0.01","exp utility","100","9","25","9","56933.97620045541","21365.098273448668"
"92","0.1","red","radius","0.01","exp utility","100","9","25","21","116154.11257750962","57288.752540791196"
"96","0.1","red","radius","0.01","exp utility","100","9","25","14","83470.57168959503","39423.87406359483"
"95","0.1","red","radius","0.01","exp utility","100","9","25","18","95774.95693014927","47246.03058471045"
"104","0.1","red","radius","0.01","exp utility","100","10","25","2","13332.92459802582","3980.235491119132"
"103","0.1","red","radius","0.01","exp utility","100","10","25","3","20498.92982254763","6914.248006158523"
"93","0.1","red","radius","0.01","exp utility","100","9","25","20","102456.65611516719","54104.25404862823"
"91","0.1","red","radius","0.01","exp utility","100","9","25","23","118676.71019626029","65307.603891531864"
"97","0.1","red","radius","0.01","exp utility","100","9","25","12","72057.17022817455","28825.029686818973"
"99","0.1","red","radius","0.01","exp utility","100","9","25","9","53383.2911437267","22695.866290683953"
"94","0.1","red","radius","0.01","exp utility","100","9","25","20","102738.72227521236","53920.107032035674"
"102","0.1","red","radius","0.01","exp utility","100","10","25","4","25654.118236706232","8288.572271398234"
"100","0.1","red","radius","0.01","exp utility","100","9","25","9","57369.42163133964","21266.99838585478"
"101","0.1","red","radius","0.01","exp utility","100","10","25","5","32194.861207782895","12328.715441361837"
"98","0.1","red","radius","0.01","exp utility","100","9","25","10","62038.5808253101","23709.532158182305"
"105","0.1","red","radius","0.01","exp utility","100","10","25","2","13648.135345857181","4462.056711311539"
"92","0.1","red","radius","0.01","exp utility","100","9","25","22","117495.28278055812","62097.46666607262"
"95","0.1","red","radius","0.01","exp utility","100","9","25","19","102582.78594007978","47746.66540847416"
"96","0.1","red","radius","0.01","exp utility","100","9","25","15","86218.76025639364","43441.89482471495"
"104","0.1","red","radius","0.01","exp utility","100","10","25","3","19644.491045507828","6190.668453996122"
