"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"10/07/2025 21:50:53:651 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"2430","0.1","red","radius","0.01","exp utility","80","3","25","24","131850.82173158607"
"2434","0.1","red","radius","0.01","exp utility","80","4","25","24","114497.15034090716"
"2437","0.1","red","radius","0.01","exp utility","80","4","25","24","119462.02473994058"
"2431","0.1","red","radius","0.01","exp utility","80","4","25","24","129951.19670886888"
"2433","0.1","red","radius","0.01","exp utility","80","4","25","24","129454.6160567899"
"2436","0.1","red","radius","0.01","exp utility","80","4","25","24","129804.79446330262"
"2432","0.1","red","radius","0.01","exp utility","80","4","25","24","138606.40724544713"
"2435","0.1","red","radius","0.01","exp utility","80","4","25","24","137052.73411548923"
"2439","0.1","red","radius","0.01","exp utility","80","4","25","24","127073.38027079383"
"2438","0.1","red","radius","0.01","exp utility","80","4","25","24","129410.33929836824"
"2441","0.1","red","radius","0.01","exp utility","80","4","25","24","122935.26494253756"
"2440","0.1","red","radius","0.01","exp utility","80","4","25","24","130080.32728107114"
"2442","0.1","red","radius","0.01","exp utility","80","4","25","24","137939.89918465144"
"2443","0.1","red","radius","0.01","exp utility","80","4","25","24","129039.06037599742"
"2444","0.1","red","radius","0.01","exp utility","80","4","25","24","119429.81490384415"
"2445","0.1","red","radius","0.01","exp utility","80","4","25","24","135039.79247997087"
"2446","0.1","red","radius","0.01","exp utility","80","4","25","24","133930.16402979117"
"2450","0.1","red","radius","0.01","exp utility","80","4","25","24","128621.86532325434"
"2447","0.1","red","radius","0.01","exp utility","80","4","25","24","137206.53596027702"
"2448","0.1","red","radius","0.01","exp utility","80","4","25","24","123704.46828979827"
"2452","0.1","red","radius","0.01","exp utility","80","4","25","24","125506.01939026642"
"2449","0.1","red","radius","0.01","exp utility","80","4","25","24","123465.99020219789"
"2451","0.1","red","radius","0.01","exp utility","80","4","25","24","137243.9359201682"
"2455","0.1","red","radius","0.01","exp utility","80","4","25","24","142588.38086186472"
"2456","0.1","red","radius","0.01","exp utility","80","4","25","24","128028.18510580648"
"2453","0.1","red","radius","0.01","exp utility","80","4","25","24","134571.865652025"
"2457","0.1","red","radius","0.01","exp utility","80","4","25","24","140757.0093138359"
"2454","0.1","red","radius","0.01","exp utility","80","4","25","24","135329.8675331415"
"2458","0.1","red","radius","0.01","exp utility","80","4","25","24","126558.4492882778"
"2459","0.1","red","radius","0.01","exp utility","80","4","25","24","150899.5703693636"
"2460","0.1","red","radius","0.01","exp utility","80","4","25","24","131789.91767531427"
"2461","0.1","red","radius","0.01","exp utility","80","5","25","24","121547.65517080761"
"2466","0.1","red","radius","0.01","exp utility","80","5","25","24","127111.14148317077"
"2462","0.1","red","radius","0.01","exp utility","80","5","25","24","135167.49860529994"
"2464","0.1","red","radius","0.01","exp utility","80","5","25","24","128514.24235437546"
"2467","0.1","red","radius","0.01","exp utility","80","5","25","24","134332.9857798599"
"2463","0.1","red","radius","0.01","exp utility","80","5","25","24","140929.44598741754"
"2465","0.1","red","radius","0.01","exp utility","80","5","25","24","148153.84774328693"
"2470","0.1","red","radius","0.01","exp utility","80","5","25","24","129745.05360250743"
"2468","0.1","red","radius","0.01","exp utility","80","5","25","24","127731.81125990403"
"2469","0.1","red","radius","0.01","exp utility","80","5","25","24","142513.94567150393"
"2471","0.1","red","radius","0.01","exp utility","80","5","25","24","129241.583729402"
"2472","0.1","red","radius","0.01","exp utility","80","5","25","24","140924.21631998225"
"2473","0.1","red","radius","0.01","exp utility","80","5","25","24","123015.28532634734"
"2474","0.1","red","radius","0.01","exp utility","80","5","25","24","123626.01376526858"
"2475","0.1","red","radius","0.01","exp utility","80","5","25","24","132950.99652457054"
"2477","0.1","red","radius","0.01","exp utility","80","5","25","24","136928.1210373604"
"2476","0.1","red","radius","0.01","exp utility","80","5","25","24","123134.4677725773"
"2479","0.1","red","radius","0.01","exp utility","80","5","25","24","130732.31654073394"
"2482","0.1","red","radius","0.01","exp utility","80","5","25","24","145351.31167052977"
"2478","0.1","red","radius","0.01","exp utility","80","5","25","24","132379.60996185118"
"2481","0.1","red","radius","0.01","exp utility","80","5","25","24","135328.98833105218"
"2480","0.1","red","radius","0.01","exp utility","80","5","25","24","127313.31436799136"
"2487","0.1","red","radius","0.01","exp utility","80","5","25","24","139581.09663527732"
"2483","0.1","red","radius","0.01","exp utility","80","5","25","24","131224.0703087109"
"2485","0.1","red","radius","0.01","exp utility","80","5","25","24","134548.58187516948"
"2484","0.1","red","radius","0.01","exp utility","80","5","25","24","144974.21726296787"
"2486","0.1","red","radius","0.01","exp utility","80","5","25","24","136948.33664261788"
"2488","0.1","red","radius","0.01","exp utility","80","5","25","24","121328.64674414504"
"2489","0.1","red","radius","0.01","exp utility","80","5","25","24","131860.9872717254"
"2490","0.1","red","radius","0.01","exp utility","80","5","25","24","139379.02563031757"
"2491","0.1","red","radius","0.01","exp utility","80","6","25","24","131595.8887765095"
"2492","0.1","red","radius","0.01","exp utility","80","6","25","24","118389.56075728056"
"2498","0.1","red","radius","0.01","exp utility","80","6","25","24","143400.17422746224"
"2494","0.1","red","radius","0.01","exp utility","80","6","25","24","145588.5975308864"
"2493","0.1","red","radius","0.01","exp utility","80","6","25","24","115600.45633574254"
"2495","0.1","red","radius","0.01","exp utility","80","6","25","24","133204.36855023005"
"2501","0.1","red","radius","0.01","exp utility","80","6","25","24","137223.31696483836"
"2497","0.1","red","radius","0.01","exp utility","80","6","25","24","127506.15315606634"
"2502","0.1","red","radius","0.01","exp utility","80","6","25","24","123103.78496542522"
"2496","0.1","red","radius","0.01","exp utility","80","6","25","24","132643.08612289588"
"2500","0.1","red","radius","0.01","exp utility","80","6","25","24","127286.14965303622"
"2503","0.1","red","radius","0.01","exp utility","80","6","25","24","115186.64230647148"
"2499","0.1","red","radius","0.01","exp utility","80","6","25","24","133245.51061292907"
"2504","0.1","red","radius","0.01","exp utility","80","6","25","24","140920.64408939664"
"2505","0.1","red","radius","0.01","exp utility","80","6","25","24","122425.34747341415"
"2509","0.1","red","radius","0.01","exp utility","80","6","25","24","138538.3362370715"
"2508","0.1","red","radius","0.01","exp utility","80","6","25","24","131881.58106009592"
"2507","0.1","red","radius","0.01","exp utility","80","6","25","24","129310.45427176336"
"2517","0.1","red","radius","0.01","exp utility","80","6","25","24","129316.95526721436"
"2506","0.1","red","radius","0.01","exp utility","80","6","25","24","128164.34207528729"
"2513","0.1","red","radius","0.01","exp utility","80","6","25","24","131387.24840245448"
"2510","0.1","red","radius","0.01","exp utility","80","6","25","24","124066.49411930749"
"2512","0.1","red","radius","0.01","exp utility","80","6","25","24","126965.54871039969"
"2515","0.1","red","radius","0.01","exp utility","80","6","25","24","132243.5562625743"
"2514","0.1","red","radius","0.01","exp utility","80","6","25","24","142845.3535429138"
"2511","0.1","red","radius","0.01","exp utility","80","6","25","24","120705.1714787647"
"2516","0.1","red","radius","0.01","exp utility","80","6","25","24","133047.88716793695"
"2518","0.1","red","radius","0.01","exp utility","80","6","25","24","128897.18116791072"
"2519","0.1","red","radius","0.01","exp utility","80","6","25","24","129585.88737297205"
"2520","0.1","red","radius","0.01","exp utility","80","6","25","24","129713.74450335577"
"2521","0.1","red","radius","0.01","exp utility","80","7","25","24","142970.67962239328"
"2522","0.1","red","radius","0.01","exp utility","80","7","25","24","133925.70689592656"
"2523","0.1","red","radius","0.01","exp utility","80","7","25","24","125450.20082942615"
"2524","0.1","red","radius","0.01","exp utility","80","7","25","24","142766.78427752602"
"2526","0.1","red","radius","0.01","exp utility","80","7","25","24","126944.71465222226"
"2525","0.1","red","radius","0.01","exp utility","80","7","25","24","127658.54749734301"
"2530","0.1","red","radius","0.01","exp utility","80","7","25","24","129161.75139416466"
"2532","0.1","red","radius","0.01","exp utility","80","7","25","24","119329.60908991456"
"2529","0.1","red","radius","0.01","exp utility","80","7","25","24","129816.60557858914"
"2531","0.1","red","radius","0.01","exp utility","80","7","25","24","120411.32737033846"
"2527","0.1","red","radius","0.01","exp utility","80","7","25","24","149033.741217616"
"2528","0.1","red","radius","0.01","exp utility","80","7","25","24","153370.06294856724"
"2534","0.1","red","radius","0.01","exp utility","80","7","25","24","135664.0833445867"
"2533","0.1","red","radius","0.01","exp utility","80","7","25","24","145146.03961462126"
"2535","0.1","red","radius","0.01","exp utility","80","7","25","24","137806.93053884586"
"2537","0.1","red","radius","0.01","exp utility","80","7","25","24","138174.56293550806"
"2538","0.1","red","radius","0.01","exp utility","80","7","25","24","134222.1392168558"
"2536","0.1","red","radius","0.01","exp utility","80","7","25","24","118343.97883280346"
"2539","0.1","red","radius","0.01","exp utility","80","7","25","24","134613.90290110974"
"2540","0.1","red","radius","0.01","exp utility","80","7","25","24","121226.15075562375"
"2543","0.1","red","radius","0.01","exp utility","80","7","25","24","130338.50879405157"
"2542","0.1","red","radius","0.01","exp utility","80","7","25","24","126605.34673484237"
"2541","0.1","red","radius","0.01","exp utility","80","7","25","24","133511.9860611584"
"2545","0.1","red","radius","0.01","exp utility","80","7","25","24","135155.01016200424"
"2544","0.1","red","radius","0.01","exp utility","80","7","25","24","135492.27308614075"
"2547","0.1","red","radius","0.01","exp utility","80","7","25","24","140227.2046524295"
"2546","0.1","red","radius","0.01","exp utility","80","7","25","24","126152.32431164682"
"2549","0.1","red","radius","0.01","exp utility","80","7","25","24","146796.49174137646"
"2550","0.1","red","radius","0.01","exp utility","80","7","25","24","143910.68022376046"
"2548","0.1","red","radius","0.01","exp utility","80","7","25","24","127060.78483577345"
"2551","0.1","red","radius","0.01","exp utility","80","8","25","24","141740.92839360647"
"2552","0.1","red","radius","0.01","exp utility","80","8","25","24","127672.78934650095"
"2559","0.1","red","radius","0.01","exp utility","80","8","25","24","128202.05839159137"
"2553","0.1","red","radius","0.01","exp utility","80","8","25","24","136166.7379436916"
"2555","0.1","red","radius","0.01","exp utility","80","8","25","24","138494.75775281235"
"2554","0.1","red","radius","0.01","exp utility","80","8","25","24","132197.37915836196"
"2560","0.1","red","radius","0.01","exp utility","80","8","25","24","138635.62364674037"
"2557","0.1","red","radius","0.01","exp utility","80","8","25","24","125165.74839469232"
"2558","0.1","red","radius","0.01","exp utility","80","8","25","24","135728.96317140327"
"2556","0.1","red","radius","0.01","exp utility","80","8","25","24","136553.42935523024"
"2562","0.1","red","radius","0.01","exp utility","80","8","25","24","117100.98704452682"
"2561","0.1","red","radius","0.01","exp utility","80","8","25","24","131892.25197759204"
"2563","0.1","red","radius","0.01","exp utility","80","8","25","24","128752.96727149405"
"2564","0.1","red","radius","0.01","exp utility","80","8","25","24","140721.41390524444"
"2565","0.1","red","radius","0.01","exp utility","80","8","25","24","140783.07806312933"
"2566","0.1","red","radius","0.01","exp utility","80","8","25","24","116690.08732923148"
"2567","0.1","red","radius","0.01","exp utility","80","8","25","24","123115.19783120861"
"2570","0.1","red","radius","0.01","exp utility","80","8","25","24","132543.20939732718"
"2569","0.1","red","radius","0.01","exp utility","80","8","25","24","139196.02247394316"
"2568","0.1","red","radius","0.01","exp utility","80","8","25","24","138544.67840761237"
"2573","0.1","red","radius","0.01","exp utility","80","8","25","24","134187.0856280485"
"2572","0.1","red","radius","0.01","exp utility","80","8","25","24","140143.0345752877"
"2571","0.1","red","radius","0.01","exp utility","80","8","25","24","132504.82983772285"
"2580","0.1","red","radius","0.01","exp utility","80","8","25","24","125678.8135999708"
"2575","0.1","red","radius","0.01","exp utility","80","8","25","24","129586.8803115103"
"2576","0.1","red","radius","0.01","exp utility","80","8","25","24","142767.22331690538"
"2574","0.1","red","radius","0.01","exp utility","80","8","25","24","124437.26231513354"
"2578","0.1","red","radius","0.01","exp utility","80","8","25","24","110882.14425434111"
"2579","0.1","red","radius","0.01","exp utility","80","8","25","24","124611.74990768847"
"2577","0.1","red","radius","0.01","exp utility","80","8","25","24","130354.1737253815"
"2581","0.1","red","radius","0.01","exp utility","80","9","25","24","124485.24345895476"
"2582","0.1","red","radius","0.01","exp utility","80","9","25","24","123660.93959702742"
"2586","0.1","red","radius","0.01","exp utility","80","9","25","24","132452.92582538532"
"2584","0.1","red","radius","0.01","exp utility","80","9","25","24","121635.32212944825"
"2583","0.1","red","radius","0.01","exp utility","80","9","25","24","130639.24197928992"
"2585","0.1","red","radius","0.01","exp utility","80","9","25","24","146399.12563232958"
"2588","0.1","red","radius","0.01","exp utility","80","9","25","24","132668.82606441306"
"2589","0.1","red","radius","0.01","exp utility","80","9","25","24","131007.09458297127"
"2592","0.1","red","radius","0.01","exp utility","80","9","25","24","122085.9298008376"
"2590","0.1","red","radius","0.01","exp utility","80","9","25","24","127075.666838783"
"2587","0.1","red","radius","0.01","exp utility","80","9","25","24","128225.1186093853"
"2595","0.1","red","radius","0.01","exp utility","80","9","25","24","126297.60893289994"
"2594","0.1","red","radius","0.01","exp utility","80","9","25","24","141320.9229674284"
"2591","0.1","red","radius","0.01","exp utility","80","9","25","24","133695.745466724"
"2593","0.1","red","radius","0.01","exp utility","80","9","25","24","143500.7182104928"
"2596","0.1","red","radius","0.01","exp utility","80","9","25","24","133076.6464795247"
"2597","0.1","red","radius","0.01","exp utility","80","9","25","24","134457.42350218387"
"2599","0.1","red","radius","0.01","exp utility","80","9","25","24","141780.68847921264"
"2606","0.1","red","radius","0.01","exp utility","80","9","25","24","140200.6539749818"
"2600","0.1","red","radius","0.01","exp utility","80","9","25","24","141521.13241764333"
"2601","0.1","red","radius","0.01","exp utility","80","9","25","24","124472.93459483117"
"2598","0.1","red","radius","0.01","exp utility","80","9","25","24","138983.07160722744"
"2604","0.1","red","radius","0.01","exp utility","80","9","25","24","148790.6783426441"
"2610","0.1","red","radius","0.01","exp utility","80","9","25","24","117951.56821645735"
"2603","0.1","red","radius","0.01","exp utility","80","9","25","24","146183.79050758266"
"2602","0.1","red","radius","0.01","exp utility","80","9","25","24","134561.83912195463"
"2605","0.1","red","radius","0.01","exp utility","80","9","25","24","136410.24957960987"
"2609","0.1","red","radius","0.01","exp utility","80","9","25","24","140600.69001343055"
"2608","0.1","red","radius","0.01","exp utility","80","9","25","24","132945.51180245585"
"2607","0.1","red","radius","0.01","exp utility","80","9","25","24","129203.13677369061"
"2611","0.1","red","radius","0.01","exp utility","80","10","25","24","137598.31267572375"
"2612","0.1","red","radius","0.01","exp utility","80","10","25","24","130986.25482815833"
"2613","0.1","red","radius","0.01","exp utility","80","10","25","24","136575.0736464691"
"2618","0.1","red","radius","0.01","exp utility","80","10","25","24","134738.31484135406"
"2616","0.1","red","radius","0.01","exp utility","80","10","25","24","138459.3276307786"
"2615","0.1","red","radius","0.01","exp utility","80","10","25","24","126614.51744022644"
"2619","0.1","red","radius","0.01","exp utility","80","10","25","24","130627.79687306157"
"2620","0.1","red","radius","0.01","exp utility","80","10","25","24","128971.72650158618"
"2614","0.1","red","radius","0.01","exp utility","80","10","25","24","116920.66204208494"
"2617","0.1","red","radius","0.01","exp utility","80","10","25","24","136700.81437309188"
"2621","0.1","red","radius","0.01","exp utility","80","10","25","24","129176.81269873286"
"2623","0.1","red","radius","0.01","exp utility","80","10","25","24","134724.86390876002"
"2622","0.1","red","radius","0.01","exp utility","80","10","25","24","131734.55419727945"
"2624","0.1","red","radius","0.01","exp utility","80","10","25","24","134129.4110067057"
"2625","0.1","red","radius","0.01","exp utility","80","10","25","24","134699.18305155257"
"2626","0.1","red","radius","0.01","exp utility","80","10","25","24","128409.12364919414"
"2627","0.1","red","radius","0.01","exp utility","80","10","25","24","132373.1337473373"
"2641","0.1","red","radius","0.01","exp utility","90","0","25","24","72439.41806496553"
"2630","0.1","red","radius","0.01","exp utility","80","10","25","24","119920.6354251868"
"2642","0.1","red","radius","0.01","exp utility","90","0","25","24","88084.76177663667"
"2643","0.1","red","radius","0.01","exp utility","90","0","25","24","83401.86570874353"
"2629","0.1","red","radius","0.01","exp utility","80","10","25","24","119207.59382019748"
"2628","0.1","red","radius","0.01","exp utility","80","10","25","24","126357.5081721727"
"2644","0.1","red","radius","0.01","exp utility","90","0","25","24","75263.37690311603"
"2645","0.1","red","radius","0.01","exp utility","90","0","25","24","75840.8699606586"
"2646","0.1","red","radius","0.01","exp utility","90","0","25","24","75606.67969838664"
"2647","0.1","red","radius","0.01","exp utility","90","0","25","24","63869.52940212477"
"2648","0.1","red","radius","0.01","exp utility","90","0","25","24","78313.46014283366"
"2649","0.1","red","radius","0.01","exp utility","90","0","25","24","82595.83460660621"
"2650","0.1","red","radius","0.01","exp utility","90","0","25","24","72677.74780488797"
"2651","0.1","red","radius","0.01","exp utility","90","0","25","24","72496.877764468"
"2652","0.1","red","radius","0.01","exp utility","90","0","25","24","71631.21872500064"
"2631","0.1","red","radius","0.01","exp utility","80","10","25","24","131400.37456413632"
"2653","0.1","red","radius","0.01","exp utility","90","0","25","24","78425.86902673054"
"2654","0.1","red","radius","0.01","exp utility","90","0","25","24","80591.0441966892"
"2633","0.1","red","radius","0.01","exp utility","80","10","25","24","138807.66235688614"
"2655","0.1","red","radius","0.01","exp utility","90","0","25","24","83448.29873359513"
"2656","0.1","red","radius","0.01","exp utility","90","0","25","24","75157.25305172616"
"2632","0.1","red","radius","0.01","exp utility","80","10","25","24","121300.10610680547"
"2637","0.1","red","radius","0.01","exp utility","80","10","25","24","129263.05361662872"
"2657","0.1","red","radius","0.01","exp utility","90","0","25","24","82987.2591880188"
"2658","0.1","red","radius","0.01","exp utility","90","0","25","24","67522.20329747602"
"2659","0.1","red","radius","0.01","exp utility","90","0","25","24","72379.31929074197"
"2638","0.1","red","radius","0.01","exp utility","80","10","25","24","136635.5529008567"
"2660","0.1","red","radius","0.01","exp utility","90","0","25","24","80673.56899008295"
"2635","0.1","red","radius","0.01","exp utility","80","10","25","24","130758.42431224452"
"2661","0.1","red","radius","0.01","exp utility","90","0","25","24","70959.86558456512"
"2634","0.1","red","radius","0.01","exp utility","80","10","25","24","127856.80256266228"
"2662","0.1","red","radius","0.01","exp utility","90","0","25","24","85577.352519758"
"2636","0.1","red","radius","0.01","exp utility","80","10","25","24","136228.3255051224"
"2663","0.1","red","radius","0.01","exp utility","90","0","25","24","69967.9363164347"
"2664","0.1","red","radius","0.01","exp utility","90","0","25","24","77794.49182047576"
"2665","0.1","red","radius","0.01","exp utility","90","0","25","24","78566.40233232488"
"2667","0.1","red","radius","0.01","exp utility","90","0","25","24","78151.26843964597"
"2666","0.1","red","radius","0.01","exp utility","90","0","25","24","61863.701565620904"
"2668","0.1","red","radius","0.01","exp utility","90","0","25","24","72592.8616490964"
"2669","0.1","red","radius","0.01","exp utility","90","0","25","24","70320.46737201398"
"2670","0.1","red","radius","0.01","exp utility","90","0","25","24","75097.17502947118"
"2639","0.1","red","radius","0.01","exp utility","80","10","25","24","139246.3364393056"
"2671","0.1","red","radius","0.01","exp utility","90","1","25","24","118415.20341807796"
"2673","0.1","red","radius","0.01","exp utility","90","1","25","24","109271.70099730884"
"2674","0.1","red","radius","0.01","exp utility","90","1","25","24","106960.40216479635"
"2672","0.1","red","radius","0.01","exp utility","90","1","25","24","125081.12974260414"
"2676","0.1","red","radius","0.01","exp utility","90","1","25","24","134519.0289498807"
"2677","0.1","red","radius","0.01","exp utility","90","1","25","24","119766.42035837554"
"2675","0.1","red","radius","0.01","exp utility","90","1","25","24","132529.23937919366"
"2678","0.1","red","radius","0.01","exp utility","90","1","25","24","128250.63946606228"
"2679","0.1","red","radius","0.01","exp utility","90","1","25","24","124096.38277497771"
"2680","0.1","red","radius","0.01","exp utility","90","1","25","24","121069.51314540535"
"2681","0.1","red","radius","0.01","exp utility","90","1","25","24","126785.14948668741"
"2682","0.1","red","radius","0.01","exp utility","90","1","25","24","104871.64115178875"
"2684","0.1","red","radius","0.01","exp utility","90","1","25","24","106828.04481959363"
"2683","0.1","red","radius","0.01","exp utility","90","1","25","24","115740.50315951231"
"2640","0.1","red","radius","0.01","exp utility","80","10","25","24","140725.12949502564"
"2685","0.1","red","radius","0.01","exp utility","90","1","25","24","127561.17382276748"
"2686","0.1","red","radius","0.01","exp utility","90","1","25","24","110236.78024263255"
"2687","0.1","red","radius","0.01","exp utility","90","1","25","24","101115.9844774305"
"2688","0.1","red","radius","0.01","exp utility","90","1","25","24","124663.2747235655"
"2689","0.1","red","radius","0.01","exp utility","90","1","25","24","123452.14716514907"
"2690","0.1","red","radius","0.01","exp utility","90","1","25","24","97740.99540569884"
"2691","0.1","red","radius","0.01","exp utility","90","1","25","24","124816.5797458166"
"2694","0.1","red","radius","0.01","exp utility","90","1","25","24","120154.79848932454"
"2693","0.1","red","radius","0.01","exp utility","90","1","25","24","128609.21750675314"
"2692","0.1","red","radius","0.01","exp utility","90","1","25","24","118471.69985023199"
"2695","0.1","red","radius","0.01","exp utility","90","1","25","24","112042.3975588742"
"2696","0.1","red","radius","0.01","exp utility","90","1","25","24","111455.69133066689"
"2697","0.1","red","radius","0.01","exp utility","90","1","25","24","127301.58333094335"
"2698","0.1","red","radius","0.01","exp utility","90","1","25","24","110320.16377892958"
"2699","0.1","red","radius","0.01","exp utility","90","1","25","24","122344.3970985793"
"2700","0.1","red","radius","0.01","exp utility","90","1","25","24","114947.87139111017"
"2702","0.1","red","radius","0.01","exp utility","90","2","25","24","125559.44558589322"
"2703","0.1","red","radius","0.01","exp utility","90","2","25","24","120428.26543370601"
"2704","0.1","red","radius","0.01","exp utility","90","2","25","24","101322.74622566291"
"2701","0.1","red","radius","0.01","exp utility","90","2","25","24","120413.23549241696"
"2705","0.1","red","radius","0.01","exp utility","90","2","25","24","131769.15129542004"
"2708","0.1","red","radius","0.01","exp utility","90","2","25","24","128202.39936721392"
"2710","0.1","red","radius","0.01","exp utility","90","2","25","24","109582.53147165939"
"2706","0.1","red","radius","0.01","exp utility","90","2","25","24","131072.31175991017"
"2709","0.1","red","radius","0.01","exp utility","90","2","25","24","116971.62005889814"
"2711","0.1","red","radius","0.01","exp utility","90","2","25","24","123407.06469417634"
"2712","0.1","red","radius","0.01","exp utility","90","2","25","24","124714.79274828198"
"2707","0.1","red","radius","0.01","exp utility","90","2","25","24","121388.76500688477"
"2713","0.1","red","radius","0.01","exp utility","90","2","25","24","129637.2420276649"
"2714","0.1","red","radius","0.01","exp utility","90","2","25","24","122880.50564565601"
"2715","0.1","red","radius","0.01","exp utility","90","2","25","24","115074.62142643402"
"2717","0.1","red","radius","0.01","exp utility","90","2","25","24","121938.97039273684"
"2719","0.1","red","radius","0.01","exp utility","90","2","25","24","110201.64178753205"
"2716","0.1","red","radius","0.01","exp utility","90","2","25","24","119052.41645911188"
"2718","0.1","red","radius","0.01","exp utility","90","2","25","24","128813.89264444164"
"2720","0.1","red","radius","0.01","exp utility","90","2","25","24","124238.12777498402"
"2721","0.1","red","radius","0.01","exp utility","90","2","25","24","134618.76210791297"
"2722","0.1","red","radius","0.01","exp utility","90","2","25","24","132869.7373164874"
"2724","0.1","red","radius","0.01","exp utility","90","2","25","24","115645.19500890459"
"2723","0.1","red","radius","0.01","exp utility","90","2","25","24","123079.2477565722"
"2726","0.1","red","radius","0.01","exp utility","90","2","25","24","131384.20990421707"
"2725","0.1","red","radius","0.01","exp utility","90","2","25","24","125600.64204362544"
"2727","0.1","red","radius","0.01","exp utility","90","2","25","24","115967.11186955108"
"2728","0.1","red","radius","0.01","exp utility","90","2","25","24","106791.33963337619"
"2729","0.1","red","radius","0.01","exp utility","90","2","25","24","123568.18940931333"
"2730","0.1","red","radius","0.01","exp utility","90","2","25","24","131704.88529842015"
"2733","0.1","red","radius","0.01","exp utility","90","3","25","24","141178.21474734455"
"2731","0.1","red","radius","0.01","exp utility","90","3","25","24","124722.62375991131"
"2732","0.1","red","radius","0.01","exp utility","90","3","25","24","124149.95564068654"
"2738","0.1","red","radius","0.01","exp utility","90","3","25","24","132358.6334202702"
"2734","0.1","red","radius","0.01","exp utility","90","3","25","24","117097.15407914434"
"2736","0.1","red","radius","0.01","exp utility","90","3","25","24","128771.41966947421"
"2737","0.1","red","radius","0.01","exp utility","90","3","25","24","139376.24873310345"
"2735","0.1","red","radius","0.01","exp utility","90","3","25","24","128858.37964322258"
"2743","0.1","red","radius","0.01","exp utility","90","3","25","24","124369.42545050509"
"2739","0.1","red","radius","0.01","exp utility","90","3","25","24","137285.63194872809"
"2740","0.1","red","radius","0.01","exp utility","90","3","25","24","137651.61824795936"
"2741","0.1","red","radius","0.01","exp utility","90","3","25","24","126283.14694235966"
"2742","0.1","red","radius","0.01","exp utility","90","3","25","24","129057.52444740948"
"2745","0.1","red","radius","0.01","exp utility","90","3","25","24","130416.89368794794"
"2744","0.1","red","radius","0.01","exp utility","90","3","25","24","124811.20243397723"
"2746","0.1","red","radius","0.01","exp utility","90","3","25","24","125619.7474372198"
"2749","0.1","red","radius","0.01","exp utility","90","3","25","24","131532.321685112"
"2747","0.1","red","radius","0.01","exp utility","90","3","25","24","127738.87464838236"
"2750","0.1","red","radius","0.01","exp utility","90","3","25","24","132567.93528816997"
"2748","0.1","red","radius","0.01","exp utility","90","3","25","24","112815.21157323183"
"2751","0.1","red","radius","0.01","exp utility","90","3","25","24","121826.38767320834"
"2752","0.1","red","radius","0.01","exp utility","90","3","25","24","119519.20099922873"
"2759","0.1","red","radius","0.01","exp utility","90","3","25","24","135482.20363021328"
"2753","0.1","red","radius","0.01","exp utility","90","3","25","24","143482.47649138558"
"2756","0.1","red","radius","0.01","exp utility","90","3","25","24","104654.6165169286"
"2755","0.1","red","radius","0.01","exp utility","90","3","25","24","129133.85242775363"
"2757","0.1","red","radius","0.01","exp utility","90","3","25","24","122411.67766801342"
"2754","0.1","red","radius","0.01","exp utility","90","3","25","24","122759.5918362876"
"2758","0.1","red","radius","0.01","exp utility","90","3","25","24","137340.2861619188"
"2760","0.1","red","radius","0.01","exp utility","90","3","25","24","124842.21559393803"
"2762","0.1","red","radius","0.01","exp utility","90","4","25","24","126364.57863581626"
"2764","0.1","red","radius","0.01","exp utility","90","4","25","24","125168.90625858126"
"2761","0.1","red","radius","0.01","exp utility","90","4","25","24","141167.01977559362"
"2763","0.1","red","radius","0.01","exp utility","90","4","25","24","127863.71661202297"
"2767","0.1","red","radius","0.01","exp utility","90","4","25","24","113717.22176446678"
"2765","0.1","red","radius","0.01","exp utility","90","4","25","24","115508.68007454647"
"2766","0.1","red","radius","0.01","exp utility","90","4","25","24","123217.12272336957"
"2769","0.1","red","radius","0.01","exp utility","90","4","25","24","125442.53149432891"
"2771","0.1","red","radius","0.01","exp utility","90","4","25","24","133678.05857326923"
"2768","0.1","red","radius","0.01","exp utility","90","4","25","24","124775.21556836003"
"2773","0.1","red","radius","0.01","exp utility","90","4","25","24","142868.8712557494"
"2772","0.1","red","radius","0.01","exp utility","90","4","25","24","120653.72363782811"
"2770","0.1","red","radius","0.01","exp utility","90","4","25","24","117673.03928764704"
"2774","0.1","red","radius","0.01","exp utility","90","4","25","24","104816.66820833068"
"2775","0.1","red","radius","0.01","exp utility","90","4","25","24","132489.59977866372"
"2779","0.1","red","radius","0.01","exp utility","90","4","25","24","127359.79638439411"
"2776","0.1","red","radius","0.01","exp utility","90","4","25","24","120118.66411439712"
"2777","0.1","red","radius","0.01","exp utility","90","4","25","24","113014.72971879836"
"2780","0.1","red","radius","0.01","exp utility","90","4","25","24","124899.59331110668"
"2783","0.1","red","radius","0.01","exp utility","90","4","25","24","129149.9084938124"
"2784","0.1","red","radius","0.01","exp utility","90","4","25","24","119459.28863087001"
"2778","0.1","red","radius","0.01","exp utility","90","4","25","24","125750.2730893844"
"2782","0.1","red","radius","0.01","exp utility","90","4","25","24","133040.24432089113"
