"BehaviorSpace results (NetLogo 6.0.2)"
"butterfly_class_7.nlogo"
"optimize-mating"
"01/30/2018 02:13:59:262 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","initialization","q","real-terrain","[step]","corridor-width","cluster-size","mean-elevation"
"1164","""edge""","0.55","true","999","8.430743953794009","11.08","584.83"
"1165","""edge""","0.55","true","999","7.675810322567768","13.68","590.6599999999997"
"1166","""edge""","0.55","true","999","7.78119299470106","11.96","583.8620000000001"
"1167","""edge""","0.55","true","999","9.822681479578016","9.4","576.9259999999999"
"1170","""edge""","0.55","true","999","6.149317343119511","11.68","582.4959999999999"
"1172","""edge""","0.55","true","999","8.668806558400723","9.6","595.5059999999997"
"1168","""edge""","0.55","true","999","7.410792473909204","11.96","579.9519999999998"
"1173","""edge""","0.55","true","999","9.009824878038229","10.24","586.444"
"1169","""edge""","0.55","true","999","9.402830878221195","12.6","592.2939999999998"
"1174","""edge""","0.55","true","999","4.973612951893198","30.08","563.794"
"1171","""edge""","0.55","true","999","9.453792381425398","11.04","573.634"
"1176","""edge""","0.55","true","999","7.924155869772061","10.24","572.182"
"1175","""edge""","0.55","true","999","8.53445133361098","9.36","577.9879999999999"
"1178","""edge""","0.55","true","999","10.156729243027318","10.04","593.7919999999998"
"1177","""edge""","0.55","true","999","9.451940065658533","10.6","592.4599999999998"
"1180","""edge""","0.55","true","999","7.139041210661279","15.2","593.3480000000001"
"1179","""edge""","0.55","true","999","8.751542115875521","9.64","596.6359999999997"
"1181","""edge""","0.55","true","999","7.524018813749979","14.8","581.0479999999997"
"1182","""edge""","0.55","true","999","5.298460008203665","23.16","569.7119999999998"
"1184","""edge""","0.55","true","999","6.948557354469892","13.16","585.5180000000001"
"1183","""edge""","0.55","true","999","8.359444093269634","13.08","573.5239999999999"
"1185","""edge""","0.55","true","999","8.398641710933783","13.16","566.746"
"1186","""edge""","0.55","true","999","7.808590748552541","22.48","569.1419999999997"
"1187","""edge""","0.55","true","999","7.2177655831189975","10.6","581.8979999999997"
"1188","""edge""","0.55","true","999","8.236737881204892","13.4","565.146"
"1189","""edge""","0.55","true","999","4.851772585121141","16.88","571.586"
"1191","""edge""","0.55","true","999","5.8375048568452765","12.16","579.238"
"1190","""edge""","0.55","true","999","6.011748656910115","24.76","566.3779999999996"
"1192","""edge""","0.55","true","999","7.903861613309866","11.6","580.814"
"1194","""edge""","0.55","true","999","2.2345297363248333","37.68","558.1279999999998"
"1193","""edge""","0.55","true","999","9.776703251242663","9.72","583.6159999999999"
"1196","""edge""","0.55","true","999","8.424081536844378","9.36","588.1619999999998"
"1197","""edge""","0.55","true","999","6.466227184177376","14.52","585.92"
"1195","""edge""","0.55","true","999","8.182094373343395","12.72","597.8279999999999"
"1198","""edge""","0.55","true","999","9.290006669155286","10.12","577.7620000000002"
"1200","""edge""","0.55","true","999","10.16177952971625","9.88","572.1079999999998"
"1199","""edge""","0.55","true","999","9.492337546859924","12.52","573.652"
"1201","""edge""","0.6","true","999","4.210741286864779","29.96","570.6099999999999"
"1202","""edge""","0.6","true","999","5.890629164358054","20.4","572.81"
"1203","""edge""","0.6","true","999","3.713790691118107","37.72","562.036"
"1204","""edge""","0.6","true","999","6.213470281352632","17.92","552.9419999999999"
"1205","""edge""","0.6","true","999","7.49132961212456","10.92","565.7299999999999"
"1206","""edge""","0.6","true","999","7.384898949525061","12.68","560.5979999999998"
"1207","""edge""","0.6","true","999","6.465286418849842","15.12","556.9080000000001"
"1208","""edge""","0.6","true","999","5.965230360774233","17.48","562.654"
"1209","""edge""","0.6","true","999","5.186479192944802","25.36","578.1179999999997"
"1210","""edge""","0.6","true","999","7.375431859408101","11.96","560.0819999999999"
"1213","""edge""","0.6","true","999","6.277251376700135","18.8","566.988"
"1212","""edge""","0.6","true","999","4.283601698293501","16.24","555.174"
"1214","""edge""","0.6","true","999","7.222000503880755","10.44","569.2659999999997"
"1216","""edge""","0.6","true","999","5.108274102042087","20.68","565.096"
"1211","""edge""","0.6","true","999","5.503939856742633","14.16","563.41"
"1217","""edge""","0.6","true","999","5.02967194545404","29.92","567.5579999999998"
"1215","""edge""","0.6","true","999","7.200904337490256","15.28","605.5379999999999"
"1218","""edge""","0.6","true","999","5.456143576581332","24.8","562.4099999999999"
"1220","""edge""","0.6","true","999","2.4202189783888675","40.28","557.9639999999998"
"1219","""edge""","0.6","true","999","5.164034040836314","22","553.942"
"1221","""edge""","0.6","true","999","6.96990876618271","15.72","611.8019999999997"
"1222","""edge""","0.6","true","999","6.730600649061585","12.64","564.63"
"1223","""edge""","0.6","true","999","6.135497786677202","12.88","573.926"
"1224","""edge""","0.6","true","999","5.389915845571137","18.64","570.6580000000001"
"1225","""edge""","0.6","true","999","7.2627538356927515","10","569.3459999999999"
"1226","""edge""","0.6","true","999","5.8784464301074015","10.92","569.6279999999998"
"1227","""edge""","0.6","true","999","7.035325665493948","18.6","600.8739999999999"
"1228","""edge""","0.6","true","999","7.196271951841216","7.28","565.5639999999999"
"1229","""edge""","0.6","true","999","3.129301185932613","33.8","560.7659999999998"
"1230","""edge""","0.6","true","999","5.569798012953674","19","569.16"
"1231","""edge""","0.6","true","999","2.250187315408164","41","558.3459999999998"
"1233","""edge""","0.6","true","999","6.800410401306107","17.76","606.6599999999997"
"1232","""edge""","0.6","true","999","5.147624926376678","22.32","564.7419999999997"
"1234","""edge""","0.6","true","999","7.544440878259772","18.68","549.128"
"1235","""edge""","0.6","true","999","6.956496708244591","17.16","573.938"
"1236","""edge""","0.6","true","999","4.797721001692644","25.04","552.9519999999998"
"1238","""edge""","0.6","true","999","5.642620379261943","16.56","564.1819999999999"
"1237","""edge""","0.6","true","999","7.812378931461869","7.08","559.9259999999999"
"1240","""edge""","0.6","true","999","5.28598442789342","18.52","570.1059999999999"
"1239","""edge""","0.6","true","999","5.303782056142285","11.64","569.1619999999999"
"1241","""edge""","0.6","true","999","7.467758802670155","8.24","568.244"
"1243","""edge""","0.6","true","999","9.625230799323043","10.76","572.782"
"1242","""edge""","0.6","true","999","5.121685712205085","13.68","551.53"
"1244","""edge""","0.6","true","999","6.903050126879268","14.84","563.332"
"1245","""edge""","0.6","true","999","6.099586264863056","16.56","573.9060000000001"
"1246","""edge""","0.6","true","999","7.022917598980551","15.8","551.5279999999999"
"1248","""edge""","0.6","true","999","7.774540132969901","19.36","550.766"
"1249","""edge""","0.6","true","999","7.411671803258908","11.16","579.474"
"1247","""edge""","0.6","true","999","5.262376780807494","19","565.0999999999999"
"1251","""edge""","0.6","true","999","6.802863081833514","11.08","550.292"
"1252","""edge""","0.6","true","999","4.919778746433542","17.92","581.4380000000001"
"1253","""edge""","0.6","true","999","6.200690917402061","29.32","561.6719999999996"
"1254","""edge""","0.6","true","999","6.884862554803467","21.68","563.2760000000001"
"1255","""edge""","0.6","true","999","7.005540618529047","18.16","547.0939999999999"
"1256","""edge""","0.6","true","999","7.273777236909681","10.04","570.9079999999999"
"1250","""edge""","0.6","true","999","4.979994494963208","16.2","568.108"
"1257","""edge""","0.6","true","999","3.779526892888175","26.28","572.3559999999999"
"1260","""edge""","0.6","true","999","5.290331683091056","22.16","579.258"
"1258","""edge""","0.6","true","999","7.001768219761074","11.64","558.7819999999999"
"1259","""edge""","0.6","true","999","6.096644716816639","13.48","574.8240000000001"
"1261","""edge""","0.6","true","999","7.469356927299484","14.24","597.9619999999999"
"1262","""edge""","0.6","true","999","6.085974309026198","16","565.262"
"1263","""edge""","0.6","true","999","4.760392986906248","21.36","566.668"
"1264","""edge""","0.6","true","999","5.795222285465073","15.4","573.8799999999999"
"1265","""edge""","0.6","true","999","6.055961242985483","11.24","551.964"
"1266","""edge""","0.6","true","999","5.640971929752111","17","581.858"
"1267","""edge""","0.6","true","999","3.062076730819005","37.72","561.9439999999996"
"1268","""edge""","0.6","true","999","5.969016051155889","17.12","551.688"
"1269","""edge""","0.6","true","999","6.545514085503981","15.96","578.4480000000002"
"1270","""edge""","0.6","true","999","6.9429554953000645","23.64","619.6099999999999"
"1271","""edge""","0.6","true","999","6.599973168426268","18.92","585.4279999999998"
"1273","""edge""","0.6","true","999","4.398352064847473","19.32","555.69"
"1275","""edge""","0.6","true","999","6.519734644113872","13.92","581.0379999999998"
"1272","""edge""","0.6","true","999","5.174662811637854","21.6","575.6999999999998"
"1274","""edge""","0.6","true","999","9.905911256222646","8.24","579.7479999999999"
"1277","""edge""","0.6","true","999","3.1426046196114688","32.16","563.5939999999999"
"1278","""edge""","0.6","true","999","5.9741419466336","15.2","569.0020000000002"
"1279","""edge""","0.6","true","999","5.663153545504433","16.04","579.7040000000001"
"1276","""edge""","0.6","true","999","5.5365305960656235","14.24","558.072"
"1282","""edge""","0.6","true","999","6.558446204285738","18.28","604.1199999999997"
"1283","""edge""","0.6","true","999","3.0759023633449107","39.12","557.5439999999999"
"1280","""edge""","0.6","true","999","6.477617683348779","17.08","569.1779999999997"
"1281","""edge""","0.6","true","999","6.45124829033081","12.84","584.8799999999998"
"1284","""edge""","0.6","true","999","3.411133398406823","34.24","556.9939999999999"
"1285","""edge""","0.6","true","999","3.019459035974529","39.4","559.102"
"1286","""edge""","0.6","true","999","5.5770950679172815","18.6","564.416"
"1288","""edge""","0.6","true","999","4.593913946629026","16.8","563.7119999999999"
"1289","""edge""","0.6","true","999","7.160036658272743","9.92","567.6779999999998"
"1287","""edge""","0.6","true","999","4.72072470395218","17.2","559.7760000000001"
"1290","""edge""","0.6","true","999","3.1034887925809103","31.88","561.1879999999998"
"1291","""edge""","0.6","true","999","6.889253299663856","21.6","615.2159999999999"
"1293","""edge""","0.6","true","999","6.518676976590023","11.08","567.9359999999998"
"1292","""edge""","0.6","true","999","7.909123094335066","16.08","592.01"
"1294","""edge""","0.6","true","999","3.9008710243811513","17.2","549.906"
"1295","""edge""","0.6","true","999","6.446269034306732","19.68","562.7400000000001"
"1298","""edge""","0.6","true","999","6.947872878596864","11.72","561.9380000000001"
"1296","""edge""","0.6","true","999","8.597352897383066","16.64","574.108"
"1297","""edge""","0.6","true","999","8.116678435997626","8.48","567.136"
"1300","""edge""","0.6","true","999","5.69326825996828","15.76","564.4679999999998"
"1299","""edge""","0.6","true","999","6.415252378370564","11.96","570.082"
"1301","""edge""","0.65","true","999","5.683357553598092","17.16","559.348"
"1303","""edge""","0.65","true","999","3.8483232520517454","25.64","555.892"
"1302","""edge""","0.65","true","999","6.229095479697236","28.28","630.2099999999996"
"1305","""edge""","0.65","true","999","4.75247130869319","27.12","546.942"
"1304","""edge""","0.65","true","999","4.8893137348529585","14.28","544.896"
"1306","""edge""","0.65","true","999","5.426745828573166","9.92","552.7080000000001"
"1307","""edge""","0.65","true","999","5.76682180995926","15.36","598.7339999999998"
"1309","""edge""","0.65","true","999","4.395392313946455","21.16","553.53"
"1308","""edge""","0.65","true","999","4.6901441401963","18.48","567.788"
"1310","""edge""","0.65","true","999","5.109930858090328","17.56","555.45"
"1311","""edge""","0.65","true","999","4.653343800229486","16.12","537.3619999999999"
"1312","""edge""","0.65","true","999","5.380653829410453","23.84","557.9799999999999"
"1314","""edge""","0.65","true","999","4.859626482515966","12.24","561.9619999999999"
"1313","""edge""","0.65","true","999","5.055125208605057","14.08","569.6399999999999"
"1315","""edge""","0.65","true","999","5.21590688334622","17.52","570.986"
"1316","""edge""","0.65","true","999","5.290732776413625","20.8","561.01"
"1317","""edge""","0.65","true","999","5.144821844585602","12.56","545.6199999999999"
"1318","""edge""","0.65","true","999","5.740352743306405","10","562.3700000000001"
"1319","""edge""","0.65","true","999","1.8470950268750355","43.36","557.4399999999999"
"1322","""edge""","0.65","true","999","5.903114270315918","16.12","606.4079999999998"
"1320","""edge""","0.65","true","999","4.797573091059841","28.12","564.9859999999998"
"1321","""edge""","0.65","true","999","3.8766902918829196","25.4","545.274"
"1323","""edge""","0.65","true","999","2.4257510060055516","42.64","560.7079999999997"
"1324","""edge""","0.65","true","999","4.621114082032426","25.72","562.4819999999999"
"1325","""edge""","0.65","true","999","5.225453494051518","18.68","603.8839999999998"
"1326","""edge""","0.65","true","999","9.033030187770242","14.32","571.84"
"1328","""edge""","0.65","true","999","4.979014081176553","28.16","547.056"
"1327","""edge""","0.65","true","999","5.574266976938536","15.16","536.6480000000001"
"1329","""edge""","0.65","true","999","3.531059314004176","18.32","533.2219999999999"
"1330","""edge""","0.65","true","999","4.40299451560095","15.4","543.792"
"1331","""edge""","0.65","true","999","2.8624587268666777","37.92","561.3519999999996"
"1332","""edge""","0.65","true","999","4.827476042490581","23.12","562.1279999999999"
"1333","""edge""","0.65","true","999","4.605715831665071","20.28","592.2639999999996"
"1334","""edge""","0.65","true","999","4.18485405302323","23.64","543.8920000000002"
"1336","""edge""","0.65","true","999","4.074251736098867","20.24","557.554"
"1335","""edge""","0.65","true","999","5.177400455204025","14.44","540.5179999999997"
"1337","""edge""","0.65","true","999","3.693245661431532","44.2","557.3419999999996"
"1339","""edge""","0.65","true","999","5.490599144540229","23.68","620.4139999999995"
"1338","""edge""","0.65","true","999","5.160081966753259","19.88","550.154"
"1341","""edge""","0.65","true","999","4.985101547536489","26.12","580.3619999999996"
"1340","""edge""","0.65","true","999","6.0451818466446055","12.6","570.6699999999998"
"1342","""edge""","0.65","true","999","7.172593846024568","11.4","551.1119999999999"
"1344","""edge""","0.65","true","999","6.312791600060115","19.64","560.888"
"1345","""edge""","0.65","true","999","5.058797015536151","25.68","558.5740000000001"
"1343","""edge""","0.65","true","999","4.23405745900318","25.4","553.25"
"1346","""edge""","0.65","true","999","3.6592276534126857","23.72","547.76"
"1348","""edge""","0.65","true","999","2.643457758779532","39.32","559.0299999999997"
"1347","""edge""","0.65","true","999","5.4021164135087245","21.64","590.7639999999997"
"1349","""edge""","0.65","true","999","3.972688260483127","28.64","553.0820000000001"
"1350","""edge""","0.65","true","999","5.476878263820676","13.48","558.3019999999999"
"1351","""edge""","0.65","true","999","4.248841804766937","13.16","564.784"
"1352","""edge""","0.65","true","999","5.14383657258047","28.2","571.0939999999997"
"1354","""edge""","0.65","true","999","4.622975739163985","18.56","555.1800000000001"
"1353","""edge""","0.65","true","999","5.276446596889445","16.04","562.2879999999999"
"1355","""edge""","0.65","true","999","5.05026295081161","14.52","535.7019999999998"
"1356","""edge""","0.65","true","999","5.2317527051461346","18.8","596.6839999999997"
"1357","""edge""","0.65","true","999","5.3227890713979145","22.12","610.6139999999995"
"1358","""edge""","0.65","true","999","2.5149410408927646","42.52","558.7359999999996"
"1359","""edge""","0.65","true","999","5.1032234523334665","25.52","533.7139999999999"
"1360","""edge""","0.65","true","999","2.372653996036146","44.36","557.2559999999997"
"1362","""edge""","0.65","true","999","4.47316100065437","16.84","534.606"
"1363","""edge""","0.65","true","999","3.851875228500304","31.24","575.3739999999997"
"1361","""edge""","0.65","true","999","5.595252778198135","11.24","554.524"
"1364","""edge""","0.65","true","999","4.533564391304415","15.76","547.9259999999999"
"1365","""edge""","0.65","true","999","4.875065725260025","21.88","560.2399999999999"
"1366","""edge""","0.65","true","999","6.385539126099765","22.04","557.3780000000002"
"1367","""edge""","0.65","true","999","3.9366564578700105","29.68","546.0459999999999"
"1368","""edge""","0.65","true","999","5.451317414903241","19.36","558.9219999999999"
"1370","""edge""","0.65","true","999","5.964687755899673","13.04","560.6759999999999"
"1369","""edge""","0.65","true","999","5.237740918632195","28.44","620.0519999999998"
"1371","""edge""","0.65","true","999","4.376914783585908","15.88","546.6039999999999"
"1372","""edge""","0.65","true","999","5.61656771337472","21.68","607.184"
"1373","""edge""","0.65","true","999","6.275536347683507","13.4","555.436"
"1374","""edge""","0.65","true","999","6.108290456962336","19.76","612.7259999999999"
"1375","""edge""","0.65","true","999","5.8645251465260175","13.12","558.0559999999999"
"1376","""edge""","0.65","true","999","4.142530089338836","20.12","597.4539999999998"
"1377","""edge""","0.65","true","999","4.729901987206756","29.16","574.6339999999998"
"1378","""edge""","0.65","true","999","2.8476167511823776","44.28","557.2179999999998"
"1380","""edge""","0.65","true","999","7.390382352088158","9.32","550.7639999999999"
"1379","""edge""","0.65","true","999","3.098899178140899","37.04","562.4759999999997"
"1381","""edge""","0.65","true","999","4.80831352136189","10.72","539.0340000000001"
"1383","""edge""","0.65","true","999","2.052574664803186","40.52","558.3279999999999"
"1384","""edge""","0.65","true","999","3.900402388154594","15.56","559.1"
"1382","""edge""","0.65","true","999","6.956706587086643","13.8","589.5179999999999"
"1385","""edge""","0.65","true","999","4.866853606879754","19.72","543.57"
"1386","""edge""","0.65","true","999","4.066790572778672","29.96","547.97"
"1388","""edge""","0.65","true","999","5.085126905691567","25.32","554.9159999999999"
"1387","""edge""","0.65","true","999","4.209791181358439","12.56","559.1740000000002"
"1389","""edge""","0.65","true","999","3.93421039651096","14.64","553.0560000000002"
"1390","""edge""","0.65","true","999","5.164882220853483","19.04","564.4219999999998"
"1391","""edge""","0.65","true","999","5.379678793971136","14.6","560.7460000000001"
"1392","""edge""","0.65","true","999","1.4188387917863132","43.96","558.1799999999998"
"1396","""edge""","0.65","true","999","6.424853804248284","17.56","612.7159999999999"
"1395","""edge""","0.65","true","999","5.562632553039534","12.4","547.404"
"1393","""edge""","0.65","true","999","4.907452661756284","13.92","549.594"
"1397","""edge""","0.65","true","999","4.303491207642831","21.12","542.8699999999999"
"1394","""edge""","0.65","true","999","6.886130511549721","21","553.8340000000001"
"1398","""edge""","0.65","true","999","6.103914502425323","15.2","569.8679999999999"
"1399","""edge""","0.65","true","999","2.808217155773964","44.28","559.2899999999997"
"1400","""edge""","0.65","true","999","4.683758956635229","32.52","563.8959999999997"
"1401","""edge""","0.7","true","999","4.6146796640708985","26","543.9480000000001"
"1404","""edge""","0.7","true","999","3.336828294775613","40.64","560.1299999999997"
"1402","""edge""","0.7","true","999","3.3031617054681175","15.32","526.51"
"1403","""edge""","0.7","true","999","4.24733999756147","21.32","605.0199999999998"
"1405","""edge""","0.7","true","999","4.759313607388481","13.8","567.044"
"1406","""edge""","0.7","true","999","2.0878616125935454","46.16","559.0839999999996"
"1408","""edge""","0.7","true","999","2.5438524748843956","39.08","559.6019999999997"
"1407","""edge""","0.7","true","999","4.074301294266343","26.88","538.5039999999999"
"1409","""edge""","0.7","true","999","1.5763341507038267","47.24","554.1779999999999"
"1411","""edge""","0.7","true","999","3.6593497768073524","23.4","551.726"
"1410","""edge""","0.7","true","999","3.536875552202525","16.92","537.464"
"1412","""edge""","0.7","true","999","3.748991361702614","17.24","544.446"
"1414","""edge""","0.7","true","999","3.8510095608812764","25.84","533.504"
"1415","""edge""","0.7","true","999","1.5354065672418586","50","556.1499999999997"
"1413","""edge""","0.7","true","999","4.009001485417804","10.8","566.6019999999997"
"1416","""edge""","0.7","true","999","3.6151736574229356","22.36","551.33"
"1417","""edge""","0.7","true","999","2.5055052387459504","37.48","562.3859999999997"
"1418","""edge""","0.7","true","999","3.4330450469397737","22.52","544.314"
"1419","""edge""","0.7","true","999","3.2054192467399556","30.76","527.2740000000002"
"1420","""edge""","0.7","true","999","6.109501563266148","12.68","541.1500000000001"
"1421","""edge""","0.7","true","999","5.072847381013732","23.6","548.8740000000001"
"1423","""edge""","0.7","true","999","1.4216603330430044","49.72","557.2479999999996"
"1422","""edge""","0.7","true","999","3.9294931707454306","24.8","549.154"
"1424","""edge""","0.7","true","999","4.539176968921585","16.68","545.8540000000002"
"1425","""edge""","0.7","true","999","4.439947498587574","10.52","541.1260000000001"
"1426","""edge""","0.7","true","999","3.405972835450238","17.56","532.1"
"1428","""edge""","0.7","true","999","4.394899108206106","26.92","535.5240000000001"
"1427","""edge""","0.7","true","999","4.1937766861595","15.96","553.418"
"1430","""edge""","0.7","true","999","2.9123303503697824","32.76","570.0999999999996"
"1429","""edge""","0.7","true","999","3.6662648301269427","14.24","565.8919999999997"
"1431","""edge""","0.7","true","999","3.9486093128195376","15.36","550.5139999999998"
"1432","""edge""","0.7","true","999","3.295076124928467","30.28","578.6019999999995"
"1433","""edge""","0.7","true","999","3.113792547288839","27.6","546.368"
"1434","""edge""","0.7","true","999","3.6812351828986167","24.8","542.964"
"1435","""edge""","0.7","true","999","1.9018078451293732","46.12","557.8099999999996"
"1438","""edge""","0.7","true","999","4.701445648339286","14","527.0219999999998"
"1436","""edge""","0.7","true","999","4.28835586189657","11.36","540.94"
"1437","""edge""","0.7","true","999","3.0525420184013905","31.16","543.186"
"1439","""edge""","0.7","true","999","2.3678954495950126","46.16","560.1999999999997"
"1440","""edge""","0.7","true","999","4.332026382973056","28.28","545.292"
"1441","""edge""","0.7","true","999","3.760709607175175","19.76","546.186"
"1443","""edge""","0.7","true","999","3.117418421096635","28.28","534.6859999999998"
"1442","""edge""","0.7","true","999","3.1766940338829515","29.28","548.0459999999999"
"1444","""edge""","0.7","true","999","2.2893784392578906","44.36","559.4999999999997"
"1445","""edge""","0.7","true","999","3.3345014274569134","16.68","556.446"
"1446","""edge""","0.7","true","999","1.9222864121121137","46.08","554.5939999999998"
"1448","""edge""","0.7","true","999","4.763057234597535","21.04","604.6319999999998"
"1447","""edge""","0.7","true","999","4.830509930574632","15.68","532.0440000000001"
"1449","""edge""","0.7","true","999","4.105033690928507","17.92","592.2279999999998"
"1450","""edge""","0.7","true","999","5.482535086369184","13.4","547.1819999999998"
"1451","""edge""","0.7","true","999","2.3652431145541306","46.12","555.9919999999997"
"1452","""edge""","0.7","true","999","3.5137586488798065","27.48","575.7519999999998"
"1453","""edge""","0.7","true","999","2.929493554105719","17","534.0279999999999"
"1454","""edge""","0.7","true","999","3.983995261918151","12.72","572.3200000000002"
"1455","""edge""","0.7","true","999","5.765602706471031","10.44","542.7819999999998"
"1456","""edge""","0.7","true","999","4.864057160155754","15.68","595.8240000000001"
"1457","""edge""","0.7","true","999","3.3940869300659413","33","568.9879999999997"
"1458","""edge""","0.7","true","999","1.9708432373327707","46.12","557.0359999999997"
"1460","""edge""","0.7","true","999","3.884413989393981","21.08","596.5259999999998"
"1459","""edge""","0.7","true","999","3.697379087562806","21.84","590.0979999999996"
"1461","""edge""","0.7","true","999","3.91466733550196","18.96","538.1100000000001"
"1463","""edge""","0.7","true","999","3.1400607298144867","30.32","541.3779999999999"
"1462","""edge""","0.7","true","999","4.269174025710721","16.52","574.4839999999997"
"1464","""edge""","0.7","true","999","3.9708327474198843","16.28","564.4719999999999"
"1465","""edge""","0.7","true","999","4.467820957986248","24.36","613.5899999999997"
"1466","""edge""","0.7","true","999","4.3048573626533795","15.64","545.322"
"1468","""edge""","0.7","true","999","1.4653705045183187","46.16","557.762"
"1467","""edge""","0.7","true","999","4.763081077255545","27.12","549.052"
"1469","""edge""","0.7","true","999","3.7138743414864797","24.32","556.6360000000001"
"1470","""edge""","0.7","true","999","4.231471476281108","12.84","545.4079999999999"
"1471","""edge""","0.7","true","999","2.0005268986200306","42.64","560.6519999999997"
"1472","""edge""","0.7","true","999","4.32704815390037","16.96","527.7700000000001"
"1473","""edge""","0.7","true","999","1.740277111211917","47.88","556.3979999999998"
"1474","""edge""","0.7","true","999","4.540702522984741","11.52","537.64"
"1476","""edge""","0.7","true","999","3.660992550942637","15.36","530.576"
"1475","""edge""","0.7","true","999","2.3303128299836606","44.36","559.2279999999996"
"1477","""edge""","0.7","true","999","4.818627615413035","22.6","534.5000000000003"
"1478","""edge""","0.7","true","999","4.148856055891058","20.96","547.2739999999999"
"1479","""edge""","0.7","true","999","3.6936408018252354","22.36","544.9159999999999"
"1481","""edge""","0.7","true","999","4.265929275515741","27.44","551.262"
"1482","""edge""","0.7","true","999","3.0983788714570286","21.16","552.9960000000002"
"1484","""edge""","0.7","true","999","1.7965850588652967","46.16","559.1719999999998"
"1480","""edge""","0.7","true","999","4.236052202998557","37.4","534.682"
"1483","""edge""","0.7","true","999","3.2814536551727476","17.44","532.864"
"1486","""edge""","0.7","true","999","1.7709454187518936","44.36","555.8199999999997"
"1485","""edge""","0.7","true","999","2.9481854686445166","33.92","563.5799999999996"
"1488","""edge""","0.7","true","999","2.6937135188776313","19.16","528.0079999999999"
"1487","""edge""","0.7","true","999","3.1287671214197355","24.44","529.966"
"1489","""edge""","0.7","true","999","4.6236873801605896","25.68","556.7180000000001"
"1490","""edge""","0.7","true","999","4.021824067004911","13.56","537.5640000000001"
"1491","""edge""","0.7","true","999","2.1370884440308475","46.16","556.2939999999998"
"1492","""edge""","0.7","true","999","3.2442270049690736","37.24","561.6419999999996"
"1493","""edge""","0.7","true","999","3.5702383240263993","19.44","535.3940000000001"
"1494","""edge""","0.7","true","999","3.694112639395781","18.24","532.2739999999999"
"1495","""edge""","0.7","true","999","3.9010284777392887","20.72","544.6019999999999"
"1497","""edge""","0.7","true","999","3.3471622000957337","20.44","547.6560000000001"
"1496","""edge""","0.7","true","999","3.945662926975122","31.2","537.572"
"1498","""edge""","0.7","true","999","3.9908627287580254","23.76","607.7959999999998"
"1499","""edge""","0.7","true","999","4.088008398756176","35.72","561.2039999999997"
"1500","""edge""","0.7","true","999","3.72547002571924","11.32","536.054"
"1501","""edge""","0.75","true","999","2.279282090488472","37.4","561.0639999999999"
"1503","""edge""","0.75","true","999","1.380007901296285","48.04","556.9139999999996"
"1502","""edge""","0.75","true","999","4.168908664350579","14.92","526.7280000000001"
"1504","""edge""","0.75","true","999","2.884879696613586","34.4","569.4259999999997"
"1507","""edge""","0.75","true","999","3.445347611682323","14.4","573.1899999999999"
"1505","""edge""","0.75","true","999","4.1298506539249695","14.68","546.592"
"1508","""edge""","0.75","true","999","1.7820938596334825","23.88","515.5359999999997"
"1506","""edge""","0.75","true","999","3.486268318573209","22.96","531.6280000000002"
"1509","""edge""","0.75","true","999","3.2579174071976102","23","544.9079999999999"
"1510","""edge""","0.75","true","999","3.3899229114020755","18.2","525.918"
"1512","""edge""","0.75","true","999","0.9664151752443411","50","557.8359999999997"
"1511","""edge""","0.75","true","999","3.4629278881945775","14.76","525.6679999999999"
"1513","""edge""","0.75","true","999","3.205512009960395","19.68","542.6959999999998"
"1514","""edge""","0.75","true","999","2.3537450903860964","31.04","529.8520000000003"
"1515","""edge""","0.75","true","999","4.9750415061359305","29.6","540.84"
"1516","""edge""","0.75","true","999","2.8682119655667355","21.88","537.8140000000002"
"1517","""edge""","0.75","true","999","1.6466802437985155","48.04","557.5659999999997"
"1518","""edge""","0.75","true","999","2.971884628080545","37.28","529.3340000000002"
"1521","""edge""","0.75","true","999","1.4986499874764114","50","558.8679999999995"
"1523","""edge""","0.75","true","999","1.737506045772983","47.96","557.0059999999997"
"1520","""edge""","0.75","true","999","3.0568742051411997","27.48","536.066"
"1519","""edge""","0.75","true","999","3.5008553996490623","34.16","542.0139999999999"
"1522","""edge""","0.75","true","999","2.1039537184298696","42.84","558.9479999999996"
"1524","""edge""","0.75","true","999","3.621677023571149","30.08","556.6099999999999"
"1527","""edge""","0.75","true","999","3.429812443485134","15.2","524.58"
"1525","""edge""","0.75","true","999","3.0206081080953693","21.04","534.382"
"1530","""edge""","0.75","true","999","2.8762292670074285","24.36","546.1720000000001"
"1526","""edge""","0.75","true","999","4.21218874402703","15.52","585.5759999999998"
"1528","""edge""","0.75","true","999","4.681650546914841","10.32","540.5860000000002"
"1529","""edge""","0.75","true","999","2.272043326131397","40.84","560.6239999999997"
"1531","""edge""","0.75","true","999","3.052989437250331","22.24","544.432"
"1532","""edge""","0.75","true","999","4.786983338610241","28.32","542.0140000000001"
"1533","""edge""","0.75","true","999","2.230525461372775","44.28","533.476"
"1535","""edge""","0.75","true","999","2.6237866663984333","24.84","537.1560000000002"
"1534","""edge""","0.75","true","999","3.1953060619156584","39.12","532.1579999999999"
"1536","""edge""","0.75","true","999","3.28218459777915","24.92","544.89"
"1537","""edge""","0.75","true","999","2.1160248274769233","22.12","521.4659999999998"
